,Author Keyword,eID,Abbreviation,Code,Text
3555,"['Kernel for structures', 'Kernel methods', 'Learning in structured domains', 'Machine learning', 'QSAR/QSPR', 'Recursive neural networks']",2-s2.0-34249859316,ENGI,2208,Electrical and Electronic Engineering
3556,"['""omics""', 'Bioinformatics', 'Biomarker discovery', 'Cancer', 'Mass spectrometry', 'Molecular diagnosis']",2-s2.0-34248545254,COMP,1708,Hardware and Architecture
3557,NaN,2-s2.0-34447122598,COMP,1700,Computer Science (all)
3558,NaN,2-s2.0-34249698952,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
3559,"['Electron transfer', 'Evolution', 'Iron', 'Metalloprotein', 'Metalloproteome']",2-s2.0-33947410285,MATH,2614,Theoretical Computer Science
3560,"['Cancer', 'Cytotoxicity', 'Gene expression', 'Microarray', 'Prediction', 'Tumor sensitivity']",2-s2.0-34249303463,BIOC,1305,Biotechnology
3561,NaN,2-s2.0-34249781981,COMP,1700,Computer Science (all)
3562,NaN,2-s2.0-34248157604,ENGI,2204,Biomedical Engineering
3563,"['Dual oxidase', 'LC-MS', 'MS analysis', 'Oxidase', 'Sperm maturation']",2-s2.0-37049034594,BIOC,1305,Biotechnology
3564,"['Bioinformatics', 'Colon cancer', 'High-throughput proteomics', 'Identification', 'Peptide mass fingerprinting']",2-s2.0-38449105400,BIOC,1311,Genetics
3565,NaN,2-s2.0-34249732527,CENG,1502,Bioengineering
3566,"['Bioactive peptides', 'Bioinformatics', 'Chemoinformatics', 'Crypteins', 'Design of bioactive molecules', 'In silico screening', 'Structure-based drug design']",2-s2.0-34249001936,CENG,1502,Bioengineering
3567,NaN,2-s2.0-34249703972,COMP,1710,Information Systems
3568,NaN,2-s2.0-34248335879,MATE,2500,Materials Science (all)
3569,"['Alternative splicing', 'Bioinformatics', 'Cancer', 'Genomics', 'Microarray', 'Review']",2-s2.0-34347237604,BIOC,1311,Genetics
3570,NaN,2-s2.0-34249061737,BIOC,1312,Molecular Biology
3571,"['Bioinformatics', 'Peptide identification', 'Protein identification', 'rho-diagram', 'rho-score']",2-s2.0-34249341646,BIOC,1303,Biochemistry
3572,"['Approximation algorithms', 'Computational biology', 'RNA secondary structure prediction']",2-s2.0-68249151146,COMP,1702,Artificial Intelligence
3573,"['Buried area', 'Protein folding', 'Solvation', 'Structure prediction']",2-s2.0-33947391262,ENGI,2204,Biomedical Engineering
3574,"['Electronic health records', 'Healthcare data standards', 'Independent health record banks', 'Life sciences data standards', 'Medical records']",2-s2.0-34248571548,MEDI,2718,Health Informatics
3575,"[""'omic data analysis"", 'Bioinformatics', 'Computational biology', 'Microarray']",2-s2.0-34249752597,BIOC,1305,Biotechnology
3576,"['Artificial intelligence', 'Docking', 'Machine learning', 'Neural networks', 'Pattern recognition', 'QSAR', 'Rational drug design', 'Support vector regression']",2-s2.0-34249846647,BIOC,1311,Genetics
3577,NaN,2-s2.0-34249845584,CENG,1502,Bioengineering
3578,NaN,2-s2.0-34249740137,BIOC,1308,Clinical Biochemistry
3579,NaN,2-s2.0-34249751624,COMP,1706,Computer Science Applications
3580,NaN,2-s2.0-34247379902,COMP,1703,Computational Theory and Mathematics
3581,"['ADAR', 'Adenosine deaminase', 'GABA receptor', 'Gabra-3', 'RNA editing']",2-s2.0-34247372269,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
3582,NaN,2-s2.0-34249024238,COMP,1700,Computer Science (all)
3583,NaN,2-s2.0-34347399318,MATH,2614,Theoretical Computer Science
3584,"['Arabidopsis', 'Bioinformatics', 'Ions', 'Lipids', 'Metabolism', 'Pigments', 'Plant', 'Protein transport', 'Proteomics', 'Signaling']",2-s2.0-34547674885,BIOC,1305,Biotechnology
3585,NaN,2-s2.0-34247364093,BIOC,1311,Genetics
3586,NaN,2-s2.0-34547322053,CENG,1502,Bioengineering
3587,NaN,2-s2.0-34247194207,BIOC,1305,Biotechnology
3588,"['Amino acid composition', 'G-protein-coupled receptors', 'Profile hidden Markov models', 'Protein classification', 'Support vector machines']",2-s2.0-34247112742,BIOC,1311,Genetics
3589,"['Bacteria', 'Flagella', 'FliK', 'Motility', 'Type III secretion']",2-s2.0-34247585488,CENG,1502,Bioengineering
3590,"['Alzheimer disease', 'E-Science', 'Knowledge management', 'Neuroinformatics', 'Semantic web']",2-s2.0-34447505080,COMP,1700,Computer Science (all)
3591,"['Databases', 'Human Brain Project', 'Neuroinformatics', 'Neuroscience', 'SenseLab']",2-s2.0-34447499047,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
3592,NaN,2-s2.0-34249021370,MATH,2614,Theoretical Computer Science
3593,NaN,2-s2.0-34249714815,COMP,1702,Artificial Intelligence
3594,"['Data integration', 'Database', 'Modeling', 'Open source', 'RDF', 'Semantic Web']",2-s2.0-34447520527,ENGI,2204,Biomedical Engineering
3595,"['Adverse event', 'Patient safety', 'Quality of care', 'System-based error']",2-s2.0-34248354287,MEDI,2718,Health Informatics
3596,NaN,2-s2.0-34248532521,BIOC,1305,Biotechnology
3597,NaN,2-s2.0-34249657267,BIOC,1311,Genetics
3598,NaN,2-s2.0-34249853000,CENG,1502,Bioengineering
3599,NaN,2-s2.0-34247473881,MATH,2614,Theoretical Computer Science
3600,NaN,2-s2.0-34249293703,COMP,1700,Computer Science (all)
3601,"['Bioinformatics', 'Oncology', 'Transcription']",2-s2.0-34250676556,BIOC,1305,Biotechnology
3602,"['Human Liver Proteome Project', 'Human Proteome Organisation', 'Workshop report']",2-s2.0-38349117188,BIOC,1311,Genetics
3603,"['Disulfide bond', 'Disulfide connectivity pattern', 'Feature selection', 'Genetic algorithm', 'Support vector machine']",2-s2.0-33947429601,CENG,1502,Bioengineering
3604,"['Algorithm', 'Bioinformatics', 'Genomic indexing', 'Homology search', 'Sequence alignment']",2-s2.0-34147142480,AGRI,1100,Agricultural and Biological Sciences (all)
3605,"['BioArray Software Environment', 'Intensity-dependent selection of expression ratios', 'Macroarray', 'Microarray', 'Normalization', 'Pipeline']",2-s2.0-34248219056,MATH,2613,Statistics and Probability
3606,"['Bioinformatics', 'Cancer', 'Gene expression signature', 'Network', 'Oncomine']",2-s2.0-34249072202,MEDI,2700,Medicine (all)
3607,NaN,2-s2.0-79952118707,BIOC,1303,Biochemistry
3608,NaN,2-s2.0-34347342907,BIOC,1312,Molecular Biology
3609,"['COI', 'DNA barcoding', 'Gene sequence', 'Informatics', 'Species identification', 'Taxonomy']",2-s2.0-34248149943,COMP,1706,Computer Science Applications
3610,NaN,2-s2.0-34648817318,COMP,1703,Computational Theory and Mathematics
3611,"['Database', 'Grid computing', 'Mass spectrometry', 'Proteomics', 'Spectra data']",2-s2.0-33846449108,MATH,2605,Computational Mathematics
3612,NaN,2-s2.0-38449117925,BIOC,1305,Biotechnology
3613,"['Functional food', 'Nutrigenomics', 'Sasang body constitution typology']",2-s2.0-34250853061,COMP,1700,Computer Science (all)
3614,"['Dynamic price elasticity', 'Fixed interval smoother', 'Kalman filter', 'POS data', 'State spce model']",2-s2.0-34247533351,ENGI,2204,Biomedical Engineering
3615,"['Homology modeling', 'Linker index', 'Motifs', 'Protein structural domains', 'Secondary structure', 'Template matching']",2-s2.0-34249321642,BIOC,1305,Biotechnology
3616,"['Gastrulation', 'Lineage commitment', 'Pluripotency', 'Review', 'Stem cells', 'Tcf3']",2-s2.0-34347247280,COMP,1700,Computer Science (all)
3617,NaN,2-s2.0-34250851687,ENGI,2204,Biomedical Engineering
3618,"['Boolean network model', 'Differential/difference model', 'Gene expression data', 'Gene regulatory network', 'State-space model', 'Validation']",2-s2.0-34249277461,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
3619,"['Gastric cancer', 'GATA', 'Human embryonic stem cells', 'Integrome network', 'OCT', 'Regenerative medicine', 'Systems medicine', 'WNT']",2-s2.0-34447339176,ARTS,1207,History and Philosophy of Science
3620,NaN,2-s2.0-34249104339,COMP,1702,Artificial Intelligence
3621,NaN,2-s2.0-34247389750,ENGI,2204,Biomedical Engineering
3622,NaN,2-s2.0-34249341648,MEDI,2718,Health Informatics
3623,"['BB-loop', 'CCAAT/Enhancer binding protein', 'Cytokine', 'Inflammation', 'Toll/iL-1R domain']",2-s2.0-34250667109,BIOC,1305,Biotechnology
3624,"['E1A', 'E2F1', 'Phenotype', 'Repressor protein', 'Transcription factor', 'Vascular smooth muscle cell']",2-s2.0-34547819138,BIOC,1311,Genetics
3625,NaN,2-s2.0-70349767706,CENG,1502,Bioengineering
3626,NaN,2-s2.0-84890000018,BIOC,1305,Biotechnology
3627,"['Biological sequence comparison', 'High-score segment pairs (HSPs)', 'Trapezoidal self-scheduling (TSS)']",2-s2.0-72749127850,BIOC,1311,Genetics
3628,"['Dynamic load-balancing approach', 'Hierarchical grid computing', 'Normal application-level inter-cluster bandwidth']",2-s2.0-84889956056,CENG,1502,Bioengineering
3629,"['Biological process (BP)', 'Molecular function (MF)', 'Sequence ontology (SO)']",2-s2.0-84889996129,BIOC,1305,Biotechnology
3630,"['Chemical probes', 'Inhibitor affinity chromatography', 'Interactomics', 'Matrix metalloproteases', 'Protein ligands', 'Proteomics']",2-s2.0-34047174587,BIOC,1311,Genetics
3631,"['Coupling numbers', 'Linear classifiers', 'Machine learning algorithms', 'Molecular descriptors', 'RNA secondary structure', 'Sequence-function relationships']",2-s2.0-33947725480,CENG,1502,Bioengineering
3632,"['Bioinformatics', 'Design of algorithms', 'Dynamic programming', 'Longest common subsequence', 'Mosaic sequence']",2-s2.0-33847275566,MEDI,2741,"Radiology, Nuclear Medicine and Imaging"
3633,NaN,2-s2.0-34248684162,HEAL,3614,Radiological and Ultrasound Technology
3634,NaN,2-s2.0-79955536984,COMP,1707,Computer Vision and Pattern Recognition
3635,"['Canine', 'Craniofacial', 'Fgf8', 'Isoforms']",2-s2.0-34247348175,BIOC,1305,Biotechnology
3636,NaN,2-s2.0-34247356171,BIOC,1311,Genetics
3637,NaN,2-s2.0-34247587012,CENG,1502,Bioengineering
3638,"['Gene regulation', 'Intronic MAR', 'Nuclear matrix attachment region (MAR)', 'SATB1', 'SPARC']",2-s2.0-33947181937,BIOC,1305,Biotechnology
3639,NaN,2-s2.0-34247279834,COMP,1700,Computer Science (all)
3640,NaN,2-s2.0-34247194278,ENGI,2204,Biomedical Engineering
3641,NaN,2-s2.0-34247273082,BIOC,1305,Biotechnology
3642,NaN,2-s2.0-34247203759,BIOC,1311,Genetics
3643,"['Animal basal phylogeny', 'Metazoa relationship', 'Placozoa', 'rRNA genes', 'Trichoplax adhaerens']",2-s2.0-34247161726,CENG,1502,Bioengineering
3644,NaN,2-s2.0-34249794262,BIOC,1305,Biotechnology
3645,NaN,2-s2.0-34250220018,COMP,1700,Computer Science (all)
3646,NaN,2-s2.0-34249654482,ENGI,2204,Biomedical Engineering
3647,NaN,2-s2.0-34247137907,BIOC,1305,Biotechnology
3648,NaN,2-s2.0-34248219062,PHAR,3003,Pharmaceutical Science
3649,NaN,2-s2.0-36448962062,BIOC,1305,Biotechnology
3650,NaN,2-s2.0-34147113774,BIOC,1311,Genetics
3651,"['Abundance', 'Bioinformatics', 'Expression vectors', 'mRNA']",2-s2.0-33847683802,CENG,1502,Bioengineering
3652,"['Bioinformatics', 'Evolutionary optimisation', 'Evolving connectionist systems', 'Gene expression data', 'Gene regulatory networks', 'Local modeling', 'Medical decision support systems', 'Model integration', 'Personalised modeling', 'Transductive reasoning']",2-s2.0-33846508631,COMP,1712,Software
3653,NaN,2-s2.0-34447326701,BIOC,1305,Biotechnology
3654,NaN,2-s2.0-34447340910,BIOC,1311,Genetics
3655,"['Detection', 'Limitation', 'Proteome', 'Proteomic analysis', 'Sample preparation']",2-s2.0-34047165354,CENG,1502,Bioengineering
3656,NaN,2-s2.0-34249681894,CENG,1502,Bioengineering
3657,"['Glycosylation', 'Multifunctional proteins', 'Phosphorylation', 'Post-translational modifications', 'YinYang sites']",2-s2.0-34047125225,COMP,1710,Information Systems
3658,"['22q11DS', 'Microarray', 'Regulation of gene expression', 'Time-course analysis']",2-s2.0-33847629949,COMP,1700,Computer Science (all)
3659,NaN,2-s2.0-34249665559,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
3660,NaN,2-s2.0-34247473320,MATH,2614,Theoretical Computer Science
3661,NaN,2-s2.0-34249744481,BIOC,1305,Biotechnology
3662,NaN,2-s2.0-34249717333,BIOC,1311,Genetics
3663,NaN,2-s2.0-34249655673,CENG,1502,Bioengineering
3664,NaN,2-s2.0-34249695447,COMP,1700,Computer Science (all)
3665,"['Bioinformatics', 'Diabetes', 'Proteomics', 'Rat', 'Retina', 'Tandem mass spectrometry', 'Two-dimensional electrophoresis']",2-s2.0-34249108840,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
3666,NaN,2-s2.0-34247637150,MATH,2614,Theoretical Computer Science
3667,"['adipogenesis', 'Dlk1', 'Dlk2', 'EGF-like proteins', 'EGFL9']",2-s2.0-33947133614,BIOC,1305,Biotechnology
3668,NaN,2-s2.0-34249675745,BIOC,1311,Genetics
3669,"['Leptospira', 'Lig A']",2-s2.0-33947137648,CENG,1502,Bioengineering
3670,"['CTL epitope', 'Diagnostics', 'Influenza A virus', 'Peptide', 'Vaccine']",2-s2.0-33947265265,COMP,1702,Artificial Intelligence
3671,NaN,2-s2.0-34248378630,ENGI,2204,Biomedical Engineering
3672,NaN,2-s2.0-84948112973,MEDI,2718,Health Informatics
3673,NaN,2-s2.0-34247479049,ENGI,2200,Engineering (all)
3674,NaN,2-s2.0-34247324752,ENGI,2204,Biomedical Engineering
3675,NaN,2-s2.0-34547516563,MEDI,2700,Medicine (all)
3676,"['Cancer cell', 'Evolution', 'Human endogenous retrovirus E (HERV-E)', 'Human tissues', 'Phylogeny']",2-s2.0-34047177898,BIOC,1305,Biotechnology
3677,"['Nonallelic homologous recombination', 'Somatic cell variation', 'Structural variation']",2-s2.0-34547531150,BIOC,1311,Genetics
3678,NaN,2-s2.0-34247360480,CENG,1502,Bioengineering
3679,NaN,2-s2.0-34147169980,BIOC,1305,Biotechnology
3680,NaN,2-s2.0-34250186544,BIOC,1311,Genetics
3681,NaN,2-s2.0-34047093352,CENG,1502,Bioengineering
3682,"['bioinformatics', 'chaperone', 'donor-strand exchange', 'protein-protein interaction']",2-s2.0-33847716307,ENGI,2204,Biomedical Engineering
3683,"['Arabidopsis thaliana', 'AtSFH12', 'AtSFH3', 'Flower', 'Sec14p']",2-s2.0-33947147669,BIOC,1308,Clinical Biochemistry
3684,"['Alpha2A adrenergic receptor', 'Genetics', 'Promoter', 'Psychosis']",2-s2.0-34247382411,COMP,1706,Computer Science Applications
3685,"['Host response', 'Protein expression profiling', 'Proteomic analysis', 'White spot syndrome virus', 'WSSV infection']",2-s2.0-33947732449,COMP,1703,Computational Theory and Mathematics
3686,NaN,2-s2.0-52449097100,BIOC,1305,Biotechnology
3687,NaN,2-s2.0-34547778364,BIOC,1311,Genetics
3688,NaN,2-s2.0-34147150561,CENG,1502,Bioengineering
3689,"['Bioinformatics', 'Database', 'Development biology', 'Hypertrophy', 'Transcriptional regulation']",2-s2.0-33847207513,AGRI,1105,"Ecology, Evolution, Behavior and Systematics"
3690,"['Antigenicity screen', 'Bacillus anthracis', 'Bioinformatics', 'DNA vaccine', 'Gene gun', 'Genomics', 'Immunogenicity screen', 'Immunoprecipitation', 'In vitro transcription', 'In vitro translation', 'Reverse vaccinology', 'Serological analysis', 'Vaccine development']",2-s2.0-34249908056,BIOC,1311,Genetics
3691,"['Evolution', 'Phylogenetics', 'Sequence alignment', 'Software database']",2-s2.0-33947697940,BIOC,1307,Cell Biology
3692,NaN,2-s2.0-34247282875,COMP,1700,Computer Science (all)
3693,"['Bioinformatics', 'RNA localization', 'Secondary structure prediction', 'Sequence searching', 'Tertiary structure']",2-s2.0-34248548524,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
3694,NaN,2-s2.0-34248563045,MATH,2614,Theoretical Computer Science
3695,"['Bioinformatics (genome or protein) databases', 'Classification and association rules', 'Clustering', 'Experimental design', 'Global optimization', 'Interactive data exploration and discovery', 'Machine learning']",2-s2.0-34248385237,SOCI,3309,Library and Information Sciences
3696,"['Bioinformatics', 'Comparative genomic hybridisation', 'Digital differential display', 'DNA-microarrays', 'Molecular profiling', 'Tissue microarrays']",2-s2.0-33947684964,COMP,1710,Information Systems
3697,"['Bioinformatics', 'Chemoinformatics', 'Drug discovery', 'Openness']",2-s2.0-42449085310,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
3698,"['Binding affinity', 'Epitope', 'Hepatitis D', 'L-HD-Ag', 'S-HDAg']",2-s2.0-34249948985,BIOC,1305,Biotechnology
3699,"['Bioinformatics', 'Classifier', 'Microarray', 'Molecular classification', 'Profiling', 'Proteomics', 'Sarcoma']",2-s2.0-34248229211,BIOC,1311,Genetics
3700,NaN,2-s2.0-34247124245,CENG,1502,Bioengineering
3701,NaN,2-s2.0-34248348712,SOCI,3309,Library and Information Sciences
3702,NaN,2-s2.0-34548440725,COMP,1710,Information Systems
3703,NaN,2-s2.0-35448947547,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
3704,NaN,2-s2.0-34447315536,BIOC,1311,Genetics
3705,NaN,2-s2.0-33847751139,BIOC,1305,Biotechnology
3706,"['Bioinformatics', 'DNA', 'FPGA', 'Smith-Waterman', 'Systolic']",2-s2.0-34547326097,BIOC,1303,Biochemistry
3707,"['Bioinformatics (genome or protein) databases', 'Data mining', 'Feature evaluation and selection', 'Machine learning']",2-s2.0-34248330399,MEDI,2741,"Radiology, Nuclear Medicine and Imaging"
3708,"['Bioinformatics databases', 'Evolutionary computing', 'Graph algorithms', 'Neural nets']",2-s2.0-34248347402,HEAL,3614,Radiological and Ultrasound Technology
3709,NaN,2-s2.0-34248634866,COMP,1707,Computer Vision and Pattern Recognition
3710,NaN,2-s2.0-34247190810,COMP,1700,Computer Science (all)
3711,"['Copper delivery', 'Cox11', 'Cox17', 'CoxII', 'Cytochrome c oxidase', 'Docking', 'HADDOCK', 'Interface prediction', 'Sco1']",2-s2.0-34248136477,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
3712,NaN,2-s2.0-34248576314,MATH,2614,Theoretical Computer Science
3713,NaN,2-s2.0-34248588368,BIOC,1305,Biotechnology
3714,"['Bioinformatics', 'Gene Ontology', 'Knowledge manipulation technique', 'Semantic similarity']",2-s2.0-33847103869,BIOC,1311,Genetics
3715,NaN,2-s2.0-33947310727,CENG,1502,Bioengineering
3716,"['Bioinformatics', 'Fibroblast', 'Genomics', 'Nanobioscience', 'Nanotopography']",2-s2.0-33846292944,MEDI,2700,Medicine (all)
3717,"['Bioinformatics', 'Brain', 'Human Proteome Organisation', 'ProDaC', 'Standardization']",2-s2.0-34247530863,MULT,1000,Multidisciplinary
3718,"['Activity-dependent gene expression & brain plasticity', 'Consciousness', 'Implicit processing heuristics', 'Therapeutic suggestion']",2-s2.0-33947615044,MATH,2604,Applied Mathematics
3719,"['2-DE', 'Biomarkers', 'Capillary electrophoresis', 'DIGE', 'Mass spectrometry']",2-s2.0-38149134524,BIOC,1305,Biotechnology
3720,"['ACE2', 'Receptor-binding specificity', 'SARS coronavirus', 'Spike protein', 'Structural bioinformatics']",2-s2.0-34047151299,BIOC,1311,Genetics
3721,"['Bioinformatics data mining', 'EST', 'Microsatellites', 'Porphyra yezoensis']",2-s2.0-34249983144,CENG,1502,Bioengineering
3722,"['Bioinformatics', 'Coupling specificity', 'G protein-coupled receptor', 'Orphan receptor']",2-s2.0-34547515084,BIOC,1305,Biotechnology
3723,NaN,2-s2.0-34248512719,BIOC,1311,Genetics
3724,"['Ancestral recombination graph', 'Hybridization', 'Molecular evolution', 'Phylogenetic networks', 'Recombination', 'SNP']",2-s2.0-33846840724,CENG,1502,Bioengineering
3725,NaN,2-s2.0-33947231236,COMP,1702,Artificial Intelligence
3726,"['Abiotic stress', 'AtGenExpress', 'Bioinformatics', 'Gene expression', 'Microarray']",2-s2.0-34247200577,ENGI,2204,Biomedical Engineering
3727,"['Data mining', 'Gene networks', 'Graph isomorphism', 'Metabolic pathways', 'Motif discovery', 'Network motifs', 'Pattern discovery', 'Subgraph isomorphism', 'Topological motifs']",2-s2.0-34248398378,MEDI,2718,Health Informatics
3728,"['Plasmodium falciparum', 'Protein-trafficking', 'SNARE']",2-s2.0-33847272246,COMP,1700,Computer Science (all)
3729,"['Human malaria parasite', 'Interactome', 'P. falciparum']",2-s2.0-34248164526,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
3730,"['Mathematical modeling', 'Systems immunology', 'Theoretical immunology']",2-s2.0-33947283687,MATH,2614,Theoretical Computer Science
3731,"['DOF', 'Molecular phylogenetics', 'Transcription factors', 'Unicellular algae', 'Vascular plants']",2-s2.0-33947354577,COMP,1700,Computer Science (all)
3732,"['Cadaveric organs', 'Gene expression', 'Gene profiling', 'Glomerular filtration rate', 'Graft survival', 'Kidney transplantation']",2-s2.0-34247525884,COMP,1705,Computer Networks and Communications
3733,NaN,2-s2.0-34249854585,COMP,1712,Software
3734,"['Cluster coherence', 'Dimensionality reduction', 'Feature selection', 'Feature transformation', 'Locality preservation', 'One class classification', 'Principal component analysis']",2-s2.0-57649171566,BIOC,1305,Biotechnology
3735,NaN,2-s2.0-34047235457,BIOC,1311,Genetics
3736,NaN,2-s2.0-34248569855,CENG,1502,Bioengineering
3737,NaN,2-s2.0-34247634968,BIOC,1305,Biotechnology
3738,NaN,2-s2.0-34248583647,BIOC,1311,Genetics
3739,"['Aggressive behavior', 'Apis mellifera', 'Behavior genetics', 'Candidate genes', 'Foraging behavior', 'Insulin-like signaling', 'Recombination rate']",2-s2.0-33947431653,CENG,1502,Bioengineering
3740,"['Cancer', 'Environment', 'Epidemiology', 'Gene', 'Interaction', 'Review']",2-s2.0-34248214645,ENGI,2204,Biomedical Engineering
3741,"['actin-depolymerizing factor', 'cotton ADF gene', 'gene different expression', 'molecular evolution', 'sequence analysis']",2-s2.0-34247891704,COMP,1705,Computer Networks and Communications
3742,NaN,2-s2.0-34247598415,SOCI,3315,Communication
3743,NaN,2-s2.0-33947261668,COMP,1711,Signal Processing
3744,"['Aging', 'Centenarians', 'Genetics', 'Longevity', 'Mitochondrial DNA']",2-s2.0-34249744331,BIOC,1307,Cell Biology
3745,"['Bioinformatics', 'Comparative genomics', 'Gene promoter', 'Genomic organization', 'Glucose transporters']",2-s2.0-34247842999,BIOC,1311,Genetics
3746,NaN,2-s2.0-34248632823,BIOC,1312,Molecular Biology
3747,"['Bioinformatics analysis', 'Fatty acid', 'Gene cloning', 'Jatropha curcas', 'Stearoyl-acyl carrier protein desaturase']",2-s2.0-34247497178,BIOC,1306,Cancer Research
3748,"['2DE', 'CF-modifier gene', 'CFTR', 'CFTR-binding partner', 'Chronic lung disease biomarker', 'Cystic fibrosis', 'Mass spectrometry', 'Proteomics']",2-s2.0-34247177900,BIOC,1308,Clinical Biochemistry
3749,NaN,2-s2.0-34249845812,IMMU,2404,Microbiology
3750,NaN,2-s2.0-33947652794,BIOC,1305,Biotechnology
3751,"['Comparison of classifiers', 'Direct classification', 'RDP mapping', 'Relative distance plane mapping', 'Transvariation']",2-s2.0-33847677992,BIOC,1311,Genetics
3752,"['Bioinformatics', 'Ensemble of classifiers', 'Machine learning']",2-s2.0-33846069758,CENG,1502,Bioengineering
3753,NaN,2-s2.0-34247188093,ENGI,2204,Biomedical Engineering
3754,"['Biological complexes (communities)', 'Biomolecular network', 'Information extraction', 'Scale-free network', 'Semisupervised learning']",2-s2.0-34248330400,MEDI,2700,Medicine (all)
3755,"['A-optimality criterion', 'Bioinformatics', 'Differentially expressed gene', 'Gene expression', 'Row-column design']",2-s2.0-34247384171,BIOC,1305,Biotechnology
3756,"['2-DE', 'Bioinformatics', 'Classification', 'High-throughput', 'Protein profile']",2-s2.0-34248176336,BIOC,1311,Genetics
3757,NaN,2-s2.0-34249857357,CENG,1502,Bioengineering
3758,"['Data standardization', 'Human Proteome Organisation', 'Proteomics Standards Initiative']",2-s2.0-34247525573,BIOC,1305,Biotechnology
3759,"['Bioinformatics', 'Clustering algorithms', 'Data mining']",2-s2.0-33847342891,BIOC,1311,Genetics
3760,"['Clustering validation', 'Clustering visualization', 'Co-clustering', 'Gene expression data', 'Gene function prediction', 'Gene ontology', 'Saccharomyces cerevisiae yeast', 'Self-organizing maps']",2-s2.0-33847663266,CENG,1502,Bioengineering
3761,"['Bioinformatics', 'Mycobacterium tuberculosis', 'Temperate mycobacteriophage']",2-s2.0-34047122137,MEDI,2700,Medicine (all)
3762,NaN,2-s2.0-34247141041,COMP,1712,Software
3763,"['Full-text', 'Machine learning', 'MEDLINE', 'Word-sense disambiguation']",2-s2.0-33847616032,COMP,1705,Computer Networks and Communications
3764,NaN,2-s2.0-33947705203,CENG,1502,Bioengineering
3765,"['Arousal', 'Evolution', 'Neuropeptide', 'Sleep', 'Tetrapods']",2-s2.0-33847369848,COMP,1710,Information Systems
3766,NaN,2-s2.0-34248576303,SOCI,3309,Library and Information Sciences
3767,"['Anthopleura elegantissima', 'Calcium-binding protein', 'Cnidarian', 'EF-hand', 'Molecular evolution']",2-s2.0-33847307441,COMP,1710,Information Systems
3768,"['Automatic labeling', 'Clustering', 'Summarization', 'Text-mining']",2-s2.0-33847691469,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
3769,"['Bioinformatic analyses', 'Celiac-toxic peptides', 'Structural properties', 'Wheat gliadins']",2-s2.0-34547163510,COMP,1702,Artificial Intelligence
3770,NaN,2-s2.0-34248386977,ENGI,2204,Biomedical Engineering
3771,NaN,2-s2.0-33947273715,MEDI,2718,Health Informatics
3772,NaN,2-s2.0-34248143410,MATH,2613,Statistics and Probability
3773,"['Medical narrative data', 'Natural language processing', 'Temporal reasoning', 'Temporal representation']",2-s2.0-33847640080,BIOC,1303,Biochemistry
3774,"['Bioinformatics', 'Codon bias', 'Codon usage', 'EST data analysis', 'Plant-fungi interactions']",2-s2.0-33847262505,MEDI,2700,Medicine (all)
3775,NaN,2-s2.0-34247854960,BIOC,1312,Molecular Biology
3776,"['Bioinformatics', 'HLA', 'Immunogenetics', 'Open-source software', 'Population genetics']",2-s2.0-34247277782,COMP,1706,Computer Science Applications
3777,"['Bioinformatics', 'Biopharmaceuticals', 'Cell engineering', 'Genomics', 'Proteomics']",2-s2.0-34250647014,COMP,1703,Computational Theory and Mathematics
3778,NaN,2-s2.0-34247216070,MATH,2605,Computational Mathematics
3779,"['Asia', 'Bioinformatics', 'Neuraminidase inhibitor', 'Oseltamivir', 'Sialidase', 'SNP']",2-s2.0-34247352375,COMP,1700,Computer Science (all)
3780,NaN,2-s2.0-34047176879,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
3781,"['Bioinformatics', 'Chondroblasts', 'Enchondral ossification', 'Gene chip', 'Hyaline cartilage']",2-s2.0-33947604121,MATH,2614,Theoretical Computer Science
3782,"['Bioinformatics', 'CID', 'ECD', 'ETD', 'FT-ICR', 'Mass spectrometry', 'Phosphoproteomics', 'Phosphorylation', 'Post-translational modification', 'Proteomics']",2-s2.0-34247147568,BIOC,1305,Biotechnology
3783,"['Bioinformatics', 'Bow-tie', 'Metabolic network', 'Random network']",2-s2.0-34547316633,BIOC,1311,Genetics
3784,NaN,2-s2.0-33947331032,CENG,1502,Bioengineering
3785,"['Daubechies', 'Heart rate variability', 'Least squares', 'Multiresolution', 'Wavelet']",2-s2.0-34247399037,COMP,1702,Artificial Intelligence
3786,"['Kernel integration', 'Remote homology detection', 'Subcellular localization', 'Support vector machine']",2-s2.0-34047162989,ENGI,2204,Biomedical Engineering
3787,NaN,2-s2.0-34247611519,MEDI,2718,Health Informatics
