,Author Keyword,eID,Abbreviation,Code,Text
1014,"['Correlation coefficient', 'Feed-forward neural network', 'Physicochemical properties', 'Principle component analysis', 'Protein-protein interactions']",2-s2.0-72749104747,BIOC,1305,Biotechnology
1015,"['Class III malocclusion', 'Mandibular protrusion', 'Morphometry', 'Shape change', 'Size change', 'Strain tensor analysis']",2-s2.0-72749126389,ENGI,2204,Biomedical Engineering
1016,"['Communication protocol', 'Gene amplification', 'Testing']",2-s2.0-72749109838,BIOC,1305,Biotechnology
1017,"['Angiogenesis', 'Aquaporin', 'Gene knockout', 'Hepatocellular carcinoma', 'Tumor growth']",2-s2.0-72749115710,ENGI,2204,Biomedical Engineering
1018,"['Acaricidal activity', 'Methyl palmitate', 'Tetranychus cinnabarinus']",2-s2.0-72749108454,BIOC,1305,Biotechnology
1019,"['Activated sludge flocs', 'pH', 'Simultaneous nitrification and denitrification(SND)']",2-s2.0-72749083883,ENGI,2204,Biomedical Engineering
1020,"['Binding free energy', 'gp41', 'Interaction', 'T20']",2-s2.0-72749121553,BIOC,1305,Biotechnology
1021,"['Conductivity', 'K2HPO4 solution', 'pH', 'Temperature', 'Ultrasound']",2-s2.0-72749084128,ENGI,2204,Biomedical Engineering
1022,"['Alkaline protease gene promoter', 'Bacillus alcalophillus', 'Signal peptide', 'TAIL-PCR']",2-s2.0-72749126325,BIOC,1305,Biotechnology
1023,"['Information theory', 'Integrating diverse biological data', 'Protein-protein interaction']",2-s2.0-72749104984,ENGI,2204,Biomedical Engineering
1024,"['Evolution', 'Fish', 'MHC', 'Phylogenetic tree']",2-s2.0-72749122778,BIOC,1305,Biotechnology
1025,"['Brain', 'Chemical shift', 'Fusion', 'Metabolite concentration', 'MR spectroscopy', 'Relative quantification', 'Wavelat']",2-s2.0-72749111421,ENGI,2204,Biomedical Engineering
1026,"['Cognitive', 'Fuzzy', 'Retina', 'Spike sorting']",2-s2.0-72749122306,BIOC,1305,Biotechnology
1027,"['Acellular pigskin', 'Compound nerve scaffold', 'Peripheral nerve regeneration', 'Poly (lactide- co-glycolide)']",2-s2.0-72749085116,ENGI,2204,Biomedical Engineering
1028,"['Cd', 'Competitive adsorption', 'Distribution coefficient Kd', 'Maximum sorption capacity Q', 'Zn']",2-s2.0-72749110504,BIOC,1305,Biotechnology
1029,"['Extracellular matrix', 'Free radical antagonists', 'Hepatic stellate cell', 'Hyperbaric oxygen', 'Liver fibrosis']",2-s2.0-72749086110,ENGI,2204,Biomedical Engineering
1030,"['Chloride', 'Desulphurization wastewater', 'Nano-titanium dioxide', 'Photocatalytic oxidation']",2-s2.0-72749122097,BIOC,1305,Biotechnology
1031,"['ATPase', 'Calcium ion', 'Diastolic heart failure', 'Taurine']",2-s2.0-72749092455,ENGI,2204,Biomedical Engineering
1032,"['Global warming', 'N deposition', 'Nitrogen', 'Northeastern China', 'Phosphorus', 'Soil net N mineralization', 'Soil nutrient', 'Songnen meadow steppes']",2-s2.0-72749115251,BIOC,1305,Biotechnology
1033,"['Chaohu lake', 'DYRESM-CAEDYM', 'Simulation', 'Water transfer project', 'Yangtze river']",2-s2.0-72749091953,ENGI,2204,Biomedical Engineering
1034,NaN,2-s2.0-72749087596,BIOC,1305,Biotechnology
1035,"['Inflammation', 'Signaling pathway', 'Titanium particle']",2-s2.0-72749093826,ENGI,2204,Biomedical Engineering
1036,"['Fluid control', 'Hemodynamics', 'Nonlinear model', 'The circle of Willis']",2-s2.0-72749102192,BIOC,1305,Biotechnology
1037,"['Anti-virus experiment in vitro', 'BP neural network', 'Gradient descent method', 'Wall-adherent cells segmentation']",2-s2.0-72749114578,ENGI,2204,Biomedical Engineering
1038,"['Anisotropic diffusion filtering', 'Bilateral filtering', 'Medical image de-noising', 'Sparse representation']",2-s2.0-72749100681,BIOC,1305,Biotechnology
1039,"['Divalent lead', 'Entrapment', 'Ettringite']",2-s2.0-72749117890,ENGI,2204,Biomedical Engineering
1040,"['Body weight suspension system', 'Gait pattern simulation', 'Gait training', 'Patient-specific walking database', 'Walking rehabilitation']",2-s2.0-72749097385,BIOC,1305,Biotechnology
1041,"['Bacteria', 'Biodegradation', 'Crude oil', 'Diesel oil']",2-s2.0-72749123226,ENGI,2204,Biomedical Engineering
1042,"['Activated clay', 'Decoloration', 'Decoloration rate', 'Technology condition', 'Waste edible oil']",2-s2.0-72749114344,BIOC,1305,Biotechnology
1043,"['GC-profile', ""Marek's disease virus 1"", 'Repeat long region', 'Z curve']",2-s2.0-72749105633,ENGI,2204,Biomedical Engineering
1044,"['Correlative functions', 'Extensional evaluation', 'Indoor environment', 'Matter-element model']",2-s2.0-72749117687,BIOC,1305,Biotechnology
1045,"['EEG', 'Noise rejection', 'Wavelet transformation']",2-s2.0-72749099271,ENGI,2204,Biomedical Engineering
1046,"['Electrolysis', 'Laboratory stench water', 'Wastewater treatment']",2-s2.0-72749084428,BIOC,1305,Biotechnology
1047,"['5.8S rRNA genes', 'Laminariales', 'Phylogenetic relationships', 'rbcL genes']",2-s2.0-72749088995,ENGI,2204,Biomedical Engineering
1048,"['Alkyl-mercury', 'Pretreatment', 'SCF adsorption', 'Toluene extraction']",2-s2.0-72749105903,BIOC,1305,Biotechnology
1049,"['Simulated prosthetic vision', 'Size matching', 'Tactile perception']",2-s2.0-72749115250,ENGI,2204,Biomedical Engineering
1050,"['Ferric flocs sludge', 'PAM', 'Pellet fluidized bed', 'Sludge conditioning', 'Up-flow rate']",2-s2.0-72749083403,BIOC,1305,Biotechnology
1051,"['Atmosoheric', 'Chronic', 'Dose assessment', 'Tritium']",2-s2.0-72749113105,ENGI,2204,Biomedical Engineering
1052,"['CPN', 'Feature selection', 'Multi-class and multi samples', 'Normalization']",2-s2.0-72749122114,BIOC,1305,Biotechnology
1053,"['Enzyme function classificaiton', 'Machine learning', 'Multi-class random forest', 'Protein sequence features']",2-s2.0-72749086435,ENGI,2204,Biomedical Engineering
1054,"['Filamentous bacteria', 'Kaolin', 'Sludge bulking', 'Sludge volume index(SVI)']",2-s2.0-72749127578,BIOC,1305,Biotechnology
1055,"['Assessment', 'GIS', 'Gourndwater quality', 'Monitoring']",2-s2.0-72749116482,ENGI,2204,Biomedical Engineering
1056,"['Anaerobic microbic activity', 'Hydraulic retention time', 'Opposite angled flap anaerobic baffled reactor', 'Sewage', 'Solids retention time', 'Suspended solids']",2-s2.0-72749099295,BIOC,1305,Biotechnology
1057,"['Benzene/ethanol extractive', 'Bioactive constituents', 'Eucalyptus dunnii', 'Eucalyptus grandis', 'Eucalyptus leaves', 'Eucalyptus oil', 'Pyrolysis- GC/MS (gas chromatograph/ mass spectrometer)', 'Wastewater']",2-s2.0-72749099793,ENGI,2204,Biomedical Engineering
1058,"['Archaea', 'Bacteria', 'Fluorescence in situ hybridization (FISH)', 'Gene probe', 'Microbial community', 'Sediment', 'The Daliao River']",2-s2.0-72749118532,BIOC,1305,Biotechnology
1059,"['Blowing Reagent Accelerating', 'Coal Gas Stripping and Adsorption Process', 'Industrialization', 'The Removing Rate of Ammonia-nitrogen']",2-s2.0-72749106399,ENGI,2204,Biomedical Engineering
1060,"['Actin filaments', 'Arabidopsis thaliana', 'Hyperosmotic stress', 'Suspension cells']",2-s2.0-72749101583,BIOC,1305,Biotechnology
1061,"['Benzene/ethanol extraction', 'Branchletl', 'Camellia oleifera', 'GC/MS (gas chromatograph/ mass spectrometer)', 'Nutshelll', 'Pyrolyzate', 'Value-added resource recovery']",2-s2.0-72749124696,ENGI,2204,Biomedical Engineering
1062,"['Cylindrical surface', 'Finite element method', 'Interpolation', 'Seepage field', 'Seepage flux']",2-s2.0-72749108840,BIOC,1305,Biotechnology
1063,"['Edge detection', 'Sequence images', 'Three-dimensional image surface reconstruction']",2-s2.0-72749096531,ENGI,2204,Biomedical Engineering
1064,"['Energy utilization', 'Environmental performance evaluation (EPE)', 'Urban ecosystem']",2-s2.0-72749112060,BIOC,1305,Biotechnology
1065,"['Calcification', 'Computed tomography', 'Coronary artery disease', 'Plaque', 'Virtual intravascular endoscopy']",2-s2.0-72749110257,ENGI,2204,Biomedical Engineering
1066,"['Harbin', 'Land surface temperature(LST)', 'Landsat TM/ETM+', 'Urban heat island(UHI)']",2-s2.0-72749086641,BIOC,1305,Biotechnology
1067,"['Antibiotics', 'Fluoroquinolones', 'Occurrence', 'PPCPs', 'Removal', 'Sewage treatment plant']",2-s2.0-72749088284,ENGI,2204,Biomedical Engineering
1068,"['Dedust', 'Jet stream air curtain', 'Pneumatic fan', 'Pneumatic jet stream air curtain dust-collecting fan', 'Wet vibration fiber grille']",2-s2.0-72749112805,BIOC,1305,Biotechnology
1069,"['Activated sludge process', 'Sewage aeration', 'Shear stress', 'Sludge flocs', 'Sludge volume index']",2-s2.0-72749101988,ENGI,2204,Biomedical Engineering
1070,"['Decabrominated diphenyl ether', 'Dispersive liquid-liquid microextraction', 'Optimization', 'Orthogonal design', 'Tetrachloroethylene']",2-s2.0-72749126379,BIOC,1305,Biotechnology
1071,"['Attenuation correction', 'Metal artifact', 'PET/CT', 'Quantification', 'Spline interpolation', 'Virtual sinogram']",2-s2.0-72749109432,ENGI,2204,Biomedical Engineering
1072,"['Candidate disease genes', 'Combined topological features', 'Coronary artery disease', 'Support vector machines']",2-s2.0-72749094703,BIOC,1305,Biotechnology
1073,"['Heterogeneous Fenton reagent', 'Oxidative degradation', 'Photocatalysis', 'Sodium pentachlorophenate']",2-s2.0-72749115008,ENGI,2204,Biomedical Engineering
1074,"['Hollow fiber', 'HPLC', 'Ionic liquid', 'Liquid phase microextraction', 'Parathion', 'Water']",2-s2.0-72749107519,BIOC,1305,Biotechnology
1075,"['Biomarker', 'Monte Carlo method', 'Ovarian cancer', 'SVD']",2-s2.0-72749098651,ENGI,2204,Biomedical Engineering
1076,"['Bench and full-scale study', 'Cyclops', 'Oxidants', 'Preoxidation']",2-s2.0-72749121333,BIOC,1305,Biotechnology
1077,"['Dexterity', 'Manipulability analysis', 'Needle-driven robot', 'Workspace analysis']",2-s2.0-72749111429,ENGI,2204,Biomedical Engineering
1078,"['Aerosol optical depth', 'Calibration coefficient', 'Sun photometer', 'Visibility']",2-s2.0-72749093816,BIOC,1305,Biotechnology
1079,"['Distribution', 'Heavy metals', 'Landfill', 'Soil pollution']",2-s2.0-72749090612,ENGI,2204,Biomedical Engineering
1080,"['Agricultural environment', 'Irrigation security', 'Reclaimed water', 'Water pollutant']",2-s2.0-72749087141,BIOC,1305,Biotechnology
1081,"['Creatine', 'Formaldehyde', 'HPLC-ESI-MS', 'Methylamine', 'SSAO', 'Toxicity']",2-s2.0-72749092036,ENGI,2204,Biomedical Engineering
1082,"['Analytical methods', 'Auditory brainstem response', 'Experimental protocol']",2-s2.0-72749097217,BIOC,1305,Biotechnology
1083,"['Fuzzy comprehensive evaluation mathematical model', 'Liaohe River', 'Water pollution']",2-s2.0-72749123453,ENGI,2204,Biomedical Engineering
1084,"['Cadmium determination', 'Imprinted polymers', 'Preconcentration', 'Selective separation']",2-s2.0-72749112855,BIOC,1305,Biotechnology
1085,"['Compensation standard', 'Farmland development rights', 'Farmland protection', 'Value accounting']",2-s2.0-72749085125,ENGI,2204,Biomedical Engineering
1086,"['Catalytic activity', 'Characterization', 'CO2 reforming of CH 4', 'Nanometer Pt catalysts', 'Support MgO']",2-s2.0-72749122305,BIOC,1305,Biotechnology
1087,"['Aerobic granular sludge membrane bioreactor (AGSBR)', 'Oxidation reduction potential (ORP)', 'Simultaneous nutrient and phosphate removal', 'Wastewater treatment']",2-s2.0-72749100973,ENGI,2204,Biomedical Engineering
1088,"['IPL PhotoDerm', 'Therapy', 'Vascular dermatosis']",2-s2.0-72749115722,BIOC,1305,Biotechnology
1089,"['Alcohol consumption', 'Breast cancer', 'Local gene network', 'Microarray']",2-s2.0-72749092255,ENGI,2204,Biomedical Engineering
1090,"['Gas chromatographic', 'Landfill leachates', 'Organic compounds', 'Solid-phase microextraction']",2-s2.0-72749099294,BIOC,1305,Biotechnology
1091,"['Anterior chamber intraocular pressure', 'Millar transducer', 'Rabbit']",2-s2.0-72749107124,ENGI,2204,Biomedical Engineering
1092,"['Aminoethylisothiourea', 'Diphenolase', 'Irreversible inhibition', 'Positive cooperativity', 'Tyrosinase']",2-s2.0-72749086921,BIOC,1305,Biotechnology
1093,"['Bit plane', 'Embedded coding', 'Medical image', 'Quantization']",2-s2.0-72749109113,ENGI,2204,Biomedical Engineering
1094,"['15N trace technology', 'Degradation principle', 'Landfill', 'Leachate']",2-s2.0-72749117716,BIOC,1305,Biotechnology
1095,"['Adevovir divipoxil', 'Combination therapy', 'HBV', 'Lamivudine']",2-s2.0-72749121031,ENGI,2204,Biomedical Engineering
1096,"['Adhesion', 'Molecular interaction', 'Selectin', 'SMD']",2-s2.0-72749102037,BIOC,1305,Biotechnology
1097,"['Bayesian inference', 'EPANET Multi-Species Extension', 'Markov Chain Monte Carlo', 'Parameter identification', 'Water quality model']",2-s2.0-72749116241,ENGI,2204,Biomedical Engineering
1098,"['Drug management', 'PIC microcontroller', 'RF decoder', 'RF encoder', 'Stepper motor']",2-s2.0-72749128262,BIOC,1305,Biotechnology
1099,"['Gelatin', 'Growth factor', 'Tricalcium phosphate']",2-s2.0-72749106101,ENGI,2204,Biomedical Engineering
1100,"['Common repeats', 'Genome size', 'Mammalian evolution']",2-s2.0-72749116906,BIOC,1305,Biotechnology
1101,"['3S', 'Assessment', 'Bayesian decision network', 'Beijing', 'Eutrophication', 'Nitrogen loading', 'Water quality']",2-s2.0-72749093119,ENGI,2204,Biomedical Engineering
1102,"['Autocorrelation', 'Chirp excitation', 'Frequency splitting', 'Nyquist limit']",2-s2.0-72749126560,BIOC,1305,Biotechnology
1103,"['Heat recovery efficiency', 'Methane', 'Peak temperature', 'Thermal flow reversal reaction', 'Thermal oxidation']",2-s2.0-72749092925,ENGI,2204,Biomedical Engineering
1104,"['Dispel stasis and free vessels', 'Hemorheology', 'Quicken the blood', 'Stasis-dispelling and vessels-freeing Capsule']",2-s2.0-72749088737,BIOC,1305,Biotechnology
1105,"['Chenical pollution', 'Fire retardant', 'Fire-retardant treatment', 'Flame retardantion, treated timber for building and furniture', 'Low toxicity']",2-s2.0-72749122079,ENGI,2204,Biomedical Engineering
1106,"['Caprolactam', 'Ionic liquids', 'Michael addition', 'Microwave irradiation', 'Nano-KF/Al2O3', 'Quaternary ammonium salts']",2-s2.0-72749108466,BIOC,1305,Biotechnology
1107,"['Exact algorithms', 'Heuristics', 'Isothermic libraries', 'Multistage libraries', 'Sequencing by hybridization', 'Standard libraries']",2-s2.0-72749117676,ENGI,2204,Biomedical Engineering
1108,"['Insect cell', 'Low MOI', 'Mathematical model', 'VLPs']",2-s2.0-72749095812,BIOC,1305,Biotechnology
1109,"['Occupational exposure', 'Occupational hazard', 'Occupational health', 'Risk assessment']",2-s2.0-72749090607,ENGI,2204,Biomedical Engineering
1110,"['Aerobic process', 'Anaerobic process', 'FeCl\n                        3·6H\n                        2O', 'Landfill leachate', 'Photochemical process']",2-s2.0-72749109141,BIOC,1305,Biotechnology
1111,"['Gene regulatory network', 'Linear regression', 'Significance test', 'Sparse network', 'Steady-state']",2-s2.0-72749114970,ENGI,2204,Biomedical Engineering
1112,"['Danshen', 'High-performance liquid chromatography', 'Pharmacokinetics', 'Water-soluble Components']",2-s2.0-72749097686,BIOC,1305,Biotechnology
1113,"['Fluctuation', 'Geometrical centers', 'Graphical representation', 'Similarity analysis']",2-s2.0-72749087556,ENGI,2204,Biomedical Engineering
1114,"['Arsenic wastewater', 'Coagulation', 'Mechanisms', 'Polysilicate metal sulfates']",2-s2.0-72749116168,BIOC,1305,Biotechnology
1115,"['Adsorption capacity', 'Breakthrough capacity', 'Dynamic adsorption curve', 'Perfluorooctanoic acid', 'Powdered activated carbon']",2-s2.0-72749117685,ENGI,2204,Biomedical Engineering
1116,"['Finite element', 'Impacted maxillary tooth', 'Periodontal ligament', 'Reverse engineering', 'Threshold']",2-s2.0-72749091671,BIOC,1305,Biotechnology
1117,"['Camellia oleifera', 'Leaf blight', 'Morphology', 'Pathogenicity test', 'rDNA']",2-s2.0-72749093168,ENGI,2204,Biomedical Engineering
1118,"['2D partial k-space', 'MRI reconstruction', 'POCS']",2-s2.0-72749104466,BIOC,1305,Biotechnology
1119,"['Antimicrobial bioactivity', 'Identification', 'Rhodobium marinium']",2-s2.0-72749104477,ENGI,2204,Biomedical Engineering
1120,NaN,2-s2.0-72749095828,BIOC,1305,Biotechnology
1121,"['Adsorption', 'Kinetics', 'Resin', 'Sorbic acid', 'Thermodynamics']",2-s2.0-72749083916,ENGI,2204,Biomedical Engineering
1122,"['Asiaticoside', 'Centella asiatica', 'Enzymolysis', 'Microwave extraction']",2-s2.0-72749090583,BIOC,1305,Biotechnology
1123,"['Biological packing tower', 'Cultivation', 'Denitrification bacteria', 'Immobilized-film', 'Nitrogen oxides']",2-s2.0-72749114008,ENGI,2204,Biomedical Engineering
1124,"['Air temperature frequency', 'Dry-bulb temperature', 'Extreme air temperature', 'Simplified distribution model']",2-s2.0-72749090623,BIOC,1305,Biotechnology
1125,"['Blind source separation', 'Fetal electrocardiogram', 'Time freqency distribution', 'Wavelet denoise']",2-s2.0-72749113384,ENGI,2204,Biomedical Engineering
1126,"['Ent-kaurene diterpene', 'In vitro antitumor activity', 'Purification', 'Rabdosia Serra (Maxim) Hara']",2-s2.0-72749119325,BIOC,1305,Biotechnology
1127,"['Apoptosis', 'Lung cancer', 'Microvessel density', 'Necrosis', 'Tumor']",2-s2.0-72749101813,ENGI,2204,Biomedical Engineering
1128,"['Gross national happiness', 'SEM', 'The stability of society', 'Unit vector constraint']",2-s2.0-72749105199,BIOC,1305,Biotechnology
1129,"['Blood plasma', 'Lung cancer', 'Trace element']",2-s2.0-72749087800,ENGI,2204,Biomedical Engineering
1130,"['MIF', 'Transfer function', 'Volumetric visualization']",2-s2.0-72749092441,BIOC,1305,Biotechnology
1131,"['Coagulation aid', 'Manganese(II) removal', 'Oxidation', 'Potassium manganate']",2-s2.0-72749121105,ENGI,2204,Biomedical Engineering
1132,"['Cadmium', 'Fe deficiency', 'Low molecular weight organic acids', 'Morel']",2-s2.0-72749092257,BIOC,1305,Biotechnology
1133,"['High temperature clean', 'Iron oxide', 'Reduction', 'Regeneration', 'Sulfidation']",2-s2.0-72749092253,ENGI,2204,Biomedical Engineering
1134,"['Characteristic dimension', 'Computational fluid dynamics', 'Nasal cavity', 'Three-dimensional reconstruction', 'Types of nasal cavities']",2-s2.0-72749115268,BIOC,1305,Biotechnology
1135,"['Error compensation', 'Location error', 'Needle-driven robot']",2-s2.0-72749101465,ENGI,2204,Biomedical Engineering
1136,"['Fenton reagents', 'Papermaking tobacco sheet', 'Wastewater']",2-s2.0-72749112617,BIOC,1305,Biotechnology
1137,"['Garbage', 'Mesophilic', 'Two-phase anaerobic digestion', 'Waste activated sludge']",2-s2.0-72749113132,ENGI,2204,Biomedical Engineering
1138,"['Constructed wetlands', 'Indicator and pathogenic microorganisms', 'Removal efficiency', 'Sewage treatment system']",2-s2.0-72749113817,BIOC,1305,Biotechnology
1139,"['Hemorheology', 'Lipid', 'Senile male', 'Winter swimming']",2-s2.0-72749095803,ENGI,2204,Biomedical Engineering
1140,"['Comprehensive Trophic State Index', 'Eutrophication assessment', 'Planktonic algae', 'Xi Quanyan reservoir']",2-s2.0-72749125893,BIOC,1305,Biotechnology
1141,"['Continuous flow', 'Gas chromatography', 'Organic chlorinated pesticides', 'SPME']",2-s2.0-72749118534,ENGI,2204,Biomedical Engineering
1142,"['Azo dyes', 'Decolorization', 'Oxidation-reduction potential (ORP)', 'Redox mediators']",2-s2.0-72749093592,BIOC,1305,Biotechnology
1143,"['Amacrine cell', 'Computational retina model', 'Dual-peak response', 'Ganglion cell']",2-s2.0-72749113116,ENGI,2204,Biomedical Engineering
1144,"['Bacterioplankton', 'Bohai Bay', 'Carton cycle', 'Ecosystem modelling']",2-s2.0-72749101731,BIOC,1305,Biotechnology
1145,"['Confocal algorithm', 'Early breast cancer', 'Resolution', 'Ultra-wideband microwave']",2-s2.0-72749108467,ENGI,2204,Biomedical Engineering
1146,"['Deresination technology', 'Discharge of wastewater', 'Leaching quantity', 'Pinus massoniana', 'Pressure', 'Solution volume fraction, temperature', 'Time']",2-s2.0-72749108911,BIOC,1305,Biotechnology
1147,"['Chromium', 'Microemulsion medium', 'Spectrophotometry', 'Tri-hydroxyl phenylfluorone(THPF)']",2-s2.0-72749124724,ENGI,2204,Biomedical Engineering
1148,"['Carbon tetrachloride', 'Flavone', 'Human hepatocytes', 'Hydrogen peroxide', 'Oxidative injury']",2-s2.0-72749103980,BIOC,1305,Biotechnology
1149,"['Antagonistic activity', 'Chaetomium cupreum', 'ChBD', 'Chitinase', 'Codon optimization']",2-s2.0-72749124757,ENGI,2204,Biomedical Engineering
1150,"['Graph theory', 'Medical image segmentation', 'Normalize cut']",2-s2.0-72749087537,BIOC,1305,Biotechnology
1151,"['Ca2+-ATPase', 'Ca2+-CaM system', 'Grape seedling', 'Heat acclimation', 'Heat shock', 'Salicylic acid']",2-s2.0-72749111674,ENGI,2204,Biomedical Engineering
1152,"['Degradation', 'Diesel oil', 'Micro-biological', 'Plant', 'Strain']",2-s2.0-72749094299,BIOC,1305,Biotechnology
1153,"['Image', 'Mosaicing', 'SIFT']",2-s2.0-72749123133,ENGI,2204,Biomedical Engineering
1154,"['Machine learning', 'Protein-protein interactions', 'Symmetrical encoding scheme']",2-s2.0-72749100052,BIOC,1305,Biotechnology
1155,"['Energy metabolism', 'Indoor air pollutant', 'Markers', 'Oxidative damage', 'Tolylene diisocyanate']",2-s2.0-72749098612,ENGI,2204,Biomedical Engineering
1156,"['Authentication', 'Gene technology', 'Network security']",2-s2.0-72749087482,BIOC,1305,Biotechnology
1157,"['Aluminum intoxication', 'Bursa of Fabricius', 'Chickens', 'Spleen']",2-s2.0-72749083878,ENGI,2204,Biomedical Engineering
1158,"['Driving forces', 'Landscape change', 'The upper min river']",2-s2.0-72749100272,BIOC,1305,Biotechnology
1159,"['Composting', 'Digested sludge', 'PAHs', 'Physical-chemical property', 'Sawdust']",2-s2.0-72749092421,ENGI,2204,Biomedical Engineering
1160,"['Blogical chinese herbal medicine', 'Chinese-fir cells', 'Micro/nano particles', 'Purification technique']",2-s2.0-72749085354,BIOC,1305,Biotechnology
1161,"['Cementing material', 'Compressive and bending strength', 'Durability tests', 'Granulated blast-furnace slag (GBFS)', 'Modified sintering FGD ash', 'Steel slag']",2-s2.0-72749128070,ENGI,2204,Biomedical Engineering
1162,"['FISH', 'On-line control', 'Partial nitrification', 'Process optimization', 'Rapid achievement', 'SBR process']",2-s2.0-72749125887,BIOC,1305,Biotechnology
1163,"['Body mass index (BMI)', 'Parameter estimation', 'Quantile regression', 'Uric acid (UA)']",2-s2.0-72749117435,ENGI,2204,Biomedical Engineering
1164,"['Characteristic component', 'Dry fine sand', 'Effective diffusion coefficient', 'Gasoline']",2-s2.0-72749120905,BIOC,1305,Biotechnology
1165,"['Copper', 'Flow injection chemiluminescence', 'Rhodanine', 'Solid-phase extraction']",2-s2.0-72749092633,ENGI,2204,Biomedical Engineering
1166,"['Analysis method', 'Atrazine', 'Gas chromatography', 'Soil']",2-s2.0-72749091099,BIOC,1305,Biotechnology
1167,"['Bioleaching', 'Heavy metal', 'Sequence bath reactor', 'Thiobacillus ferrooxidans(T.f)']",2-s2.0-72749083904,ENGI,2204,Biomedical Engineering
1168,"['Anti-ulcerogenic activity', 'Quantitative structure-activity relationship', 'Sesquiterpene lactones']",2-s2.0-72749110336,BIOC,1305,Biotechnology
1169,"['Anaerobic baffled reactor (ABR)', 'Chemical synthesis-based pharmaceutical wastewater', 'Membrane bioreactor (MBR)']",2-s2.0-72749115721,ENGI,2204,Biomedical Engineering
1170,"['Colloidal fouling', 'Concentration polarization', 'Permeate flux', 'Reverse osmosis', 'Salt rejection']",2-s2.0-72749120600,BIOC,1305,Biotechnology
1171,"['Blast furnace gas', 'Combustion characteristic', 'Constant volume combustion bomb', 'Laminar burning', 'Premixed burning']",2-s2.0-72749088302,ENGI,2204,Biomedical Engineering
1172,"['Component', 'Extrcellular polymeric substance', 'Improved membrane bioreactor', 'Membrane fouling', 'MLSS']",2-s2.0-72749094520,BIOC,1305,Biotechnology
1173,"['Cadmium', 'Removal', 'TCAS-adsorbed resin', 'Water']",2-s2.0-72749109418,ENGI,2204,Biomedical Engineering
1174,"['Formaldehyde', 'Photocatalysts', 'Purification']",2-s2.0-72749125620,BIOC,1305,Biotechnology
1175,"['Blood stasis syndrome', 'Characteristic pattern', 'Coronary heart disease', 'Least angle regression algorithm', 'Two-dimensional difference gel electrophoresis', 'Unstable angina']",2-s2.0-72749125889,ENGI,2204,Biomedical Engineering
1176,"['Converter slag-coal cinder filter', 'Material ratio', 'Phosphorous removal']",2-s2.0-72749103229,BIOC,1305,Biotechnology
1177,"['Anaerobic', 'Anaerobic baffled reactor', 'Domestic wastewater']",2-s2.0-72749122028,ENGI,2204,Biomedical Engineering
1178,"['Artificial hip joints', 'Biomaterials', 'Finite element analysis', 'Semi-hip replacement component']",2-s2.0-72749099611,BIOC,1305,Biotechnology
1179,"['Combined wavelet entropy', 'Continuous wavelet transform', 'QRS detection', 'Time evolution of the wavelet entropy', 'Wavelet entropy']",2-s2.0-72749123383,ENGI,2204,Biomedical Engineering
1180,"['Cancer', 'Classifier', 'Functional module', 'Gene expression', 'Microarray', 'Robust']",2-s2.0-72749093630,BIOC,1305,Biotechnology
1181,"['Exhaust emissions', 'Flow field distribution', 'Motorcycle']",2-s2.0-72749107998,ENGI,2204,Biomedical Engineering
1182,"['Biodiversity', 'Ecological benefit', 'Ecological lakeshore', 'Landscape diversity', 'Suzhou Taihu Lake national tourism resort', 'Wetland']",2-s2.0-72749124758,BIOC,1305,Biotechnology
1183,"['BIOPAC system', 'Blood pressure', 'Electrocardiogram', 'Fast Fourier Transform (FFT)', 'Mental states']",2-s2.0-72749122075,ENGI,2204,Biomedical Engineering
1184,"['Bio-informatics', 'Cancer-genomics', 'Clustering', 'Data-mining', 'Gene-expression', 'Microarray']",2-s2.0-72749127160,BIOC,1305,Biotechnology
1185,"['Biosorption isotherm', 'Cadmium', 'Kinetic', 'Rice bran', 'Zinc']",2-s2.0-72749086055,ENGI,2204,Biomedical Engineering
1186,"['CD138 immune magnetic beads', 'Multiple myeloma', 'RPMI-8226 myeloma cell line']",2-s2.0-72749110770,BIOC,1305,Biotechnology
1187,"['Antitumor', 'Apoptosis', 'Caspase-3', 'MTT', 'Penillia pedatisecta', 'Pinellia ternata']",2-s2.0-72749089406,ENGI,2204,Biomedical Engineering
1188,"['Embryos development', 'Larvae', 'No.0 diesel oil', 'Toxic effect', 'Water-accommodated fractions']",2-s2.0-72749107899,BIOC,1305,Biotechnology
1189,"['Extreme precipitation event', 'Pacific SSTA', 'Teleconnection pattern']",2-s2.0-72749098661,ENGI,2204,Biomedical Engineering
1190,"['Detection', 'Loop-mediated isothermal amplification', 'Meat products', 'Salmonella']",2-s2.0-72749124970,BIOC,1305,Biotechnology
1191,"['Face recognition', 'Hash function', 'Pseudo random number generator', 'RFID', 'Security']",2-s2.0-72749105876,ENGI,2204,Biomedical Engineering
1192,"['Distributed system', 'LabVIEW', 'Signal processing', 'Telemedicine']",2-s2.0-72749123384,BIOC,1305,Biotechnology
1193,"['Dynein C', 'Microtubule', 'MT bias', 'MT joining', 'Self-organization']",2-s2.0-72749086412,ENGI,2204,Biomedical Engineering
1194,"['Data standardization forms', 'Fuzzy clustering analysis', 'Water resources carrying capacity']",2-s2.0-72749121823,BIOC,1305,Biotechnology
