,Author Keyword,eID,Abbreviation,Code,Text
4054,"['Current status data', 'Gamma-logit model', 'Generalized additive model', 'Survival analysis', 'Unknown link function.']",2-s2.0-79957804677,BIOC,1303,Biochemistry
4055,"['Bioinformatics', 'Computational biology', 'Systems biology']",2-s2.0-84857647761,BIOC,1304,Biophysics
4056,"['Behavioral abstraction', 'Consistency checking', 'Consistency measures', 'Process model alignment', 'Process model analysis']",2-s2.0-79957803658,BIOC,1311,Genetics
4057,NaN,2-s2.0-84941686649,BIOC,1312,Molecular Biology
4058,"['Bioinformatics', 'iTRAQ', 'Mascot server', 'Proteomics', 'Protocol', 'Sequence clustering']",2-s2.0-79957720175,BIOC,1313,Molecular Medicine
4059,NaN,2-s2.0-79957717684,MEDI,2716,Genetics (clinical)
4060,"['Bioinformatics', 'Hormone', 'Liquid chromatography', 'Mass spectrometry', 'Neuropeptide', 'Neuropeptidome']",2-s2.0-79957679380,BIOC,1311,Genetics
4061,NaN,2-s2.0-79957616242,BIOC,1312,Molecular Biology
4062,"['bioinformatics', 'iTRAQ', 'quantitative proteomics', 'statistics', 'TMT']",2-s2.0-79958198057,COMP,1710,Information Systems
4063,NaN,2-s2.0-79957599457,PHAR,3004,Pharmacology
4064,"['Deep sequencing', 'Hippocampus', 'Left-right asymmetry', 'Let-7']",2-s2.0-79957913002,MEDI,2736,Pharmacology (medical)
4065,"['Gli', 'Gorlin syndrome', 'Mutation', 'Nevoid basal cell carcinoma syndrome', 'PTCH1 gene', 'Shh']",2-s2.0-79957907732,PHAR,3004,Pharmacology
4066,NaN,2-s2.0-79957662826,MEDI,2736,Pharmacology (medical)
4067,NaN,2-s2.0-79957658662,MEDI,2725,Infectious Diseases
4068,"['Bioinformatics education', 'Computational biology']",2-s2.0-79956327204,IMMU,2403,Immunology
4069,"['Bioinformatics community', 'China national grid (CNGrid)', 'Graphical user interface (GUI)', 'Grid computing', 'Remote controlling protocol', 'Software sharing', 'Virtual computing']",2-s2.0-79960586927,BIOC,1311,Genetics
4070,"['Bioinformatics', 'China national grid (CNGrid)', 'Cloud computing', 'Data sharing', 'Distributed file syste']",2-s2.0-79960603785,MEDI,2720,Hematology
4071,"['Biomarkers', 'Data integration', 'Data mining', 'Decision support', 'Personalized medicine', 'Pharmacogenomics', 'Systemsbiology', 'Translational bioinformatics']",2-s2.0-79955700108,MATH,2614,Theoretical Computer Science
4072,"['Agricultural biotechnology', 'Bioinformatics', 'Genetically modified crops', 'In silico', 'Regulatory recommendations']",2-s2.0-79955981292,COMP,1712,Software
4073,"['biocapital', 'bioinformatics', 'Broad Institute', 'consumption', 'genomics', 'production']",2-s2.0-84860421561,COMP,1708,Hardware and Architecture
4074,NaN,2-s2.0-79958243017,IMMU,2402,Applied Microbiology and Biotechnology
4075,"['BDNF', 'Bioinformatics', 'Data mining', 'Genetic neuroscience', 'Review']",2-s2.0-79958124678,AGRI,1106,Food Science
4076,"['Chemoinformatics', 'Ligands', 'Markov chain Monte Carlo', 'Multiple alignment', 'Pharmacophore', 'Shape analysis', 'Spatial matching', 'Template']",2-s2.0-79959355647,BIOC,1305,Biotechnology
4077,"['Computational algorithm', 'Database', 'Genotype-phenotype relationship', 'Next-generation sequencing', 'Single nucleotide polymorphism']",2-s2.0-79960558816,ENVI,2303,Ecology
4078,NaN,2-s2.0-79956292268,BIOC,1311,Genetics
4079,NaN,2-s2.0-79959857200,MEDI,2716,Genetics (clinical)
4080,NaN,2-s2.0-84856068956,BIOC,1305,Biotechnology
4081,NaN,2-s2.0-84856075695,IMMU,2402,Applied Microbiology and Biotechnology
4082,NaN,2-s2.0-84874969243,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
4083,NaN,2-s2.0-79958241865,BIOC,1315,Structural Biology
4084,NaN,2-s2.0-79959225197,BIOC,1303,Biochemistry
4085,NaN,2-s2.0-79957598116,MEDI,2700,Medicine (all)
4086,NaN,2-s2.0-79957621406,BIOC,1312,Molecular Biology
4087,"['Bioinformatics', 'Gene ontology', 'Gold nanoparticles', 'Molecular biocompatibility', 'Proteomics']",2-s2.0-79960882077,COMP,1706,Computer Science Applications
4088,"['Allergen database', 'Allergen markup language', 'Bioinformatics guidelines', 'Risk assessment']",2-s2.0-79956001809,MATH,2604,Applied Mathematics
4089,"['BUDAPEST', 'Emiliania huxleyi', 'EST analysis', 'Mass spectrometry', 'Shotgun proteomics']",2-s2.0-79957971082,MEDI,2718,Health Informatics
4090,"['Bioinformatics prediction', 'In silico tools', 'Unclassified variants']",2-s2.0-79958184753,HEAL,3605,Health Information Management
4091,"['Acidithiobacillus ferrooxidans', 'Fe-S cluster-containing protein', 'Heterodisulfide reductase', 'Stability', 'Thermal unfolding studies']",2-s2.0-79955624360,ENGI,2204,Biomedical Engineering
4092,NaN,2-s2.0-80051598002,BIOC,1308,Clinical Biochemistry
4093,"['and object representations', 'bioinformatics (genome or protein) databases.', 'biology and genetics', 'curve', 'geometrical problems and computations', 'Life and medical sciences', 'solid', 'surface']",2-s2.0-79957628053,BIOC,1313,Molecular Medicine
4094,"['contact maps', 'Protein structure alignment', 'spectral methods.', 'structural bioinformatics']",2-s2.0-79957583831,BIOC,1312,Molecular Biology
4095,"['Cytochrome P450', 'Drug metabolism', 'Personalized medicine', 'SNP']",2-s2.0-79955685155,BIOC,1311,Genetics
4096,"['Bioinformatics', 'Disease', 'Drug', 'Nanobioinformatics', 'Nanoparticle']",2-s2.0-79958202412,MEDI,2734,Pathology and Forensic Medicine
4097,"['Cellular automata', 'Protein attributes', 'Protein sequence image expression', 'Pseudo amino acid composition', 'Sequence-derived features']",2-s2.0-79958216699,BIOC,1312,Molecular Biology
4098,NaN,2-s2.0-79958724631,MEDI,2705,Cardiology and Cardiovascular Medicine
4099,"['Antiviral', 'Bioinformatics', 'Genome-wide screening', 'HIV', 'Influenza virus', 'Pathway analysis', 'RNAi', 'siRNA', 'Target identification']",2-s2.0-79959760389,BIOC,1308,Clinical Biochemistry
4100,NaN,2-s2.0-79957939897,IMMU,2403,Immunology
4101,"['1d sequences alignment tool', 'Alphabet design', 'Echo sounder', 'Self organizing map algorithm', 'Target strength', 'Tuna']",2-s2.0-79960499441,MEDI,2723,Immunology and Allergy
4102,"['Comparative genomics', 'Genomics', 'High density lipoprotein', 'Mouse model', 'Quantitative trait loci']",2-s2.0-79955982125,MEDI,2726,Microbiology (medical)
4103,"['Biological database', 'Biological pathways', 'Model organisms', 'Sequence database', 'Structure database']",2-s2.0-80051972800,BIOC,1312,Molecular Biology
4104,"['de novo assembly', 'next-generation sequencing', 'NGS platforms', 'NGS tools', 'short reads mapping']",2-s2.0-79959640102,BIOC,1307,Cell Biology
4105,"['CTL epitopes', 'ELISPOT', 'Intracellular cytokine staining', 'Matrix protein', 'Porcine reproductive and respiratory syndrome virus']",2-s2.0-79957546502,IMMU,2404,Microbiology
4106,NaN,2-s2.0-79956321442,IMMU,2403,Immunology
4107,NaN,2-s2.0-79959292623,MEDI,2725,Infectious Diseases
4108,"['Circulating antigens', 'Diagnosis', 'Mass spectrometry', 'Onchocerciasis']",2-s2.0-79956296142,MEDI,2700,Medicine (all)
4109,"['Hibernation', 'Hypoxia', 'Metabolomics', 'Myocardium', 'Proteomics']",2-s2.0-79955650300,IMMU,2404,Microbiology
4110,"['Epilepsy', 'Gene expression', 'Microarray', 'NRSF', 'REST']",2-s2.0-79955906148,IMMU,2405,Parasitology
4111,"['2-level scheduling', 'Grid computing', 'Logical Subnet Partition', 'LSP', 'Multi-priority queue', 'QoS', 'Quality of service', 'Service scheduling']",2-s2.0-79958756203,IMMU,2406,Virology
4112,"['Data mining', 'fuzzy rule', 'membrane protein', 'pattern recognition', 'self-organizing map', 'transmembrane helix prediction']",2-s2.0-80051723070,IMMU,2403,Immunology
4113,"['Bioremediation', 'Docking', 'Molecular dynamics', 'PAH', 'PhnI']",2-s2.0-79955846512,BIOC,1311,Genetics
4114,"['Codonopsis lanceolata', 'Expressed sequence tags', 'Gene ontology', 'KEGG pathway']",2-s2.0-80052513295,BIOC,1312,Molecular Biology
4115,"['Cirrhosis', 'Hypersplenism', 'LCoR', 'Macrophage', 'MicroRNAs', 'PPARs']",2-s2.0-79958783409,BIOC,1306,Cancer Research
4116,"['Invasion', 'Migration', 'miRNA-29b', 'PTEN']",2-s2.0-79959250957,MEDI,2730,Oncology
4117,"['Object detection', 'systolic arrays', 'VLSI']",2-s2.0-80455172754,CHEM,1606,Physical and Theoretical Chemistry
4118,"['Biomarker', 'Discovery', 'LC', 'MS', 'Validation']",2-s2.0-79959715005,COMP,1706,Computer Science Applications
4119,"['Alkhurma hemorrhagic fever virus', 'Bioinformatics', ""Chou's pseudo amino acid composition"", 'E protein', 'Kyasanur forest disease virus', 'Tick-borne encephalitis virus']",2-s2.0-79953647009,COMP,1703,Computational Theory and Mathematics
4120,"['Approximate string matching', 'Dynamic programming', 'Edit distance', 'Longest common subsequence', 'Sequence comparison', 'Shortest path', 'Viterbi algorithm']",2-s2.0-79551543523,CENG,1503,Catalysis
4121,NaN,2-s2.0-79957640219,CHEM,1605,Organic Chemistry
4122,"['Bioinformatics', 'Clustering algorithm', 'GRID computing', 'Neural networks', 'Parallel algorithms']",2-s2.0-79953209674,CHEM,1604,Inorganic Chemistry
4123,"['G-quadruplex', 'G4 DNA', 'Gene regulation', 'VEGF·HIF-1α']",2-s2.0-79960557508,BIOC,1315,Structural Biology
4124,"['Biomarker', 'Saliva', 'Sensor', 'Stress']",2-s2.0-79961097622,CHEM,1607,Spectroscopy
4125,"['Bioinformatics', 'Interactome', 'Literature curation', 'Metamining', 'Pathways', 'Protein-protein interaction', 'Proteins', 'Signaling', 'Systems biology']",2-s2.0-79953751984,MEDI,2716,Genetics (clinical)
4126,"['Bioinformatics', 'Bombyx mori', 'Proteomics', 'PTMs', 'Sericin']",2-s2.0-80052431753,BIOC,1311,Genetics
4127,"['Angiogenesis', 'Bioinformatics', 'Dental pulp', 'Pulpitis', 'Terrein', 'Vascular endothelial growth factor']",2-s2.0-80052854854,MEDI,2716,Genetics (clinical)
4128,NaN,2-s2.0-79959469361,BIOC,1312,Molecular Biology
4129,"['Genetic map', 'Genome', 'Simple sequence length polymorphism', 'X. tropicalis', 'Xenopus']",2-s2.0-79955508157,AGRI,1103,Animal Science and Zoology
4130,"['CHRNB2', 'Mutational screening', 'Nocturnal frontal lobe epilepsy']",2-s2.0-79957955141,VETE,3400,Veterinary (all)
4131,"['Preeclampsia', 'Proteinuria', 'Renal', 'Urinary']",2-s2.0-79957751483,PHAR,3002,Drug Discovery
4132,"['Building blocks', 'Edit distance', 'Genetic programming', 'Post-evolutionary analysis', 'Reasoning', 'Search algorithms']",2-s2.0-79958016249,PHAR,3004,Pharmacology
4133,NaN,2-s2.0-79958173211,PHAR,3002,Drug Discovery
4134,NaN,2-s2.0-79958160416,PHAR,3004,Pharmacology
4135,"['leader sequence', 'protein structure prediction', 'RACE', 'rbc L cDNA', 'sequencing', 'U. linza']",2-s2.0-79959469431,BIOC,1313,Molecular Medicine
4136,"['Expression cloning', 'KPNA2', 'Microtus fortis', 'Schistosoma japonicum']",2-s2.0-79959658966,IMMU,2403,Immunology
4137,NaN,2-s2.0-80052367107,MEDI,2723,Immunology and Allergy
4138,"['Astrocyte', 'Cells culture', 'MEA multielectrode array', 'Neuroglial networks']",2-s2.0-79958234240,BIOC,1306,Cancer Research
4139,"['Bioinformatics', 'PRIDE', 'Quality assurance', 'Quality control']",2-s2.0-79956281509,PHAR,3004,Pharmacology
4140,"['binary classification', 'censoring information', 'perception scoring phenomenon', 'survival analysis', 'Technology scorecard']",2-s2.0-79954519616,COMP,1708,Hardware and Architecture
4141,NaN,2-s2.0-79959306382,COMP,1705,Computer Networks and Communications
4142,"['bioinformatics', 'DNA sequencing', 'heuristic algorithm', 'microarrays.', 'sequencing by hybridization']",2-s2.0-79957620320,BIOC,1307,Cell Biology
4143,"['Biomembranes', 'Java', 'Natural computing', 'Numerical P systems', 'Simulation']",2-s2.0-79956074981,IMMU,2403,Immunology
4144,"['biobankomics', 'expression phenotype', 'immortalization', 'LCL']",2-s2.0-79959472607,BIOC,1306,Cancer Research
4145,"['Bioinformatics', 'Hyperferritinemia', 'Non-HFE Hemochromatosis', 'SLC11A3']",2-s2.0-79958155355,NEUR,2804,Cellular and Molecular Neuroscience
4146,"['Biological mass spectrometry', 'MALDI', 'TOF']",2-s2.0-79955801547,MEDI,2700,Medicine (all)
4147,"['ChIP-Seq', 'Gene regulation', 'Microarray analysis', 'Orthology', 'Phylogenetic foot printing', 'Promoters', 'TFBSs', 'TFs', 'TSSs']",2-s2.0-79956294192,BIOC,1303,Biochemistry
4148,"['competing risks', 'electrical and electronic equipment', 'Household behaviour', 'lifetime', 'survival analysis']",2-s2.0-79959431735,BIOC,1304,Biophysics
4149,"['Heart disease', 'Microarray']",2-s2.0-79959291579,CHEM,1602,Analytical Chemistry
4150,"['Bayesian merging', 'model selection', 'parametric models', 'Predictive models', 'probability of default', 'survival analysis']",2-s2.0-78651231499,BIOC,1312,Molecular Biology
4151,NaN,2-s2.0-79957993195,BIOC,1312,Molecular Biology
4152,NaN,2-s2.0-79958033788,BIOC,1313,Molecular Medicine
4153,"['DNA damage response', 'Gastric cancer', 'Mitochondria', 'Phosphoproteome', 'Protein antibody array', 'Protein kinase', 'Protein phosphatase', 'Transcriptome']",2-s2.0-79958199896,BIOC,1311,Genetics
4154,"['Expressed sequence tags (ESTs)', 'Microsatellite', 'Miichthys miiuy']",2-s2.0-79959745450,PHAR,3002,Drug Discovery
4155,"['Epigenetics', 'Glucose transporter', 'NSCLC']",2-s2.0-79959749854,PHAR,3004,Pharmacology
4156,NaN,2-s2.0-79957986263,IMMU,2403,Immunology
4157,"['Biomedical concepts', 'Database', 'Dictionaries', 'Hepatitis C Virus', 'Hypotheses generation', 'Text-mining']",2-s2.0-79956324084,MEDI,2723,Immunology and Allergy
4158,"['Bioinformatics', 'branch and bound', 'computational biology', 'HP model', 'protein folding problem']",2-s2.0-80051725821,BIOC,1303,Biochemistry
4159,"['bioinformatics', 'next generation sequencing', 'novel transcripts', 'RNA-Seq']",2-s2.0-79958751926,BIOC,1313,Molecular Medicine
4160,"['DNA computing', 'Ordered node pair abundance', 'Padlock probe', 'Quantitative real-time PCR', 'TaqMan chemistry', 'Traveling salesman problem']",2-s2.0-79958033754,BIOC,1308,Clinical Biochemistry
4161,NaN,2-s2.0-79958044933,PHAR,3000,"Pharmacology, Toxicology and Pharmaceutics (all)"
4162,"['Bioinformatics', 'image representations', 'pattern recognition', 'structural biology.', 'surface matching']",2-s2.0-79957581569,HEAL,3607,Medical Laboratory Technology
4163,"['chordal graphs', 'legal triangulations', 'minimal separators', 'Perfect phylogeny', 'preprocessing.']",2-s2.0-79957591728,CHEM,1602,Analytical Chemistry
4164,"['Antibiotics', 'Enzyme activation', 'Kirromycin', 'Phosphopantetheine', 'Polyketide']",2-s2.0-79955019485,NEUR,2804,Cellular and Molecular Neuroscience
4165,NaN,2-s2.0-79956294275,ENVI,2303,Ecology
4166,NaN,2-s2.0-79959909481,BIOC,1312,Molecular Biology
4167,NaN,2-s2.0-80052386353,BIOC,1311,Genetics
4168,"['Bioinformatics', 'Methionine Cycle', 'Pathway', 'Systems Biology']",2-s2.0-79960005792,AGRI,1105,"Ecology, Evolution, Behavior and Systematics"
4169,"['Hydrophobicity', 'Membrane insertion', 'Membrane protein', 'Protein folding', 'Topology']",2-s2.0-79957458354,MATH,2611,Modeling and Simulation
4170,NaN,2-s2.0-79959199868,COMP,1703,Computational Theory and Mathematics
4171,"['8oxoG:A', 'DNA repair', 'Periodontal disease', 'Reactive oxygen species']",2-s2.0-79955743569,MEDI,2719,Health Policy
4172,NaN,2-s2.0-79952723504,PHAR,3001,"Pharmacology, Toxicology and Pharmaceutics (miscellaneous)"
4173,"['Biomedical informatics', 'Colorectal cancer', 'Databases', 'Gene expression', 'Microarrays', 'Translational medicine']",2-s2.0-79958218988,BIOC,1303,Biochemistry
4174,"['Bioinformatics', 'Hydrophobic-polar model', 'Protein folding', 'Protein structure', 'Vectorial folding']",2-s2.0-79957856835,MEDI,2732,Orthopedics and Sports Medicine
4175,"[""Alzheimer's disease"", 'Corticobasal degeneration', 'MAPT', ""Parkinson's disease"", 'Progressive supranuclear palsy', 'Promoter-trap', 'Single nucleotide polymorphism', 'Tau', 'Tauopathy']",2-s2.0-80051602480,MEDI,2718,Health Informatics
4176,NaN,2-s2.0-80053949834,HEAL,3605,Health Information Management
4177,NaN,2-s2.0-79959262612,ENGI,2204,Biomedical Engineering
4178,"['Annotation', 'Cardiovascular', 'Development', 'Gene Ontology', 'Heart']",2-s2.0-79955522913,BIOC,1308,Clinical Biochemistry
4179,"['Charge migration in RNA and DNA', 'Protein/DNA and protein/RNA interactions', 'Quantum chemistry calculations', 'RNA and DNA conformations', 'Structural bioinformatics analyses']",2-s2.0-79958700346,MEDI,2718,Health Informatics
4180,NaN,2-s2.0-79959800508,HEAL,3605,Health Information Management
4181,NaN,2-s2.0-79958028552,ENGI,2204,Biomedical Engineering
4182,NaN,2-s2.0-79958096107,BIOC,1308,Clinical Biochemistry
4183,NaN,2-s2.0-79959831710,BIOC,1312,Molecular Biology
4184,"['Bioinformatics', 'Codon optimization', 'DNA vaccines', 'Immune modulation', 'Live-attenuated vaccines', 'Protein expression', 'Reverse vaccinology', 'RNA vaccines', 'Synthetic biology']",2-s2.0-79959347349,COMP,1710,Information Systems
4185,"['Bioinformatics', 'Metabolic pathway analysis', 'Metabolite set enrichment analysis', 'Metabolomics', 'Multivariate analysis', 'Univariate analysis', 'Web application']",2-s2.0-80052017616,MULT,1000,Multidisciplinary
4186,"['Bioinformatics', 'Eukaryotes', 'Paleobiochemistry', 'Planetary biology', 'Protein evolution']",2-s2.0-83655172716,IMMU,2406,Virology
4187,"['Exhaustive mode', 'membrane computing', 'spiking neural P system', 'universality']",2-s2.0-80051735023,AGRI,1110,Plant Science
4188,NaN,2-s2.0-79958033481,BIOC,1312,Molecular Biology
4189,NaN,2-s2.0-79958044914,BIOC,1303,Biochemistry
4190,"['Cancer initiating cells', 'microRNA', 'Proliferation']",2-s2.0-79954545144,BIOC,1312,Molecular Biology
4191,NaN,2-s2.0-79957777939,COMP,1703,Computational Theory and Mathematics
4192,"['Desulfovibrio vulgaris', 'Escherichia coli', 'metagenomics', 'ribosomal RNA', 'Streptococcus pyogenes']",2-s2.0-79956068791,COMP,1706,Computer Science Applications
4193,NaN,2-s2.0-79959792587,MATH,2605,Computational Mathematics
4194,"['Bioinformatics', 'Minkowski sum', 'sequence analysis']",2-s2.0-79959916415,MATH,2613,Statistics and Probability
4195,"['Autoimmunity', 'Bioinformatics', 'Multiple sclerosis', 'Neurodegeneration', 'Spastin']",2-s2.0-79957980963,MEDI,2700,Medicine (all)
4196,NaN,2-s2.0-79958187925,BIOC,1303,Biochemistry
4197,"['APC', 'CNS', 'Kidney', 'Liver', 'MFS', 'Transport']",2-s2.0-79955017453,BIOC,1312,Molecular Biology
4198,NaN,2-s2.0-79959801803,BIOC,1307,Cell Biology
4199,NaN,2-s2.0-79958064379,BIOC,1303,Biochemistry
4200,"['Microarray', 'Module', 'Normalization', 'Python', 'Quantile method']",2-s2.0-79956323221,BIOC,1312,Molecular Biology
4201,"['DNA computing', 'Graph multiset transformation', 'Massive parallelism', 'NP problems', 'Transformation units']",2-s2.0-79958053304,COMP,1703,Computational Theory and Mathematics
4202,NaN,2-s2.0-79958059559,COMP,1706,Computer Science Applications
4203,"['ataxia', 'blood clotting', 'channelopathies', 'chloride channels', 'ion channels', 'ion transport', 'muscular dystrophy', 'patch clamp']",2-s2.0-79958153355,MATH,2605,Computational Mathematics
4204,"['Dynamic multi-objective optimization', 'Membrane computing (P systems)', 'Membrane control strategy', 'Time-varying system']",2-s2.0-79953272965,MATH,2613,Statistics and Probability
4205,"['HIS3', 'Hybrids', 'PCR', 'Rapid identification', 'Spoilage', 'Zygosaccharomyces']",2-s2.0-79955712420,MEDI,2700,Medicine (all)
4206,NaN,2-s2.0-79960993421,BIOC,1310,Endocrinology
4207,NaN,2-s2.0-79960081828,MEDI,2712,"Endocrinology, Diabetes and Metabolism"
4208,NaN,2-s2.0-79957599759,MEDI,2732,Orthopedics and Sports Medicine
4209,"['Acridotheres tristis', 'Indian mynah', 'Observational learning', 'Place learning', 'Social learning', 'Sturnus tristis']",2-s2.0-79957728913,BIOC,1312,Molecular Biology
4210,NaN,2-s2.0-79956061175,BIOC,1315,Structural Biology
4211,"['bioinformatics', 'chromatin modifications', 'crosstalk', 'machine learning', 'mass spectrometry', 'proteomics']",2-s2.0-79959927472,BIOC,1304,Biophysics
4212,"['Bioinformatics', 'biomolecular data', 'cancer discovery', 'cluster ensemble']",2-s2.0-80051750853,BIOC,1303,Biochemistry
4213,"['Co-expression networks', 'Microarray', 'Partial least squares', 'Tuberculosis']",2-s2.0-79956306302,BIOC,1312,Molecular Biology
4214,"['Alcohol consumption', 'Candidate genes', 'G protein', 'GABA receptor', 'GABA release', 'Genetical genomics']",2-s2.0-79954603776,BIOC,1304,Biophysics
4215,NaN,2-s2.0-79957839340,BIOC,1303,Biochemistry
4216,NaN,2-s2.0-79955689874,BIOC,1306,Cancer Research
4217,"['Amyloid fibrils', 'Bioinformatics', 'Protein aggregation', 'Protein folding', 'Proteomics']",2-s2.0-79957809655,MEDI,2730,Oncology
4218,NaN,2-s2.0-79958055455,BIOC,1307,Cell Biology
4219,"['bioinformatics', 'database', 'GPCRs', 'interface prediction', 'oligomer', 'protein protein interaction']",2-s2.0-79957835057,BIOC,1312,Molecular Biology
4220,NaN,2-s2.0-79957605208,BIOC,1311,Genetics
4221,"['Arginine kinase', 'Choanoflagellates', 'Creatine kinase']",2-s2.0-79956350010,BIOC,1303,Biochemistry
4222,"['Digestive tract', 'Millipedes', 'STS', 'TEM', 'Toxicity']",2-s2.0-80053567949,BIOC,1312,Molecular Biology
4223,"['bioinformatics', 'data mining', 'drug discovery', 'Gene expression analysis']",2-s2.0-79959227047,COMP,1703,Computational Theory and Mathematics
4224,"['Densovirus NS1 domain', 'DyP-type peroxidase', 'Schistosoma japonicum', 'Schistosoma mansoni', 'Schistosome genome']",2-s2.0-79953849202,COMP,1706,Computer Science Applications
4225,"['Biomolecular computation', 'DNA computing', 'Genetic circuit', 'Molecular automata', 'Strand displacement', 'Synthetic biology']",2-s2.0-79958238526,MATH,2605,Computational Mathematics
4226,NaN,2-s2.0-79959815566,MATH,2613,Statistics and Probability
4227,"['Amino acid', 'Bioinformatics', 'Biosynthetic cost', 'Conservation', 'CpG islands', 'Metabolic efficiency', 'Substitution']",2-s2.0-79961026752,MEDI,2700,Medicine (all)
4228,"['Bioinformatics', 'Compatible graph', 'Haplotype inference', 'Integer programming', 'Pure parsimony']",2-s2.0-79954667306,IMMU,2404,Microbiology
4229,NaN,2-s2.0-79958290073,MEDI,2725,Infectious Diseases
4230,"['Bioinformatic tools', 'CAESAR', 'MAPT', ""Parkinson's disease"", 'SNCAIP']",2-s2.0-80051669351,MEDI,2726,Microbiology (medical)
4231,NaN,2-s2.0-79958075726,IMMU,2404,Microbiology
4232,"['Genotype-phenotype analysis', 'Hurler disease', 'IDUA', 'In vitro splicing analysis', 'Molecular modelling', 'Mucoplysaccharidosis type I', 'MutPred analysis']",2-s2.0-79957622828,BIOC,1312,Molecular Biology
4233,"['Bioinformatics', 'Formal language theory', 'Mathematical modelling', 'Transposable elements', 'Transpositions']",2-s2.0-79958068771,CENG,1503,Catalysis
4234,"['Damage', 'Heat stress', 'Microarray', 'miRNAs', 'mRNA', 'Rat', 'Small intestine']",2-s2.0-79958186405,BIOC,1312,Molecular Biology
4235,"['Bioinformatics', 'Biological replicates', 'LC-MS/MS', 'Power analysis', 'Quantification', 'Statistical power']",2-s2.0-79958118891,COMP,1706,Computer Science Applications
4236,NaN,2-s2.0-79957606034,CHEM,1607,Spectroscopy
4237,"['CYP2C9', 'mutation', 'pharmacogenetics', 'single nucleotide polymorphisms', 'warfarin']",2-s2.0-79955910555,CHEM,1606,Physical and Theoretical Chemistry
4238,NaN,2-s2.0-79959449668,CHEM,1605,Organic Chemistry
4239,NaN,2-s2.0-80055083684,CHEM,1604,Inorganic Chemistry
4240,NaN,2-s2.0-80052892214,AGRI,1100,Agricultural and Biological Sciences (all)
4241,NaN,2-s2.0-79958151996,COMP,1700,Computer Science (all)
4242,"['case-based reasoning', 'decision tree', 'distributed artificial intelligence', 'leukaemia classification', 'logic in artificial intelligence', 'problem solving', 'SODTNN']",2-s2.0-79957747117,EART,1900,Earth and Planetary Sciences (all)
4243,NaN,2-s2.0-79956159527,ENGI,2200,Engineering (all)
4244,"['Crosstalk', 'NPR1', 'Plant defense', 'SA biosensor', 'Salicylic acid (SA)', 'Systemic acquired resistance']",2-s2.0-79958700714,MATE,2500,Materials Science (all)
4245,"['branch-and-cut algorithms', 'computational complexity', 'nonenzymatic hydrolysis', 'RNA degradation']",2-s2.0-79957648372,MATH,2600,Mathematics (all)
4246,"['Diabetes deafness, also known as DD', 'Granules of eliminating phlegm and removing blood stasis, also known as GEPRB', 'Matrix-assisted laser desorption ionization-time of flight- Mass spectrometry, also known as ms', 'Serum proteomics', 'Two-dimentional electrophoresis, also known as 2-DE']",2-s2.0-80051729423,BIOC,1312,Molecular Biology
4247,"['Lactobacillus plantarum', 'Molecular identification', 'NCM460', 'Protein domain', 'Surface layer protein']",2-s2.0-79959697236,COMP,1710,Information Systems
4248,NaN,2-s2.0-79956116963,MEDI,2700,Medicine (all)
4249,"['Cysteine modification', 'Free radicals', 'Hydroxyl radical', 'Malaria', 'Oxidative stress', 'Oxidoreductase', 'Vicinal thiol']",2-s2.0-79955608902,AGRI,1100,Agricultural and Biological Sciences (all)
4250,NaN,2-s2.0-79958131021,AGRI,1101,Agricultural and Biological Sciences (miscellaneous)
4251,"['Glycine max', 'Isoflavones', 'Lactofen', 'LC-MS', 'Leguminosae', 'Metabolomics', 'NMR', 'Prenylated isoflavones', 'Prenylation', 'Soybean']",2-s2.0-79955748411,SOCI,3304,Education
4252,NaN,2-s2.0-79956071464,COMP,1710,Information Systems
4253,"['Ancillary proteins', 'Backbone protein', 'In vivo complementation mutagenesis', 'Pilus islands', 'Pilus polymerization']",2-s2.0-79957900908,BIOC,1312,Molecular Biology
4254,"['Accessibility of target site', 'Artificial miRNA', 'Gene silencing', 'PVY', 'Virus resistance']",2-s2.0-84860394171,MEDI,2731,Ophthalmology
4255,"['embryonic ectoderm development', 'microribonucleic acid', 'neural tube defects', 'polycomb proteins']",2-s2.0-79958101867,MEDI,2726,Microbiology (medical)
4256,"['Amino Acid Requirements', 'Biomarkers', 'Dietary Amino Acids', 'Metabolomics', 'Omics', 'Review']",2-s2.0-80053116790,AGRI,1100,Agricultural and Biological Sciences (all)
4257,NaN,2-s2.0-84876089850,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
4258,"['Differential expression', 'Evolution', 'Gene structure', 'Poplar', 'Sucrose synthase']",2-s2.0-79956065348,MEDI,2700,Medicine (all)
4259,"['CLINPROT', 'Diabetic peripheral neuropathy', 'Diagnostic model', 'Magnetic beads', 'Serum']",2-s2.0-79959555269,ENGI,2200,Engineering (all)
4260,NaN,2-s2.0-80053061404,PHYS,3100,Physics and Astronomy (all)
4261,NaN,2-s2.0-80055073414,BIOC,1306,Cancer Research
4262,"['Compression', 'Data mining', 'Enhanced suffix array', 'Local alignment', 'Sequence alignment']",2-s2.0-83455179352,MEDI,2730,Oncology
4263,NaN,2-s2.0-79959847578,MEDI,2713,Epidemiology
4264,"['Algorithm', 'DAWG', 'string matching']",2-s2.0-79958827001,MEDI,2739,"Public Health, Environmental and Occupational Health"
