,Author Keyword,eID,Abbreviation,Code,Text
4959,NaN,2-s2.0-84925851257,COMP,1703,Computational Theory and Mathematics
4960,"['Biochemistry and molecular biology education', 'Bioinformatics', 'Communication/writing', 'Curriculum', 'Grant proposal', 'Inquiry-based/discovery learning', 'Upper-division undergraduate']",2-s2.0-84945303431,MEDI,2718,Health Informatics
4961,"['Accessory chromosome', 'Comparative genomics', 'Next-generation sequencing', 'Presence-absence variation', 'Zymoseptoria tritici']",2-s2.0-84937564837,COMP,1702,Artificial Intelligence
4962,"['Bioinformatics', 'Cell migration', 'Data ecosystem', 'Meta-analysis', 'Standardization']",2-s2.0-84921656105,ENGI,2204,Biomedical Engineering
4963,"['Bioinformatics', 'Genetic algorithm', 'Motif discovery', 'Neural networks']",2-s2.0-84952669804,COMP,1703,Computational Theory and Mathematics
4964,"['Antibacterial activity', 'Lactobacillus plantarum', 'Probiotics']",2-s2.0-84913554976,MEDI,2718,Health Informatics
4965,NaN,2-s2.0-84951285835,COMP,1702,Artificial Intelligence
4966,"['Bioinformatics', 'Cellular automata', 'Genetic code', 'Parallel computing', 'Sequence alignments']",2-s2.0-84922287478,ENGI,2204,Biomedical Engineering
4967,"['Bioinformatics', 'Protein identification', 'Tandemmass spectrometry', 'Top-down proteomics']",2-s2.0-84927561886,COMP,1703,Computational Theory and Mathematics
4968,"['Bioinformatics', 'Genome assembly', 'Genome sequencing', 'Microbial genomics', 'Workflow']",2-s2.0-84930614032,MEDI,2718,Health Informatics
4969,"['Assembly', 'Bioinformatics', 'HiSeq', 'Llumina', 'MIRA', 'MiSeq', 'Next-generation sequencing', 'PacBio', 'Resistance', 'Sequencing', 'SNP', 'Whole genome']",2-s2.0-84925246916,COMP,1702,Artificial Intelligence
4970,"['critical dimension', 'curse of dimensionality', 'Data mining', 'dimensionality reduction', 'feature selection', 'Principal Component Analysis']",2-s2.0-84939481529,ENGI,2204,Biomedical Engineering
4971,"['Big data', 'Bioinformatics data', 'Data mining', 'Fuzzy association rule']",2-s2.0-84942417242,COMP,1703,Computational Theory and Mathematics
4972,NaN,2-s2.0-84927594869,MEDI,2718,Health Informatics
4973,"['Differential gene expression', 'edgeR', 'Integrated genome browser', 'Pollen', 'R', 'RNA-Seq', 'Tomato', 'Visualization']",2-s2.0-84924891523,COMP,1702,Artificial Intelligence
4974,"['Bioinformatics', 'ELIXIR', 'ELIXIR Channel']",2-s2.0-84971273003,ENGI,2204,Biomedical Engineering
4975,"['Bioinformatics', 'CLCA2 gene', 'Familial heart block', 'Gene mutation']",2-s2.0-84947429225,COMP,1703,Computational Theory and Mathematics
4976,"['Artificial intelligence', 'Bioinformatics', 'Cancer', 'Functional genomics', 'Gene function']",2-s2.0-84932136060,MEDI,2718,Health Informatics
4977,"['Illumina', 'Library preparation', 'RNA extraction', 'RNA-seq', 'Transcriptome']",2-s2.0-84925276046,COMP,1702,Artificial Intelligence
4978,"['3D Structure', 'Bioinformatics', 'Data mining', 'Glycan conformation', 'Glycosciences.de', 'Molecular modeling', 'Ms data interpretation', 'Nmr']",2-s2.0-84943611737,ENGI,2204,Biomedical Engineering
4979,"['Local search', 'Multiobjective optimization', 'Multiple sequence alignment']",2-s2.0-84925262814,COMP,1703,Computational Theory and Mathematics
4980,"['Drug development', 'Monoclonal antibodies', 'Network biology', 'Proteomics', 'Systems biology', 'Transcriptomics']",2-s2.0-84921340786,MEDI,2718,Health Informatics
4981,"['Frequent pattern mining', 'Non-overlapping inversions', 'String processing algorithms']",2-s2.0-84928793150,COMP,1702,Artificial Intelligence
4982,"['Food/feed safety', 'Gene silencing', 'Genetically modified organism (GMO)', 'Nontarget organism (NTO)', 'Off-target gene', 'Plant breeding']",2-s2.0-84924501690,ENGI,2204,Biomedical Engineering
4983,"['Ant Colony Optimization', 'MEMETIC', 'Motif finding problem']",2-s2.0-84910613177,COMP,1703,Computational Theory and Mathematics
4984,"['Drug resistance', 'Indivisualized medication', 'Metabonomics', 'Pharmaco-metabonomics', 'Toxicity', 'Tumor']",2-s2.0-84943423512,MEDI,2718,Health Informatics
4985,NaN,2-s2.0-84960194274,COMP,1702,Artificial Intelligence
4986,"['H3N2', 'Influenza virus', 'Pandemic potential', 'Phylogenetic analysis', 'Seasonal influenza vaccine effectiveness']",2-s2.0-84954158386,ENGI,2204,Biomedical Engineering
4987,"['Big data', 'Digital epidemiology', 'HIV prevention', 'Social media']",2-s2.0-84912060299,COMP,1703,Computational Theory and Mathematics
4988,"['Ebola', 'Nucleoprotein', 'Phosphorylation', 'Virus']",2-s2.0-84942986497,MEDI,2718,Health Informatics
4989,"['Aho-Corasick', 'Fuzzy', 'GPU', 'Pattern matching']",2-s2.0-84962844821,COMP,1702,Artificial Intelligence
4990,"['Autism spectrum disorder phenotype', 'Behavior', 'Bioinformatics', 'BTBR mouse model', 'Etiology']",2-s2.0-84949547182,ENGI,2204,Biomedical Engineering
4991,"['Next generation sequencing', 'Plant viruses', 'SiRNAs', 'V-siRNA population']",2-s2.0-84921737417,COMP,1703,Computational Theory and Mathematics
4992,NaN,2-s2.0-84931475639,MEDI,2718,Health Informatics
4993,"['Allergenicity', 'cry1Ab', 'GM food', 'In silico assessment', ""Tarom Mola'i cultivar""]",2-s2.0-84929623746,COMP,1702,Artificial Intelligence
4994,"['Metagenomes', 'Metagenomics', 'Software tools', 'Synthetic metagenome', 'Web resources']",2-s2.0-84949023743,ENGI,2204,Biomedical Engineering
4995,NaN,2-s2.0-84939524599,COMP,1703,Computational Theory and Mathematics
4996,"['Bioinformatics', 'KEGG pathway', 'Network analysis', 'Network cluster', 'Network visualization']",2-s2.0-84942249645,MEDI,2718,Health Informatics
4997,"['CFTR', 'Congenital absence of vas deferens', 'mutation', 'variant']",2-s2.0-84946482918,COMP,1702,Artificial Intelligence
4998,"['Alternative splicing', 'Bioinformatics', 'Expression', 'Next-generation sequencing', 'RNA-Seq', 'Software', 'Suite tool', 'Transcriptome', 'Visualization']",2-s2.0-84948951389,ENGI,2204,Biomedical Engineering
4999,NaN,2-s2.0-84925546960,COMP,1703,Computational Theory and Mathematics
5000,"['Bioinformatics', 'Clinical informatics', 'Molecular informatics', 'Next-generation sequencing']",2-s2.0-84931568304,MEDI,2718,Health Informatics
5001,NaN,2-s2.0-84926483227,COMP,1702,Artificial Intelligence
5002,"['Chromatin structure', 'Chromosome translocations', 'Histone modifications']",2-s2.0-84936988909,ENGI,2204,Biomedical Engineering
5003,NaN,2-s2.0-84924453535,COMP,1703,Computational Theory and Mathematics
5004,"['Data mining', 'Frequent sequences', 'Multi-core processor', 'PRISM']",2-s2.0-84943795612,MEDI,2718,Health Informatics
5005,NaN,2-s2.0-84922909177,COMP,1702,Artificial Intelligence
5006,"['Diabetes mellitus type 2', 'Multiple', 'Phylogenetic tree', 'Sequence alignment', 'α-glucosidase']",2-s2.0-84928256890,ENGI,2204,Biomedical Engineering
5007,NaN,2-s2.0-84929687805,COMP,1703,Computational Theory and Mathematics
5008,"['Cancer Diagnosis', 'Classification', 'Dimensionality Reduction', 'Microarray Data']",2-s2.0-84946017298,MEDI,2718,Health Informatics
5009,"['Information retrieval', 'Microarray experiment', 'MicroRNA']",2-s2.0-84939155143,COMP,1702,Artificial Intelligence
5010,"['Approximation Algorithm', 'Enrichment Analysis', 'Greedy Algorithm', 'Set Cover']",2-s2.0-84971224813,ENGI,2204,Biomedical Engineering
5011,NaN,2-s2.0-84952012054,COMP,1703,Computational Theory and Mathematics
5012,"['Complement system', 'Hippocampus', 'Immunofluorescence', 'Inflammation', 'Polyinosinic-polycytidylic acid', 'Transcriptome']",2-s2.0-84943231804,MEDI,2718,Health Informatics
5013,"['Annotated genes', 'Coding genes', 'Differential expression', 'RNAseq workflow']",2-s2.0-84921735939,COMP,1702,Artificial Intelligence
5014,"['Bioinformatics', 'distance matrix', 'multi-cores', 'multiple sequence alignment', 'parallel programming']",2-s2.0-84944474402,ENGI,2204,Biomedical Engineering
5015,"['BCR signaling', 'Epigenetic modifications', 'Innunomodulation', 'Lymphoid malignancies', 'Microenvironment', 'Targeted therapy']",2-s2.0-84930345549,COMP,1703,Computational Theory and Mathematics
5016,NaN,2-s2.0-84944456505,MEDI,2718,Health Informatics
5017,NaN,2-s2.0-84964091827,COMP,1702,Artificial Intelligence
5018,"['Dynamic Bayesian Network', 'Gene Regulation Network', 'Multi-Agent System']",2-s2.0-84938789360,ENGI,2204,Biomedical Engineering
5019,NaN,2-s2.0-84945917688,COMP,1703,Computational Theory and Mathematics
5020,NaN,2-s2.0-84925448484,MEDI,2718,Health Informatics
5021,"['Cancer', 'Colorectal Tissues', 'Differentially expressed proteins', 'iTRAQ approach', 'LC/MS']",2-s2.0-84945438270,COMP,1702,Artificial Intelligence
5022,"['Bioinformatics', 'Gene targeting', 'Gene therapy', 'Off target effects', 'Off-target sites', 'TALEN', 'Transcription activator-like effector nuclease', 'ZFN', 'Zinc finger nuclease']",2-s2.0-84922032073,ENGI,2204,Biomedical Engineering
5023,NaN,2-s2.0-84928169715,COMP,1703,Computational Theory and Mathematics
5024,"['3D protein structure', 'Amino acid', 'B-factor', 'Bioinformatics', 'Protein classifications', 'Subgraph mining']",2-s2.0-84943602578,MEDI,2718,Health Informatics
5025,NaN,2-s2.0-84940481111,COMP,1702,Artificial Intelligence
5026,"['Decision tree', 'Functional genomics', 'Multi-label classification']",2-s2.0-84927947019,ENGI,2204,Biomedical Engineering
5027,NaN,2-s2.0-84925343385,COMP,1703,Computational Theory and Mathematics
5028,"['Adaboost', 'bioinformatics', 'Dunne stability index', 'feature selection', 'stability']",2-s2.0-84940481040,MEDI,2718,Health Informatics
5029,"['Algorithm', 'Boyer-Moore', 'DNA sequencing', 'eKMP', 'KMP', 'LCS']",2-s2.0-84920031431,COMP,1702,Artificial Intelligence
5030,"['Cloud computing', 'Docker', 'Research', 'Virtualization']",2-s2.0-84930455957,ENGI,2204,Biomedical Engineering
5031,"['Action mechanism', 'Antimicrobial activity', 'Antimicrobial peptides', 'Innate immunity']",2-s2.0-84949309656,COMP,1703,Computational Theory and Mathematics
5032,"['Fuzzy polynucleotide space', 'NTV metric', 'Phylogenetic tree construction']",2-s2.0-84945952479,MEDI,2718,Health Informatics
5033,"['Data mining', 'Poly(A) site', 'Polyadenylation', 'Rna-seq', 'Sra']",2-s2.0-84916238271,COMP,1702,Artificial Intelligence
5034,"['Bayesian network', 'Brain metastasis', 'Lung cancer']",2-s2.0-84941560825,ENGI,2204,Biomedical Engineering
5035,"['Bioinformatics pipeline', 'mRNA', 'Prolific sheep breed']",2-s2.0-84925325636,COMP,1703,Computational Theory and Mathematics
5036,NaN,2-s2.0-84951915073,MEDI,2718,Health Informatics
5037,"['M. Bovis', 'M. Pinnipedii', 'M. Tuberculosis', 'Molecular data', 'Origin']",2-s2.0-84936936312,COMP,1702,Artificial Intelligence
5038,"['Egypt', 'Enterococcus', 'Resistance', 'Urinary tract infections', 'Virulence']",2-s2.0-84923332843,ENGI,2204,Biomedical Engineering
5039,"['CD81', 'EGCG', 'HCV entry', 'MicroRNAs']",2-s2.0-84916614265,COMP,1703,Computational Theory and Mathematics
5040,"['Dog', 'Gene regulatory network', 'Hub genes', 'Lymphoma']",2-s2.0-84929025621,MEDI,2718,Health Informatics
5041,"['2-methylcitrate synthase', 'Expression', 'Mycobacterium tuberculosis', 'Propionyl-CoA', 'Purification']",2-s2.0-84927710618,COMP,1702,Artificial Intelligence
5042,"['Adhesion', 'Environmental stresses', 'Flagellar assembly pathway', 'Vibrio alginolyticus']",2-s2.0-85006202793,ENGI,2204,Biomedical Engineering
5043,"['3′ UTR', 'dsRNA', 'Hyperediting', 'Long introns', 'RNA editing']",2-s2.0-84928007563,COMP,1703,Computational Theory and Mathematics
5044,"['Bioinformatics', 'Biomedicine', 'Cloud computing', 'Healthcare', 'Virtualization']",2-s2.0-84923879227,MEDI,2718,Health Informatics
5045,"['Biocuration', 'Gene expression', 'Genomics', 'Human disease modeling', 'Model organism database', 'Phenotypes', 'Xenopus']",2-s2.0-84939472973,COMP,1702,Artificial Intelligence
5046,"['Bioinformatics', 'H5N1', 'Influenza a virus', 'Mutational spectra', 'Polymerase fidelity']",2-s2.0-84920531817,ENGI,2204,Biomedical Engineering
5047,"['Acinetobacter baumannii', 'Bioinformatics', 'Immuno-proteomic', 'Multi-drug resistance', 'Pneumonia', 'Reverse vaccinology', 'Vaccine']",2-s2.0-84945192084,COMP,1703,Computational Theory and Mathematics
5048,"['Attribute exploration', 'Biclustering', 'Concept lattices', 'Taxonomy']",2-s2.0-84963994572,MEDI,2718,Health Informatics
5049,"['Gene Ontology analysis', 'MicroRNA expression', 'MRNA expression', 'Pathway analysis', 'Tongue squamous cell carcinoma']",2-s2.0-84926641535,COMP,1702,Artificial Intelligence
5050,"['ADMET', 'Carica papaya', 'Docking studies', 'UTI']",2-s2.0-84929486158,ENGI,2204,Biomedical Engineering
5051,"['Damp-heat impeding syndrome', 'ITRAQ-based quantitative proteomics', 'Rheumatoid arthritis', 'Serum proteomics', 'Traditional Chinese Medicine']",2-s2.0-84946495359,COMP,1703,Computational Theory and Mathematics
5052,"['Bioinformatics', 'Biological data', 'Central dogma', 'Conceptual data model']",2-s2.0-84927548323,MEDI,2718,Health Informatics
5053,"['Bioinformatics', 'Genetic alterations', 'Mendelian genetics', 'Protein information resources']",2-s2.0-84926500385,COMP,1702,Artificial Intelligence
5054,"['Baicalin', 'Bioinformatic analysis', 'Callus of Scutellaria baicalensis', 'Chalcone isomerase', 'Clone']",2-s2.0-84938680960,ENGI,2204,Biomedical Engineering
5055,"['ATP-binding cassette transporters', 'Benzimidazoles (Hoe 33342)', 'MircoRNA', 'Side population cells', 'Stem cells', 'Stomach neoplasm']",2-s2.0-84926352685,COMP,1703,Computational Theory and Mathematics
5056,"['Bioinformatics', 'Correlation', 'Cytoscape', 'Gene expression', 'Gene networks', 'Interactions', 'Networks generation']",2-s2.0-84924871920,MEDI,2718,Health Informatics
5057,"['Angelica sinensis polysaccharide', 'Angelica Sinensis Radix', 'Ferulic acid', 'Harvest period', 'Illumina HiSeq 2000 high-flux sequencing', 'Secondary metabolism', 'Transcriptome characteristic']",2-s2.0-84933528905,COMP,1702,Artificial Intelligence
5058,"['Differential expression of mRNAs and miRNAs', 'Hepatocellular carcinoma', 'Microarray', 'Pathway', 'Target genes']",2-s2.0-84930019473,ENGI,2204,Biomedical Engineering
5059,"['Differential protein', 'Hepatocarcinogenesis', 'iTRAQ']",2-s2.0-84928534282,COMP,1703,Computational Theory and Mathematics
5060,"['Bioinformatics analysis', 'Long non-coding RNA AK094457', 'Nitric oxide synthase (iNOS)', 'Notoginsenoside R1 (NR1)', 'Spontaneously hypertensive rats']",2-s2.0-84933034225,MEDI,2718,Health Informatics
5061,NaN,2-s2.0-84929402415,COMP,1702,Artificial Intelligence
5062,"['Cell biology', 'Glioma', 'MiR-128', 'PSILAC', 'Quantitative proteomics']",2-s2.0-84938572886,ENGI,2204,Biomedical Engineering
5063,"['Mass spectrometiy (MS)', 'Nanogenomics and the leader gene algorithm (LGA)', 'Oral lichen planus (OLP) as translational model of oral cancer', 'Quartz crystal microbalance with dissipation factor monitoring (QCM D) and nanoconductimetry', 'SNAP microarrays']",2-s2.0-84983427480,COMP,1703,Computational Theory and Mathematics
5064,"['Bioinformatics', 'PsaO gene', 'Real-time PCR', 'Sugarcane']",2-s2.0-84937903065,MEDI,2718,Health Informatics
5065,"['diagnosis', 'genic intolerance', 'HNRNPU', 'rare disease', 'whole-exome sequencing']",2-s2.0-84924403099,COMP,1702,Artificial Intelligence
5066,NaN,2-s2.0-84944209407,ENGI,2204,Biomedical Engineering
5067,"['Cataract', 'CRYAA', 'GJA8', 'Mutation']",2-s2.0-84935493286,COMP,1703,Computational Theory and Mathematics
5068,"['ADAMTS19', 'BMPR2', 'next generation sequencing', 'POF', 'Premature ovarian failure']",2-s2.0-84937520289,MEDI,2718,Health Informatics
5069,"['Bioinformatics', 'Genotype', 'NsSNPs', 'Phenotype', 'Protein function', 'UGT1A1']",2-s2.0-84946554973,COMP,1702,Artificial Intelligence
5070,"['Bioinformatics tools', 'High-throughput sequencing', 'Sequence alignment', 'Short tandemrepeat variation', 'Variant calling']",2-s2.0-84925451746,ENGI,2204,Biomedical Engineering
5071,"['Assembly pipeline', 'Herpes simplex virus', 'Next generation sequencing', 'Variation analysis', 'Viral genome']",2-s2.0-84991527670,COMP,1703,Computational Theory and Mathematics
5072,"['adaptive immunity', 'antibodies', 'Francisella tularensis', 'membrane proteome', 'surface proteome']",2-s2.0-84922673662,MEDI,2718,Health Informatics
5073,NaN,2-s2.0-84925857522,COMP,1702,Artificial Intelligence
5074,"['Bioinformatics', 'Ectodysplasin A', 'EDAR', 'Hypodontia', 'Missense', 'Structural model']",2-s2.0-84945558889,ENGI,2204,Biomedical Engineering
5075,"['Bcl-2', 'Chemotherapy', 'Gastric carcinoma (GC)', 'MiR-429']",2-s2.0-84945572531,MEDI,2730,Oncology
5076,NaN,2-s2.0-84945246682,BIOC,1306,Cancer Research
5077,"['bioinformatics', 'Human Proteome Project (C-HPP)', 'LC-SRM assays', 'mass spectrometry', 'missing proteins identification']",2-s2.0-84941112843,BIOC,1311,Genetics
5078,"['Bile acids', 'Bioinformatics', 'Cataract', 'CDCA', 'Cholestanol', 'Cholic acid', 'CTX', 'IEM', 'Incidence', 'Population genetics', 'Sterol', 'Xanthoma']",2-s2.0-84948783741,COMP,1703,Computational Theory and Mathematics
5079,NaN,2-s2.0-84948991833,MEDI,2718,Health Informatics
5080,"['Communicasomes', 'Ectosomes', 'Exosomes', 'Microvesicles', 'Nanocosmos', 'Outer membrane vesicles']",2-s2.0-84929278824,COMP,1702,Artificial Intelligence
5081,"['Conformational ensembles', 'Detection of protein disorder', 'Intrinsically unstructured protein', 'Natively unfolded protein', 'Target selection and optimization']",2-s2.0-84918819193,ENGI,2204,Biomedical Engineering
5082,NaN,2-s2.0-84930338039,COMP,1703,Computational Theory and Mathematics
5083,"['DNA sequence homology', 'Second order Markov model', 'Similarity degree']",2-s2.0-84942876288,MEDI,2718,Health Informatics
5084,"['critical dimension', 'curse of dimensionality', 'Data mining', 'dimensionality reduction', 'feature ranking', 'feature selection', 'Principal Component Analysis']",2-s2.0-84946235081,COMP,1702,Artificial Intelligence
5085,"['max label distance', 'Multi-label classification', 'neural networks', 'self-adaptive learning rate']",2-s2.0-84977447736,ENGI,2204,Biomedical Engineering
5086,"['Curcuma aromatica', 'Expasy', 'Rasmol', 'Swiss model']",2-s2.0-84957873663,COMP,1703,Computational Theory and Mathematics
5087,"['C628T variant', 'Deafness', 'Mitochondrial tRNA<sup>Phe</sup>', 'Pathogenic']",2-s2.0-84926337253,MEDI,2718,Health Informatics
5088,"['Bioinformatics', 'Differentially expressed genes', 'DNA microarray', 'Mouse', 'Sleep deprivation']",2-s2.0-84937810669,COMP,1702,Artificial Intelligence
5089,"['dot-plot analysis', 'segmentation', 'surface EMG', 'time series analysis']",2-s2.0-84943192277,ENGI,2204,Biomedical Engineering
5090,"['Bioinformatics', 'Breeding', 'Cattle', 'Data integration', 'Genomics']",2-s2.0-84944050482,COMP,1703,Computational Theory and Mathematics
5091,NaN,2-s2.0-84921512410,MEDI,2718,Health Informatics
5092,"['Big data clustering', 'Hadoop', 'Parallel Processing']",2-s2.0-84923090028,COMP,1702,Artificial Intelligence
5093,"['Ant colony optimization', 'Combinatorial space', 'Phylogenetic trees', 'Swarm intelligence']",2-s2.0-84938867350,ENGI,2204,Biomedical Engineering
5094,"['Astrocyte', 'Microglia', 'Neuron', 'Secretome', 'Technology']",2-s2.0-84945138903,COMP,1703,Computational Theory and Mathematics
5095,"['Kernel PLS', 'Multivariate statistical process monitoring', 'Regression']",2-s2.0-84929965341,MEDI,2718,Health Informatics
5096,"['bioinformatics', 'companion diagnostics', 'genomics', 'imaging', 'microbiomics', 'proteomics', 'rheumatology, stratified medicine']",2-s2.0-84921403632,COMP,1702,Artificial Intelligence
5097,"['Bioinformatics', 'Computational biology', 'CUDA', 'GPU', 'SVM']",2-s2.0-84925252116,ENGI,2204,Biomedical Engineering
5098,NaN,2-s2.0-84947081078,COMP,1703,Computational Theory and Mathematics
5099,NaN,2-s2.0-84943656196,MEDI,2718,Health Informatics
5100,"['Classification', 'Hybrid algorithms', 'Microarray']",2-s2.0-84939143961,COMP,1702,Artificial Intelligence
5101,NaN,2-s2.0-84946217083,ENGI,2204,Biomedical Engineering
5102,"['Chemical defense medicine', 'Convergence between chemistry and biology', 'Drug/device combination technology', 'Nanotechnology', 'Shelf life extension program']",2-s2.0-84933043773,COMP,1703,Computational Theory and Mathematics
5103,NaN,2-s2.0-84969862406,MEDI,2718,Health Informatics
5104,"['DarwinTree', 'Data collection', 'Data mining tools', 'Phylogenetic study', 'Specific application services', 'Taxonomy', 'Tree reconstruction']",2-s2.0-84974691263,COMP,1702,Artificial Intelligence
5105,NaN,2-s2.0-84935908869,ENGI,2204,Biomedical Engineering
5106,"['Flexible neural tree', 'Hierarchical classification model', 'Predicted secondary structure', 'Protein structural classes']",2-s2.0-84944811157,COMP,1703,Computational Theory and Mathematics
5107,NaN,2-s2.0-84939809986,MEDI,2718,Health Informatics
5108,"['Exon', 'Hexamer', 'Intron']",2-s2.0-84983191488,COMP,1702,Artificial Intelligence
5109,"['Cloud computing', 'Frequent subgraph mining', 'Graph density', 'Graph partitioning', 'MapReduce']",2-s2.0-84911928164,ENGI,2204,Biomedical Engineering
5110,"['Biomolecular interactions', 'Conformational changes', 'HADDOCK', 'Information-driven docking', 'Molecular modelling', 'Multi-body docking']",2-s2.0-84921823377,COMP,1703,Computational Theory and Mathematics
5111,"['Bioinformatics', 'Double-strand breaks', 'Forum domains', 'Fragile sites', 'HEK293T', 'RDNA']",2-s2.0-84922883271,MEDI,2718,Health Informatics
5112,"['Antibiotics', 'Antidepressant', 'Bioinformatics', 'Genetics', 'Mania', 'Psychiatry', 'Suicide', 'Toxicity']",2-s2.0-84956760558,COMP,1702,Artificial Intelligence
5113,"['Gene silencing', 'Messenger RNA', 'RNA interference', 'Small interfering RNA']",2-s2.0-84991221069,ENGI,2204,Biomedical Engineering
5114,NaN,2-s2.0-84940173536,COMP,1703,Computational Theory and Mathematics
5115,NaN,2-s2.0-84920485631,MEDI,2718,Health Informatics
5116,NaN,2-s2.0-84947763685,COMP,1702,Artificial Intelligence
5117,NaN,2-s2.0-84939514404,ENGI,2204,Biomedical Engineering
5118,"['Biomolecular annotations', 'Kendall distance', 'Spearman coefficient', 'Top-K queries']",2-s2.0-84949962382,COMP,1703,Computational Theory and Mathematics
5119,"['Feature extraction', 'l1-regularized least squares', 'protein sequence analysis', 'sparse representation']",2-s2.0-84947917462,MEDI,2718,Health Informatics
5120,"['Fibonacci sequence', 'Niche genetic algorithm', 'Protein structure prediction', 'Real protein sequence']",2-s2.0-84954147975,COMP,1702,Artificial Intelligence
5121,NaN,2-s2.0-84984653673,ENGI,2204,Biomedical Engineering
5122,"['METTL14', 'METTL3', 'Mouse embryonic stem cells', 'N<sup>6</sup>-methyladenosine', 'RNA methylation', 'Two-color microarray']",2-s2.0-84937884118,COMP,1703,Computational Theory and Mathematics
5123,"['Alternative splicing', 'Mef2', 'Muscle differentiation', 'Rbfox']",2-s2.0-84924709717,MEDI,2718,Health Informatics
5124,"['Bioinformatics', 'Global biobanking', 'Harmonization and standardization', 'New Biology', 'Population-based biobanking', 'Scientific revolution']",2-s2.0-84942866979,COMP,1702,Artificial Intelligence
5125,NaN,2-s2.0-84921513561,ENGI,2204,Biomedical Engineering
5126,NaN,2-s2.0-84949008172,COMP,1703,Computational Theory and Mathematics
5127,"['API', 'Data', 'Database', 'MDCS', 'NIST', 'Repository']",2-s2.0-84961159830,MEDI,2718,Health Informatics
5128,NaN,2-s2.0-84962281295,COMP,1702,Artificial Intelligence
5129,"['biomedical imaging', 'Frontiers in biomedical engineering', 'ICBEB']",2-s2.0-84978922977,ENGI,2204,Biomedical Engineering
5130,"['Graph Visualization', 'Ontology Visualization', 'Software Frameworks']",2-s2.0-84923887188,COMP,1703,Computational Theory and Mathematics
5131,"['Cardiomyopathies', 'Genetics', 'Next generation sequencing']",2-s2.0-84925847801,MEDI,2718,Health Informatics
5132,"['Computational complexity', 'Directed acyclic graphs', 'Inapproximability', 'Longest antisymmetric path', 'Lower bound']",2-s2.0-84911882694,COMP,1702,Artificial Intelligence
5133,NaN,2-s2.0-84919698910,ENGI,2204,Biomedical Engineering
5134,"['Baculoviral inhibitor of apoptosis repeat-containing 5', 'Genetic', 'MicroRNA', 'Polymorphisms', 'Survivin', 'Variant']",2-s2.0-84940062971,COMP,1703,Computational Theory and Mathematics
5135,"['CRFK', 'FIPV', 'Gene expression', 'Kal’s Z test', 'PBMCs', 'RT-qPCR', 'Transcriptome']",2-s2.0-84924073429,MEDI,2718,Health Informatics
5136,"['Multiobjective optimization', 'Parallel computing', 'Phylogeny reconstruction', 'Swarm intelligence']",2-s2.0-84940668551,COMP,1702,Artificial Intelligence
5137,"['E2F7', 'Endometrial cancer', 'MicroRNA', 'MiR-424']",2-s2.0-84927153480,ENGI,2204,Biomedical Engineering
5138,"['DNA', 'Gap', 'Global alignment', 'Local alignment', 'Sequence alignment']",2-s2.0-84938678697,COMP,1703,Computational Theory and Mathematics
5139,"['Database', 'Glycobioinformatics', 'Glycobiology', 'Glycomics', 'Hplc']",2-s2.0-84924632685,MEDI,2718,Health Informatics
5140,"['ChIP-seq', 'Cis-regulatory elements', 'Noncoding variants', 'Personalized medicine', 'Transcription factor binding sites (TFBSs)', 'Whole-genome sequencing (WGS)']",2-s2.0-84921859918,COMP,1702,Artificial Intelligence
5141,"['Graphical representation', 'Metagenomics', 'Phylogenetic visualization', 'Phylogenomics']",2-s2.0-84937442075,ENGI,2204,Biomedical Engineering
5142,"['Bioinformatics', 'Cell signaling', 'Disease', 'Evolution', 'Phosphorylation networks', 'Protein phosphorylation', 'Systems biology']",2-s2.0-84940039095,COMP,1703,Computational Theory and Mathematics
5143,"['Bioinformatics', 'Example prediction', 'Machine learning', 'Membrane proteins', 'Performance comparison', 'Protein interaction sites']",2-s2.0-84938604736,MEDI,2718,Health Informatics
5144,NaN,2-s2.0-84949625327,COMP,1702,Artificial Intelligence
5145,NaN,2-s2.0-84940426211,ENGI,2204,Biomedical Engineering
5146,"['Ceroid lipofuscinosis', 'CLN5', 'Hereditary ataxias', 'SCAR']",2-s2.0-84930178220,COMP,1703,Computational Theory and Mathematics
5147,"['Bioinformatics', 'clustering algorithm', 'metabolic pathways', 'phylogenetic analysis']",2-s2.0-84928526573,MEDI,2718,Health Informatics
5148,"['multi-label learning', 'protein binding site', 'Protein function prediction', 'protein structure']",2-s2.0-84906308955,COMP,1702,Artificial Intelligence
5149,"['Complexity', 'Polynomial-time approximation algorithm', 'Scaffolding']",2-s2.0-84937417867,ENGI,2204,Biomedical Engineering
5150,"['Mechanism', 'Network pharmacology', 'Rosiglitazone compound', 'Signal pathway', 'Target prediction']",2-s2.0-84930252345,COMP,1703,Computational Theory and Mathematics
5151,"['Cancer Type', 'Gene Selection', 'Predatory Search Genetic Algorithm', 'Support Vector Machine']",2-s2.0-84946071031,MEDI,2718,Health Informatics
5152,"['Bioinformatics', 'Computational Biology', 'Machine Learning', 'Proteins', 'RNA']",2-s2.0-84990930958,COMP,1702,Artificial Intelligence
5153,"['ClusterONE analysis', 'Glioblastoma', 'MCODE analysis', 'Protein-Protein interaction network']",2-s2.0-84966355788,ENGI,2204,Biomedical Engineering
5154,"['Expression', 'Free fatty acid', 'MiR-511', 'OATP1B1', 'SCLO1B1']",2-s2.0-84940369341,COMP,1703,Computational Theory and Mathematics
