,Author Keyword,eID,Abbreviation,Code,Text
2163,"['Comparative genomic hybridization', 'Databases', 'Genetic', 'Genetic testing', 'Molecular diagnostic techniques']",2-s2.0-84973351639,COMP,1710,Information Systems
2164,NaN,2-s2.0-84985873890,ENGI,2208,Electrical and Electronic Engineering
2165,"['Alternative splicing', 'ENCODE', 'Non-canonical', 'RNA-Seq', 'Xbp1']",2-s2.0-84983239227,PHYS,3105,Instrumentation
2166,"['Genome sequence matching', 'GPU', 'Parallel computing', 'Suffix array', 'Suffix tree']",2-s2.0-85006983491,PHYS,3105,Instrumentation
2167,NaN,2-s2.0-84983364626,EART,1910,Oceanography
2168,NaN,2-s2.0-84983527733,ENGI,2212,Ocean Engineering
2169,NaN,2-s2.0-84987757857,COMP,1711,Signal Processing
2170,NaN,2-s2.0-84983087549,ENGI,2208,Electrical and Electronic Engineering
2171,"['Alternative splicing', 'Lipopolysaccharide', 'Mesenchymal stem cells']",2-s2.0-84983260373,PHYS,3100,Physics and Astronomy (all)
2172,"['Acute phase proteins', 'Chronic ingestion', 'Proteomics', 'Serum', 'Uranium']",2-s2.0-84974736002,CHEM,1606,Physical and Theoretical Chemistry
2173,"['BRCA2 gene', 'Breast cancer', 'Homology modeling', 'Unclassified variant']",2-s2.0-84969590948,COMP,1706,Computer Science Applications
2174,NaN,2-s2.0-84977512553,COMP,1709,Human-Computer Interaction
2175,"['Corynebacterium glutamicum', 'Gamma-glutamyl transpeptidase', 'Kokumi peptides', 'LC–MS', 'Metabolic profiling']",2-s2.0-84964466816,ENGI,2207,Control and Systems Engineering
2176,"['Breast Cancer', 'FFPE', 'Molecular Markers', 'WG DASL']",2-s2.0-84982279496,SOCI,3304,Education
2177,"['Antimicrobial proteins', 'Cell-recycling', 'Food spoilage bacteria', 'Geobacillus', 'Immobilization', 'SDS-resistant proteins', 'Thermophile']",2-s2.0-84983466657,COMP,1702,Artificial Intelligence
2178,"['Copy number alteration', 'Hidden Markov model', 'Intra-tumor heterogeneity', 'Whole-exome sequencing']",2-s2.0-84982221094,COMP,1705,Computer Networks and Communications
2179,"['Benchmarking', 'Bioinformatics', 'Repeat', 'Satellite DNA', 'Transposable elements']",2-s2.0-84982263988,COMP,1701,Computer Science (miscellaneous)
2180,"['Bioinformatics', 'Data analysis', 'Data mining', 'High-throughput analysis', 'Mass spectrometry', 'Proteomics']",2-s2.0-84982252289,COMP,1708,Hardware and Architecture
2181,"['2-photon', '3D culture', 'AMPK', 'Biosensor', 'FLIM', 'FRET', 'Spheroid', 'TCSPC']",2-s2.0-84983416787,MATH,2605,Computational Mathematics
2182,"['genetic circuits', 'SBOL Visual', 'synthetic biology', 'Synthetic Biology Open Language', 'visualization']",2-s2.0-84983273873,MULT,1000,Multidisciplinary
2183,NaN,2-s2.0-84984920747,MULT,1000,Multidisciplinary
2184,"['In silico analysis', 'LH', 'luteinizing hormone', 'precocious', 'puberty', 'receptors']",2-s2.0-84982298802,MEDI,2700,Medicine (all)
2185,"['Astatotilapia burtoni', 'Cichlid', 'Mass spectrometry', 'Neuropeptide', 'Prohormone']",2-s2.0-84982305323,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
2186,NaN,2-s2.0-84983268683,BIOC,1315,Structural Biology
2187,"['Biorepository research', 'Cancer genomics', 'Data integration', 'Data representation', 'Honest broker', 'Open source', 'Patient health information protection', 'Patient privacy', 'Precision medicine', 'Translational bioinformatics']",2-s2.0-84988349863,BIOC,1312,Molecular Biology
2188,NaN,2-s2.0-84983364594,CHEM,1600,Chemistry (all)
2189,NaN,2-s2.0-84983036354,PHYS,3104,Condensed Matter Physics
2190,"['Arabidopsis thaliana', 'Long ncRNAs', 'Phosphate starvation', 'Poly(A)+', 'Poly(A)-', 'RNA-Seq']",2-s2.0-84982224490,PHYS,3110,Surfaces and Interfaces
2191,"['Musmusculus predicted gene 4736', 'Ocular surface', 'Proline-rich protein', 'Pseudomonas aeruginosa keratitis']",2-s2.0-84983650259,MATE,2508,"Surfaces, Coatings and Films"
2192,"['Binding affinity', 'Protein kinases', 'Specificity determining positions']",2-s2.0-84988373883,MATE,2505,Materials Chemistry
2193,"['bactericidal mechanism', 'H2O2', 'iTRAQ', 'sodium new houttuyfonate', 'Streptococcus pneumoniae']",2-s2.0-84983747447,MEDI,2700,Medicine (all)
2194,"['Bioinformatics', 'Clinical trial', 'Drug response', 'Genomics', 'Precision medicine']",2-s2.0-84988346525,MEDI,2716,Genetics (clinical)
2195,"['cell compression', 'Discrete element method', 'particles methods', 'seepage']",2-s2.0-84948764027,MEDI,2736,Pharmacology (medical)
2196,"['Boronic acid derivatives', 'In vitro assays', 'Molecular docking', 'Molecular dynamics simulations', 'Quorum sensing']",2-s2.0-84982304787,CHEM,1602,Analytical Chemistry
2197,"['Biological soft tissue', 'multiphasic', 'pore pressure', 'poro-hyperelastic non-linear material model', 'updated Lagrangian finite element formulation']",2-s2.0-84948183712,BIOC,1303,Biochemistry
2198,"['Cervi cornu pantotrichum', 'Cytochrome C oxidase subunit 1', 'Mitochondrial cytochrome b gene', 'Multiplex PCR']",2-s2.0-84939498075,NaN,NaN,NaN
2199,"['Amyotrophic lateral sclerosis', 'Biomarker', 'Hsa-miR-183', 'Microarray', 'MiRNAs', 'Pathway']",2-s2.0-84984596078,BIOC,1305,Biotechnology
2200,"['Abiotic and biotic stresses', 'Expression profile', 'Gene organization', 'Heat shock protein 20', 'Phylogenetic relationship']",2-s2.0-84984619699,BIOC,1311,Genetics
2201,"['Big Data', 'dbSNP discrepancies', 'GWAS health systems provenance', 'GWAS visualization', 'open-source']",2-s2.0-84987642657,BIOC,1304,Biophysics
2202,"['gene selection', 'k Nearest Neighbor', 'meta-heuristics', 'microarray', 'Preeclampsia']",2-s2.0-84987715185,BIOC,1303,Biochemistry
2203,"['Cluster validation', 'Clustering methods', 'Gene expression data', 'Microarray technology']",2-s2.0-84987619277,BIOC,1312,Molecular Biology
2204,"['Deoxy ribonucleic acid (DNA)', 'Digital signal processing (DSP)', 'Discrete Wavelet Transform (DWT)', 'Electron Ion Interaction Potential (EIIP)', 'Genomic signal processing (GSP)', 'Protein coding region(PCR)']",2-s2.0-84987606063,BIOC,1307,Cell Biology
2205,NaN,2-s2.0-84983448564,BIOC,1304,Biophysics
2206,"['approximate string matching', 'automata processor', 'bioinformatics', 'BLAST', 'computational biology', 'database search', 'FPGA', 'heterogeneous computing', 'high-performance computing', 'pattern matching', 'reconfigurable computing', 'regular expression', 'sequence alignment']",2-s2.0-84987648050,BIOC,1303,Biochemistry
2207,"['Bioinformatics', 'Drugs', 'Genomics', 'Mutations', 'Transcriptomics']",2-s2.0-84987597487,BIOC,1312,Molecular Biology
2208,NaN,2-s2.0-84987621291,BIOC,1307,Cell Biology
2209,"['Prostate cancer', 'Regression', 'Semi-supervised', 'Survival analysis', 'Transduction']",2-s2.0-84987680712,AGRI,1111,Soil Science
2210,"['nanobot', 'neo-cortical', 'neuron', 'reverse engineering', 'simulation', 'supercomputer']",2-s2.0-84985997662,AGRI,1110,Plant Science
2211,NaN,2-s2.0-84982110401,BIOC,1305,Biotechnology
2212,NaN,2-s2.0-85009401662,BIOC,1311,Genetics
2213,"['Basal-like', 'Breast cancer', 'Gene expression profiling', 'HER2', 'Luminal', 'Molecular prognostic assays', 'Molecular taxonomy', 'Next generation sequencing']",2-s2.0-85009259774,MULT,1000,Multidisciplinary
2214,"['Antibacterial resistance', 'Drug repositioning', 'Drug-target interactions', 'Ensemble learning', 'Random forest', 'Support-vector machine']",2-s2.0-84987670069,MEDI,2700,Medicine (all)
2215,NaN,2-s2.0-84983341512,MULT,1000,Multidisciplinary
2216,"['Bivalve', 'RNA viruses', 'RNA-seq', 'Virome']",2-s2.0-85008872281,BIOC,1305,Biotechnology
2217,"['Chinese Restaurant Process', 'Dirichlet Process', 'Distance Dependent Chinese Restaurant Process', 'Link prediction']",2-s2.0-84964299968,BIOC,1311,Genetics
2218,"['k-spaced amino acid pair', 'Post-translational modification', 'Pupylation', 'Semi-supervised learning', 'Support vector machine']",2-s2.0-84973345991,CENG,1503,Catalysis
2219,"['Fractional-order constitutive laws', 'History-dependent visco-elasto-plasticity', 'Large strains', 'Time-fractional integration']",2-s2.0-84975297885,CHEM,1600,Chemistry (all)
2220,"[""Alzheimer's disease (AD)"", 'Collapsin response mediator protein 2 (crmp2)', 'Hippocampus', 'MicroRNA', 'miR-181c', 'SAM mice']",2-s2.0-84970971235,BIOC,1303,Biochemistry
2221,"['Bioinformatics', 'Biosynthesis pathway', 'Enzyme', 'Ganoderma lucidum', 'Triterpenoid']",2-s2.0-84989882636,CENG,1505,Colloid and Surface Chemistry
2222,"['Bat algorithm', 'Flower pollination algorithm', 'Multilevel thresholding', 'Optimization', 'Particle swarm optimization', 'Social spider optimization']",2-s2.0-84960958026,MEDI,2734,Pathology and Forensic Medicine
2223,NaN,2-s2.0-84983371891,MEDI,2722,Histology
2224,"['Capsid', 'Hsp90', 'Polyclonal antibody', ""Theiler's murine encephalomyelitis virus"", 'VP1']",2-s2.0-84975221825,BIOC,1307,Cell Biology
2225,"['Bombyx mori', 'Digital gene profiling', 'Fluoride tolerance']",2-s2.0-84991798419,MULT,1000,Multidisciplinary
2226,"['Adjustment', 'Genomics', 'Precision', 'Translation']",2-s2.0-84963542615,BIOC,1313,Molecular Medicine
2227,"['Breast cancer', 'Genomic profiling', 'Molecular alterations', 'Personalized treatment', 'Precision medicine', 'Tumoral heterogeneity']",2-s2.0-84986579409,BIOC,1312,Molecular Biology
2228,"['Collective inference', 'Data mining', 'Evolution inference', 'Graph mining', 'Heterogeneous information networks']",2-s2.0-84985004252,BIOC,1311,Genetics
2229,"['Multiple longest common subsequences (MLCS)', 'Non-redundant common subsequence graph (NCSG)', 'Subsection calculation and serialization', 'Topological sorting']",2-s2.0-84984998021,MEDI,2716,Genetics (clinical)
2230,"['Highdimensional data', 'Multi-task learning', 'Regularization', 'Survival analysis']",2-s2.0-84984939530,BIOC,1303,Biochemistry
2231,"['Biomedical data mining', 'Matrix models']",2-s2.0-84984994109,BIOC,1305,Biotechnology
2232,"['Gene-based association of rare variants', 'Imaging genetics', 'PSEN1', 'Whole genome sequencing']",2-s2.0-84982107424,BIOC,1311,Genetics
2233,"['Gene ontology analysis', 'Hepatocellular carcinoma', 'miR-30a-5p', 'Pathway analysis', 'Progression', 'Target genes']",2-s2.0-84988812642,ENGI,2208,Electrical and Electronic Engineering
2234,"['anaesthetics', 'cognition', 'ligand-binding site', 'sevoflurane', 'Synaptotagmin 1']",2-s2.0-84958549151,MATE,2504,"Electronic, Optical and Magnetic Materials"
2235,"['Markov state model', 'molecular dynamics simulation', 'self-assembly', 'supramolecular peptides', 'π-conjugated oligopeptides']",2-s2.0-84961391547,MATH,2606,Control and Optimization
2236,"['Artificial intelligence', 'Computational biology', 'Protein structure prediction', 'SVM algorithm']",2-s2.0-84999711328,MATH,2614,Theoretical Computer Science
2237,"['Arginine decarboxylase', 'Atropa belladonna L.', 'CDNA', 'Gene expression', 'Total RNA', 'Tropane alkaloids']",2-s2.0-84995513511,COMP,1712,Software
2238,NaN,2-s2.0-84982182565,MATH,2608,Geometry and Topology
2239,"['Bioconversion', 'Degenerate PCR', 'Inverse PCR', 'L-arginase', 'Rummeliibacillus pycnus', 'Thermostable']",2-s2.0-85007470571,ENGI,2202,Aerospace Engineering
2240,"['Bioinformatic analysis', 'Eleutherococcus senticosus (Rupr. et Maxim.) Maxim.', 'GAPDH gene', 'Intron', 'Promoter']",2-s2.0-84995427095,MATH,2606,Control and Optimization
2241,"['Analysis of variance', 'Cell-penetrating peptides', 'g-gap dipeptide composition', 'Support vector machine']",2-s2.0-84976649929,BIOC,1315,Structural Biology
2242,NaN,2-s2.0-84982133127,BIOC,1303,Biochemistry
2243,"['96-well electroporation', 'Endogenous gene tagging', 'Fluorescent protein', 'High-throughput', 'Immunology', 'Issue 114', 'Localization', 'PCR', 'Trypanosoma brucei']",2-s2.0-84983782477,BIOC,1312,Molecular Biology
2244,"['Artificial neural networks', 'Artificial neuron–astrocyte networks', 'Big data', 'Deep learning', 'Drug design', 'Genomic medicine', 'Neuromorphic chips', 'Protein structure prediction', 'Quantitative structure–activity relationship', 'Tripartite synapses']",2-s2.0-84981543023,COMP,1706,Computer Science Applications
2245,"['antibiotic resistance', 'bioinformatics', 'metagenome comparison', 'metagenomics', 'Microbiome']",2-s2.0-84981516904,MATH,2604,Applied Mathematics
2246,"['Computational biology', 'Metatranscriptomics', 'Microbial community', 'Microbial RNA-Seq', 'Web servers']",2-s2.0-84981308664,MULT,1000,Multidisciplinary
2247,"['Ammonia', 'Breast muscle', 'Broiler (Gallus gallus)', 'Meat quality', 'RNA-Seq']",2-s2.0-84981337894,AGRI,1102,Agronomy and Crop Science
2248,"['Antibiotic resistance', 'Cefotaxime', 'Escherichia coli', 'Proteomics', 'Wild life']",2-s2.0-84970027680,AGRI,1109,Insect Science
2249,"['AAC-(6′)-lb-cr', 'Antibiotic resistance', 'Escherichia coli', 'MALDI-TOF MS and LC-MS/MS', 'Mechanisms of gene transfer', 'pMdT1 plasmid']",2-s2.0-84964329097,AGRI,1102,Agronomy and Crop Science
2250,NaN,2-s2.0-84981210488,AGRI,1110,Plant Science
2251,NaN,2-s2.0-84981288463,MEDI,2730,Oncology
2252,NaN,2-s2.0-84985995304,BIOC,1306,Cancer Research
2253,NaN,2-s2.0-84981517779,PHYS,3104,Condensed Matter Physics
2254,"['Aquatic environment', 'Bioinformatics', 'Next generation sequencing', 'Viral diversity', 'Viral metagenomics']",2-s2.0-85007409896,CHEM,1606,Physical and Theoretical Chemistry
2255,NaN,2-s2.0-84981718868,BIOC,1305,Biotechnology
2256,NaN,2-s2.0-84981731547,BIOC,1303,Biochemistry
2257,NaN,2-s2.0-84981724451,PHAR,3002,Drug Discovery
2258,"['breast cancer', 'GO enrichment', 'interactome', 'KEGG pathway', 'molecular modelling', 'PAK1']",2-s2.0-84981225462,BIOC,1307,Cell Biology
2259,"['bioinformation', 'Carotid atheroma plaque', 'GEO dataset', 'KYNU']",2-s2.0-84981725628,NEUR,2808,Neurology
2260,"['Bioinformatics', 'Genome', 'Next-Generation Sequencing etc.']",2-s2.0-84988005904,MEDI,2728,Neurology (clinical)
2261,NaN,2-s2.0-84981164646,BIOC,1313,Molecular Medicine
2262,"['dual-band', 'FDTD', 'infrared detector', 'metamaterials', 'perfect absorber', 'plasmonics']",2-s2.0-84988919981,BIOC,1312,Molecular Biology
2263,"['Boolean circuit', 'DNA', 'NP Complete', 'Truth table']",2-s2.0-84987937055,BIOC,1308,Clinical Biochemistry
2264,NaN,2-s2.0-84983000134,PHYS,3100,Physics and Astronomy (all)
2265,"['Computational Biology', 'Gene prediction', 'Information Theory', 'Mathematical transformation', 'Statistical distance measure']",2-s2.0-84988027002,COMP,1705,Computer Networks and Communications
2266,"['biological object', 'electromagnetic field', 'specific absorption rate (SAR)', 'TEM cell']",2-s2.0-84985946869,COMP,1710,Information Systems
2267,"['Fetal brain malformation', 'Microcephaly', 'Neurotropism', 'Retinoic acid response element (RARE)', 'Zika virus (ZIKV)']",2-s2.0-84983778392,BIOC,1313,Molecular Medicine
2268,"['Evolution', 'Functional genomics', 'Molecular phylogeny', 'Sialic acid', 'Sialyltransferases']",2-s2.0-84981489072,BIOC,1312,Molecular Biology
2269,"['Alignment-free sequence comparison and analysis', 'Distributed computing', 'Hadoop', 'MapReduce']",2-s2.0-84981186252,BIOC,1311,Genetics
2270,"['Agent technology', 'Cloud computing', 'DIME network architecture', 'Grid computing', 'Intelligent systems', 'Super recursive algorithms']",2-s2.0-84983740930,PHAR,3002,Drug Discovery
2271,"['Databases', 'NRPS', 'PKS', 'Sequence analysis', 'Structure prediction']",2-s2.0-84984838197,MULT,1000,Multidisciplinary
2272,"['Gene therapy', 'Long non-coding RNA', 'Ophthalmic disease']",2-s2.0-84979937187,BIOC,1309,Developmental Biology
2273,"['Alzheimer’s disease', 'Expression profiles', 'Hippocampus', 'Long non-coding RNAs (lncRNAs)', 'Microarray']",2-s2.0-84981267566,COMP,1705,Computer Networks and Communications
2274,"['decoy', 'regulatory elements', 'sequestration', 'target search', 'transcription factors']",2-s2.0-84982985753,SOCI,3312,Sociology and Political Science
2275,NaN,2-s2.0-84981275085,SOCI,3315,Communication
2276,"['acyltransferase', 'intrinsically disordered protein', 'palmitoylation', 'palmitoylomics', 'post-translational modification']",2-s2.0-84981164749,MULT,1000,Multidisciplinary
2277,"['Evolutionary-based features', 'Forward consecutive search scheme', 'Physicochemical properties', 'Protein fold recognition', 'Structural class prediction', 'Syntactical-based features']",2-s2.0-84982798397,BIOC,1313,Molecular Medicine
2278,"['Glycoinformatics', 'Human glycosyltransferases', 'N-glycan synthetic pathway']",2-s2.0-84974727237,MEDI,2730,Oncology
2279,"['bioinformatics', 'chondroitin sulfate proteoglycans', 'fucose', 'glycopeptides', 'glycosylation', 'mass spectrometry', 'MS/MS molecular networking', 'oxonium ion']",2-s2.0-84981314145,BIOC,1306,Cancer Research
2280,NaN,2-s2.0-84982806418,MATH,2607,Discrete Mathematics and Combinatorics
2281,"['Initial conformation of peptide backbone', 'Loop structure prediction', 'Position specificity of amino acids', 'Ramachandran plot']",2-s2.0-84982955483,MATH,2604,Applied Mathematics
2282,"['Ant Colony Optimization', 'Combinatorial', 'Genetic Algorithms', 'Heuristic', 'Parameter Adaptation', 'Stagnation', 'Traveling Salesman Problem']",2-s2.0-84984598789,MATH,2607,Discrete Mathematics and Combinatorics
2283,"['bioinformatics', 'cancer biomarkers', 'drug resistance', 'ovarian cancer', 'tandem mass spectrometry']",2-s2.0-84981313253,MATH,2604,Applied Mathematics
2284,"['Accessible surface area', 'Activity', 'Local fluctuation', 'Mnemiopsin', 'Thermal stability']",2-s2.0-84962467045,MEDI,2723,Immunology and Allergy
2285,"['Bioinformatics', 'MLO', 'Phylogenic relationship', 'Strawberry']",2-s2.0-84984618907,MEDI,2745,Rheumatology
2286,"['bioinformatics', 'cross-linking', 'data visualization', 'database', 'proteomics', 'software', 'structure']",2-s2.0-84981321197,IMMU,2403,Immunology
2287,NaN,2-s2.0-84981328214,COMP,1706,Computer Science Applications
2288,"['DNA photolesion', 'DNA repair', 'enzyme catalysis', 'histidine protonation state', 'molecular dynamics simulation (MD)', 'photolyase enzyme (PHR)', 'pyrimidine (6-4) pyrimidine', 'quantum mechanics/molecular mechanics (QM/MM)']",2-s2.0-84981318940,COMP,1706,Computer Science Applications
2289,"['ancestral sequence reconstruction', 'biocatalysis', 'metabolic engineering', 'protein engineering', 'terpene synthase']",2-s2.0-84981313819,MULT,1000,Multidisciplinary
2290,NaN,2-s2.0-84983431114,BIOC,1305,Biotechnology
2291,"['Abiotic stress', 'Differential expression', 'Gene family', 'Hormone', 'Phospholipase D']",2-s2.0-84982908794,BIOC,1311,Genetics
2292,"['lysine acetylation', 'mass spectrometry (MS)', 'Mycobacterium abscessus (M. abscessus)', 'post-translational modifications (PTMs)']",2-s2.0-84981332764,COMP,1706,Computer Science Applications
2293,"['DNMT1', 'EMT', 'Melanoma', 'Methylation', 'MiR-211', 'RAB22A']",2-s2.0-84973576195,COMP,1705,Computer Networks and Communications
2294,"['Epinephelus coioides', 'Glucose metabolism', 'Glucose transporter 1', 'Hyperglycemia', 'Molecular cloning']",2-s2.0-84982883667,SOCI,3306,Health (social science)
2295,"['DPSCs', 'Osteogenic differentiation', 'PIK3', 'RNA-Seq', 'TGF-beta', 'TNF-Alpha']",2-s2.0-84976611719,MEDI,2718,Health Informatics
2296,"['Chironomus hemoglobin', 'Gamma radiation tolerance', 'Heme-binding pocket analysis', 'Human hemoglobin']",2-s2.0-84971632023,MEDI,2730,Oncology
2297,"['acetylome', 'Candida albicans', 'histone', 'interaction network', 'lysine acetylation', 'lysine acetylation motif']",2-s2.0-84981334749,MEDI,2736,Pharmacology (medical)
2298,"['AVPV', 'Cugbp2', 'Defeminization', 'LH', 'Mmp9', 'Sox11']",2-s2.0-84971349331,BIOC,1304,Biophysics
2299,"['Fasciola', 'Fascioloides magna', 'Mitochondrial genome', 'Phylogenetic analysis']",2-s2.0-84982743558,BIOC,1303,Biochemistry
2300,NaN,2-s2.0-84982860098,BIOC,1312,Molecular Biology
2301,NaN,2-s2.0-84982860153,BIOC,1307,Cell Biology
2302,"['Bioassays', 'Biosecurity', 'International trade', 'Next-generation sequencing', 'Pathogen detection']",2-s2.0-84981294932,BIOC,1312,Molecular Biology
2303,NaN,2-s2.0-84951310037,BIOC,1308,Clinical Biochemistry
2304,"['gene content diversity', 'highly polymorphic', 'HLA class I', 'immunity', 'KIR']",2-s2.0-84994180753,BIOC,1307,Cell Biology
2305,"['Bioinformatics', 'Impaired fracture healing', 'miRNA']",2-s2.0-84982763249,MATH,2614,Theoretical Computer Science
2306,NaN,2-s2.0-84988369497,COMP,1712,Software
2307,NaN,2-s2.0-84982720639,COMP,1710,Information Systems
2308,"['CUMS', 'Depression', 'Electro-acupuncture', 'MicroRNA']",2-s2.0-84974623127,COMP,1708,Hardware and Architecture
2309,"['Image processing', 'Incremental coding length', 'Region-of-interest', 'Saliency analysis', 'Sparse filtering']",2-s2.0-85006819076,ENGI,2201,Engineering (miscellaneous)
2310,"['Attribute Rreduction', 'K-mer Frequency', 'Metagenomics', 'Particle Swarm Optimization (PSO) algorithm', 'Species Classification']",2-s2.0-84983761065,ENGI,2213,"Safety, Risk, Reliability and Quality"
2311,"['Anthocyanins', 'Flavonoid transport', 'Glutathione S-transferase', 'Grapevine', 'GST', 'Proanthocyanidins']",2-s2.0-84984640007,BIOC,1303,Biochemistry
2312,"['Aluminum stress', 'Arabidopsis', 'Chinese cabbage', 'Growth potential', 'Malate dehydrogenase', 'Overexpression']",2-s2.0-84984601419,BIOC,1313,Molecular Medicine
2313,NaN,2-s2.0-84981738342,BIOC,1312,Molecular Biology
2314,"['Clinical proteomics', 'iTRAQ', 'Mass spectrometry', 'Retinoblastoma', 'Vitreous humor']",2-s2.0-84982856634,CHEM,1605,Organic Chemistry
2315,NaN,2-s2.0-84991730456,MULT,1000,Multidisciplinary
2316,"['Hidden Markov Model', 'Multiple Sequence Alignment', 'pattern recognition', 'sequence analysis']",2-s2.0-84992153669,MEDI,2730,Oncology
2317,NaN,2-s2.0-84991705090,MEDI,2729,Obstetrics and Gynecology
2318,NaN,2-s2.0-84978966687,MEDI,2723,Immunology and Allergy
2319,"['biclustering', 'evolutionary algorithm', 'miroarray data analysis', 'squared transposed virtual error']",2-s2.0-84992187807,IMMU,2403,Immunology
2320,"['Cloud Service', 'Hadoop', 'MapReduce', 'Scheduling Algorithm', 'Scientific Workflow']",2-s2.0-84991607791,MEDI,2707,Complementary and Alternative Medicine
2321,"['biobank', 'biobank and cohort building', 'bioinformatics', 'eInfrastructure', 'ethical', 'legal and social issues', 'low-and medium-income countries', 'open source open source software']",2-s2.0-84985996032,COMP,1705,Computer Networks and Communications
2322,"['Big Data', 'Large Memory', 'ScaleMP', 'SGI UV', 'SMP', 'Symmetric Multiprocessing', 'Virtualization', 'VSMP']",2-s2.0-84991677893,PHYS,3105,Instrumentation
2323,"['ABMs', 'Heterogeneous Platform', 'HPC', 'In Situ Visualization', 'Systems Biology']",2-s2.0-84991672186,COMP,1710,Information Systems
2324,"['bioinformatics', 'computational proteomics', 'data analysis', 'Metaproteomics', 'microbial community samples', 'MS/MS', 'protein identification']",2-s2.0-84980012124,BIOC,1305,Biotechnology
2325,NaN,2-s2.0-84982175101,CENG,1502,Bioengineering
2326,"['Abscisic acid (ABA) signaling', 'Functional pathways', 'Isobaric tags for relative and absolute quantitation (iTRAQ)', 'Physiological properties', 'ProteoMiner', '“Sandwich” plant growth system']",2-s2.0-84982717675,BIOC,1303,Biochemistry
2327,"['Energy efficiency', 'GPU computing', 'Heterogeneous architectures', 'High-performance computing', 'Mobile computing', 'Molecular modeling']",2-s2.0-84991628384,IMMU,2402,Applied Microbiology and Biotechnology
2328,"['bioinformatics', 'data mining', 'dataset']",2-s2.0-84982792131,BIOC,1312,Molecular Biology
2329,"['Distributed computing', 'DNA sequence analysis', 'Open science grid', 'Pegasus', 'Rnaseq']",2-s2.0-84984799898,MATE,2504,"Electronic, Optical and Magnetic Materials"
2330,"['Genome', 'Nematode', 'Parasite', 'Proteome', 'Transcriptome']",2-s2.0-85007451743,BIOC,1305,Biotechnology
2331,"['Multiple sclerosis', 'Multiple Sclerosis Documentation System', 'Personalized medicine']",2-s2.0-84988354020,PHYS,3107,"Atomic and Molecular Physics, and Optics"
2332,"['Gene knockout', 'Magnaporthe oryzae', 'Multiprotein bridging factor1 (MBF1)', 'Osimotic stress', 'Rice blast', 'Virulence']",2-s2.0-84982863296,ENGI,2208,Electrical and Electronic Engineering
2333,"['Colon cancer', 'IL-22', 'PRC2', 'STAT3', 'Th22']",2-s2.0-84983752667,BIOC,1305,Biotechnology
2334,"['Diabetes', 'epigenetics', 'histone', 'miRNA', 'skeletal muscle']",2-s2.0-84978091656,BIOC,1311,Genetics
2335,"['ANKRD11', 'epigenetics', 'FHIT', 'methylation', 'neurobehavior', 'placenta', 'prenatal programming']",2-s2.0-84978086024,BIOC,1305,Biotechnology
2336,"['Bioinformatics analysis', 'Diabetic nephropathy', 'Ginsenoside Rg3', 'RNA-Seq']",2-s2.0-84978371910,BIOC,1311,Genetics
2337,"['Bioinformatics analysis', 'Bos grunniens', 'Fas expression']",2-s2.0-84995487955,ENGI,2201,Engineering (miscellaneous)
2338,NaN,2-s2.0-84980320683,BUSI,1404,Management Information Systems
2339,"['Bioinformatics', 'Comparative genomics', 'GWAS', 'Next-generation sequencing', 'Phylogenomics', 'Plant genomics']",2-s2.0-84975815519,BIOC,1305,Biotechnology
2340,NaN,2-s2.0-84978890811,BIOC,1304,Biophysics
2341,"['Genome-wide analysis', 'Nocardioides', 'Steroid catabolism', 'Transcriptional repressors KstR and KstR2']",2-s2.0-84977459456,ENGI,2204,Biomedical Engineering
2342,"['CRFB', 'Grass carp (Ctenopharyngodon idella)', 'IFN', 'IRF']",2-s2.0-84962291018,CHEM,1603,Electrochemistry
2343,"['Bioinformatics', 'Citrus', 'Granulation']",2-s2.0-84962207239,BIOC,1315,Structural Biology
2344,"['Differential expression genes', 'Functional enrichment analysis', 'Module analysis', 'Osteoarthritis', 'Rheumatoid arthritis']",2-s2.0-84978420859,BIOC,1303,Biochemistry
2345,NaN,2-s2.0-84980022887,BIOC,1312,Molecular Biology
2346,"['Biomarker', 'Differentially expressed genes (DEGs)', 'IVIG-related sensitivity', 'Kawasaki disease']",2-s2.0-84966643368,COMP,1706,Computer Science Applications
2347,"['Breast cancer', 'Differentially expressed microRNA', 'Functional analysis', 'Protein-protein interaction network']",2-s2.0-84977083549,MATH,2604,Applied Mathematics
2348,"['Conformational changes', 'Disorder tendency', 'Insilco']",2-s2.0-85006074238,ENGI,2201,Engineering (miscellaneous)
2349,"['Differentially expressed gegenes', 'Differentially expressed pathways', 'Metastasis', 'Osteosarcoma']",2-s2.0-84978884477,BUSI,1404,Management Information Systems
2350,NaN,2-s2.0-84963847127,ENGI,2201,Engineering (miscellaneous)
2351,"['Clotting time', 'Coagulation', 'Factor X', 'Fish', 'Gene expression', 'Thrombocytes']",2-s2.0-84973462787,BUSI,1404,Management Information Systems
2352,NaN,2-s2.0-84991486012,MEDI,2700,Medicine (all)
2353,"['Aristolochic acid nephropathy', 'Biomarkers', 'Functional analysis', 'MicroRNAs', 'Network biology']",2-s2.0-84982311315,BIOC,1311,Genetics
2354,"['Canine breast cancer', 'embryonic stem cell gene-sets', 'gene-set enrichment analysis']",2-s2.0-84978919963,BIOC,1312,Molecular Biology
2355,NaN,2-s2.0-84979971350,BIOC,1309,Developmental Biology
