eid,affiliation_id,affiliation_name,affiliation_country
2-s2.0-79956069776,60018029,National Tsing Hua University,Taiwan
2-s2.0-79955045629,60005479,Centro de Regulacion Genomica,Spain
2-s2.0-79955045629,60032838,Stanford University School of Medicine,United States
2-s2.0-79955045629,60004591,Universita degli Studi di Modena e Reggio Emilia,Italy
2-s2.0-79955045629,60007997,Weill Cornell Medical College,United States
2-s2.0-79955045629,60012708,Stanford University,United States
2-s2.0-79958729846,60011500,Changchun University of Technology,China
2-s2.0-79958729846,60007711,Jilin University,China
2-s2.0-79958227096,60018038,Nankai University,China
2-s2.0-79954508285,60017697,Universita degli Studi di Palermo,Italy
2-s2.0-79954508285,109328260,Istituto EuroMediterraneo di Scienza e Tecnologia,Italy
2-s2.0-79954508285,60070490,Gruppo Ospedaliero San Donato,Italy
2-s2.0-79954508285,60010146,Universita degli Studi di Catania,Italy
2-s2.0-79954508285,60014653,"University of Maryland, Baltimore",United States
2-s2.0-79955109306,60007896,Universitats Klinikum Essen und Medizinische Fakultat,Germany
2-s2.0-79959566594,60009343,Memorial Sloan-Kettering Cancer Center,United States
2-s2.0-79958048266,60010493,Tyoterveyslaitos,Finland
2-s2.0-79958048266,60022076,University of Helsinki Institute of Biotechnology,Finland
2-s2.0-79958048266,60006876,Turun yliopisto,Finland
2-s2.0-79958048266,60104546,National Institute for Health and Welfare,Finland
2-s2.0-79953200432,60002494,McGill University,Canada
2-s2.0-79953200432,105862194,Centre de Recherche sur les Grains Inc.,Canada
2-s2.0-79953200432,109475321,Centre de Recherche sur les Grains Inc.,Canada
2-s2.0-79953200432,60002825,Eastern Cereal and Oilseed Research Centre,Canada
2-s2.0-79953200432,60002878,Institut de Recherches Cliniques de Montreal,Canada
2-s2.0-79955533966,60003443,Johns Hopkins Medical Institutions,United States
2-s2.0-79955533966,60005399,LSUHSC School of Medicine,United States
2-s2.0-79955533966,60011677,"University of South Dakota, Sanford School of Medicine",United States
2-s2.0-79955533966,60028925,Kennedy Krieger Institute,United States
2-s2.0-79955533966,60012718,Mahidol University,Thailand
2-s2.0-79955563542,60073505,Sichuan Industrial Institute of Antibiotics Co. Ltd.,China
2-s2.0-79955563542,60103523,"Institute of Plant Physiology and Ecology, Shanghai Institute for Biological Sciences Chinese Academy of Sciences",China
2-s2.0-79955563542,60026617,Northeast Agricultural University,China
2-s2.0-79955563542,60073471,Ministry of Health of People's Republic of China,China
2-s2.0-79954573471,60007828,University of Kansas Medical Center,United States
2-s2.0-79954574488,60023622,"University of Dundee College of Medicine, Dentistry and Nursing",United Kingdom
2-s2.0-79954591735,60024746,University of Rochester Medical Center,United States
2-s2.0-79954591735,60008950,Australian National University,Australia
2-s2.0-79957780159,60015622,Hopital Pitie Salpetriere,France
2-s2.0-79957780159,105865954,Centre de Reference des Maladies Neurogenetiques de l'Enfant et de l'Adulte,France
2-s2.0-79954420388,60015487,Anhui Agricultural University,China
2-s2.0-79955679645,60069758,Changhai Hospital,China
2-s2.0-79953755048,100588303,Federation of European Heating,Belgium
2-s2.0-79953755048,100700939,Fundación Caubet-CIMERA,Spain
2-s2.0-79953755048,107108619,CNRS Institute of Biological Sciences,France
2-s2.0-79953755048,100382600,Biomax Informatics AG,Germany
2-s2.0-79953755048,109942933,Onmedic Networks,Spain
2-s2.0-79953755048,108360129,University Paris Sud 11,France
2-s2.0-79953755048,100547353,Lazio Regional Health Service,Italy
2-s2.0-79953755048,60016450,Bradford Teaching Hospitals NHS Foundation Trust,United Kingdom
2-s2.0-79953755048,100744193,Biomay AG,Austria
2-s2.0-79953755048,60017438,Hopital Arnaud de Villeneuve,France
2-s2.0-79953755048,60000100,Institut Municipal d'Investigacio Medica,Spain
2-s2.0-79953755048,60062231,Sachs' Children's Hospital,Sweden
2-s2.0-79953755048,60010493,Tyoterveyslaitos,Finland
2-s2.0-79953755048,60005271,Hopital des Enfants,France
2-s2.0-79953755048,60012614,Universitat Zurich,Switzerland
2-s2.0-79953755048,60011095,National School of Public Health,Greece
2-s2.0-79953755048,60026245,Charite - Universitatsmedizin Berlin,Germany
2-s2.0-79953755048,60032942,Universitat Pompeu Fabra,Spain
2-s2.0-79953755048,60028950,Universite Paris Descartes,France
2-s2.0-79953755048,60021253,Faculte de Medecine Universite Paul Sabatier,France
2-s2.0-79953755048,60001805,Arizona Health Sciences Center,United States
2-s2.0-79953755048,60024007,Helmholtz Center Munich  German Research Center for Environmental Health,Germany
2-s2.0-79953755048,60010348,Universitetet i Oslo,Norway
2-s2.0-79953755048,60085099,CIBER Epidemiologia Y Salud Publica,Spain
2-s2.0-79953755048,60005851,Centre Hospitalier Universitaire de Grenoble,France
2-s2.0-79953755048,60010023,Rijksuniversiteit Groningen,Netherlands
2-s2.0-79953755048,60001524,Panepistimio Kritis,Greece
2-s2.0-79953755048,60016987,Helsinki University Central Hospital,Finland
2-s2.0-79953755048,60032724,University Medical Center Utrecht,Netherlands
2-s2.0-79953755048,60000905,Inserm,France
2-s2.0-79953755048,60015591,Odense Universitetshospital,Denmark
2-s2.0-79953755048,60016437,Goteborgs Universitet,Sweden
2-s2.0-79953755048,60106085,Centre de recherche en epidemiologie et sante des populations,France
2-s2.0-79953755048,60001422,Universite Pierre et Marie Curie,France
2-s2.0-79953755048,60031382,Bradford Royal Infirmary,United Kingdom
2-s2.0-79953755048,60006651,Uniwersytet Medyczny w Lodzi,Poland
2-s2.0-79953755048,60033316,Universiteit Gent,Belgium
2-s2.0-79953755048,60002644,Universitat de ValEncia,Spain
2-s2.0-79953755048,60023506,Hospital del Mar,Spain
2-s2.0-79953755048,60031773,CHU Montpellier,France
2-s2.0-79953755048,60068590,University Hospital of Ghent,Belgium
2-s2.0-79953755048,60104653,Universite Grenoble Alpes,France
2-s2.0-79953755048,60011394,Medizinische Universitat Wien,Austria
2-s2.0-79953755048,60101756,"Centre de Recerca en Epidemiologia Ambiental, Barcelona",Spain
2-s2.0-79958796071,60010065,University of Arizona,United States
2-s2.0-79956006215,60021615,Harbin Medical University,China
2-s2.0-79956006215,60019616,Harbin Institute of Technology,China
2-s2.0-79955984480,101781479,Westheimer Institute for Science and Technology (TWIST),United States
2-s2.0-79955984480,60007202,Foundation for Applied Molecular Evolution,United States
2-s2.0-79955984480,60029311,University of Southern California,United States
2-s2.0-79952302462,60021464,"Peninsula Medical School, Universities of Exeter and Plymouth",United Kingdom
2-s2.0-79952302462,60026479,University of Exeter,United Kingdom
2-s2.0-79959713490,60030612,"University of California, San Diego",United States
2-s2.0-79958212150,60029204,NHS Foundation Trust,United Kingdom
2-s2.0-79958212150,60031846,University of South Australia,Australia
2-s2.0-79958212150,60017488,Addenbrooke's Hospital,United Kingdom
2-s2.0-79958212150,60031101,University of Cambridge,United Kingdom
2-s2.0-79953733500,60006222,"Newcastle University, United Kingdom",United Kingdom
2-s2.0-79954761250,101150771,Laboratory of Immunobiology Research and Applications to Diagnosis,Spain
2-s2.0-79954761250,60001541,Fundacio Institut dInvestigacio en Ciencies de la Salut Germans Trias i Pujol,Spain
2-s2.0-79954761250,60012486,Hospital Universitari Vall d'Hebron,Spain
2-s2.0-79954761250,60028462,Hospital Universitari Germans Trias i Pujol,Spain
2-s2.0-79954761250,60001576,Universitat de Barcelona,Spain
2-s2.0-79954761250,60018312,"Universidad Autonoma de Barcelona, Facultad de Medicina",Spain
2-s2.0-79955011056,60033125,University of Leicester,United Kingdom
2-s2.0-79955915486,60040887,"Institut National de Neurologie, Tunisia",Tunisia
2-s2.0-79955915486,60028179,University of South Dakota,United States
2-s2.0-79952700277,60011610,Tierarztliche Hochschule Hannover,Germany
2-s2.0-79952700277,60026553,University of Melbourne,Australia
2-s2.0-79952700277,60031581,California Institute of Technology,United States
2-s2.0-79952700277,60022756,"Washington University in St. Louis, School of Medicine",United States
2-s2.0-79952700277,60019544,Macquarie University,Australia
2-s2.0-80054792149,110155253,Integromics S.L.,Spain
2-s2.0-79955648513,60018678,CSIC - Centro Nacional de Biotecnologia (CNB),Spain
2-s2.0-79955648513,60015179,Universidad de Cantabria,Spain
2-s2.0-79955648513,60085102,CIBER Enfermedades Neurodegenerativas,Spain
2-s2.0-79955606916,60030623,"Rutgers, The State University of New Jersey",United States
2-s2.0-79955606916,60032083,University at Buffalo State University of New York,United States
2-s2.0-79953862804,60021199,Consiglio Nazionale delle Ricerche,Italy
2-s2.0-79953862804,60069616,Universita degli studi Magna Graecia di Catanzaro,Italy
2-s2.0-79953862804,60017697,Universita degli Studi di Palermo,Italy
2-s2.0-79953862804,60022778,Universita degli Studi di Bari,Italy
2-s2.0-79953862804,60026777,Seconda Universita degli Studi di Napoli,Italy
2-s2.0-79955416773,60032724,University Medical Center Utrecht,Netherlands
2-s2.0-79955416773,60085425,Gelre Ziekenhuizen,Netherlands
2-s2.0-79955553062,60010348,Universitetet i Oslo,Norway
2-s2.0-79955553062,60028548,University of Washington School of Medicine,United States
2-s2.0-79955553062,60068729,Ulleval University Hospital,Norway
2-s2.0-79954486927,60008724,Duke University,United States
2-s2.0-79954486927,60007566,Louisiana State University,United States
2-s2.0-79957600376,60009543,Translational Genomics Research Institute,United States
2-s2.0-79957600376,60008321,Scottsdale Healthcare,United States
2-s2.0-79957600376,60002313,Scottsdale Medical Imaging,United States
2-s2.0-79957600376,60003892,Arizona State University,United States
2-s2.0-79955763755,60001861,Faculte de Medecine de Marseille Universite de la Mediterranee,France
2-s2.0-79955763755,60031004,University of Queensland,Australia
2-s2.0-79955402741,60025234,Second Military Medical University,China
2-s2.0-79955402741,60019578,Monash University,Australia
2-s2.0-79954617744,60023622,"University of Dundee College of Medicine, Dentistry and Nursing",United Kingdom
2-s2.0-79958739181,60006224,Medizinische Universitat Graz,Austria
2-s2.0-79956076488,60004009,Institute of Genomics and Integrative Biology India,India
2-s2.0-80051712062,60002746,Harvard Medical School,United States
2-s2.0-80051712062,60019674,Boston University,United States
2-s2.0-80051712062,60003828,Massachusetts Eye and Ear Infirmary,United States
2-s2.0-79952389490,110075926,Princess Alexandra,Australia
2-s2.0-79952389490,110075564,Gold Coast Equine Hospital,Australia
2-s2.0-79952389490,60025029,Queensland Institute of Medical Research,Australia
2-s2.0-79952389490,60032987,Griffith University,Australia
2-s2.0-79956047327,100561681,Scientific Research Center for Biotechnology of Antibiotics BIOAN,Russian Federation
2-s2.0-79956047327,60007457,Lomonosov Moscow State University,Russian Federation
2-s2.0-79956047327,60021331,Russian Academy of Sciences,Russian Federation
2-s2.0-79955528849,60107113,Institut de Microbiologie de la Mediterranee,France
2-s2.0-79954998499,60026108,Rikshospitalet-Radiumhospitalet HF,Norway
2-s2.0-79958082066,60013710,Universidade Federal da Bahia,Brazil
2-s2.0-79958082066,60017294,CSIC-UIB - Instituto Mediterraneo de Estudios Avanzados (IMEDEA),Spain
2-s2.0-79958082066,60013906,Universidade Estadual de Feira de Santana,Brazil
2-s2.0-79958082066,60012729,Instituto Nacional de Pesquisas Espaciais,Brazil
2-s2.0-79954614280,NaN,NaN,NaN
2-s2.0-79954469878,60005248,Johns Hopkins University,United States
2-s2.0-79960980040,60023256,Politecnico di Milano,Italy
2-s2.0-79955760337,60019647,Georgia Institute of Technology,United States
2-s2.0-79955760337,60001777,Rochester Institute of Technology,United States
2-s2.0-79955569281,60018179,University of South Carolina,United States
2-s2.0-79955569281,60023222,Medical University of South Carolina,United States
2-s2.0-79955479492,109918706,GreenField Ethanol Inc.,Canada
2-s2.0-79955479492,60010884,Western University,Canada
2-s2.0-79955917527,100354311,Institute of Bioinformatics,India
2-s2.0-79955917527,60013919,Pondicherry University,India
2-s2.0-79955917527,60005248,Johns Hopkins University,United States
2-s2.0-79955917527,60003082,Kuvempu University,India
2-s2.0-79957614246,60002787,Chiba University,Japan
2-s2.0-79955062287,60010586,Universitat Ulm,Germany
2-s2.0-79955062287,60012556,Universitat Marburg,Germany
2-s2.0-79955062287,60014059,Martin-Universitat Halle-Wittenberg,Germany
2-s2.0-79955062287,60007762,Johann Wolfgang Goethe Universitat Frankfurt am Main,Germany
2-s2.0-79955062287,60005542,Universitatsklinikum Schleswig-Holstein Campus Kiel,Germany
2-s2.0-79955062287,60017134,Justus Liebig University Giessen,Germany
2-s2.0-79955062287,60015035,Klinikum rechts der Isar,Germany
2-s2.0-79956134278,109661737,Outsource Bioinformatics,India
2-s2.0-79956134278,60005147,SASTRA University,India
2-s2.0-79956134278,60003082,Kuvempu University,India
2-s2.0-79955765369,60028900,University of Athens,Greece
2-s2.0-79958290338,60030612,"University of California, San Diego",United States
2-s2.0-79954629076,60031004,University of Queensland,Australia
2-s2.0-79954629076,60019578,Monash University,Australia
2-s2.0-79955761196,60019793,Flanders Interuniversity Institute for Biotechnology,Belgium
2-s2.0-79955761196,60072342,"Institute for Analytical Sciences, Dortmund",Germany
2-s2.0-79955761196,60033316,Universiteit Gent,Belgium
2-s2.0-79955761196,60005322,Universitat Bochum,Germany
2-s2.0-79955662476,110265194,FactSet Research Systems,United States
2-s2.0-79955662476,60085203,Istituto Superiore Mario Boella,Italy
2-s2.0-79955662476,60022054,The Johns Hopkins University Applied Physics Laboratory,United States
2-s2.0-79955662476,60028218,Alma Mater Studiorum Universita di Bologna,Italy
2-s2.0-79955662476,60027550,"University of California, Los Angeles",United States
2-s2.0-79957996321,60017336,National Institute of Allergy and Infectious Diseases,United States
2-s2.0-79957996321,60015277,Thomas Jefferson University,United States
2-s2.0-79957996321,60006577,"National Institutes of Health, Bethesda",United States
2-s2.0-79957996321,60031115,"University of Pennsylvania, School of Veterinary Medicine",United States
2-s2.0-79953877269,60011715,Tianjin Medical University,China
2-s2.0-79953877269,101046204,Tianjin Huanhu Hospital,China
2-s2.0-79953877269,60014933,Methodist Hospital Houston,United States
2-s2.0-79955465450,60032350,Universita degli Studi di Roma La Sapienza,Italy
2-s2.0-79958125604,60026840,Friedrich Miescher Laboratory of the Max Planck Society,Germany
2-s2.0-79956224100,60026306,University of Nebraska - Lincoln,United States
2-s2.0-79957832925,60014569,UT Medical Branch at Galveston,United States
2-s2.0-79956086810,60024746,University of Rochester Medical Center,United States
2-s2.0-79956086810,60007762,Johann Wolfgang Goethe Universitat Frankfurt am Main,Germany
2-s2.0-79956086810,60012689,Julius-Maximilians-Universitat Wurzburg,Germany
2-s2.0-79956086810,60031514,Universitat Gottingen,Germany
2-s2.0-79955444666,60005558,Mayo Clinic,United States
2-s2.0-79953742751,100312932,Centre for Molecular Medicine and Therapeutics,Canada
2-s2.0-79955072093,60005515,Qom University,Iran
2-s2.0-79955072093,60026914,Shiraz University,Iran
2-s2.0-79961193869,60025141,Tokyo University of Science,Japan
2-s2.0-79961193869,60025272,University of Tokyo,Japan
2-s2.0-79151484348,60001384,INRA Centre de Clermont-Ferrand-Theix,France
2-s2.0-79958152651,60029738,Queen's University Belfast,United Kingdom
2-s2.0-79958152651,60024885,University of Arkansas for Medical Sciences,United States
2-s2.0-79958018127,60023998,Cardiff University,United Kingdom
2-s2.0-79960920749,60018431,Office of Naval Research,United States
2-s2.0-79960920749,60005273,Korea University,South Korea
2-s2.0-79954415924,101770561,Treviso Regional Hospital,Italy
2-s2.0-79954415924,60000481,Universita degli Studi di Padova,Italy
2-s2.0-80051698317,60017161,National University of Singapore,Singapore
2-s2.0-80051698317,60016521,Sichuan University,China
2-s2.0-79955569490,110261192,New York Harbor Veterans Affairs Medical Center,United States
2-s2.0-79955569490,110261088,Departments of Medicine and Microbiology,United States
2-s2.0-79955569490,60071503,University of Puerto Rico,Puerto Rico
2-s2.0-79955569490,60000221,University of Colorado at Boulder,United States
2-s2.0-79955569490,60007776,Cornell University,United States
2-s2.0-79955569490,60021784,New York University,United States
2-s2.0-79955569490,60009470,Howard Hughes Medical Institute,United States
2-s2.0-79958011012,60023691,"University of California, San Francisco",United States
2-s2.0-79957982653,NaN,NaN,NaN
2-s2.0-79955574720,60032200,Novozymes AS,Denmark
2-s2.0-79955574720,60072518,Hans-Knoll-Institute (HKI),Germany
2-s2.0-79955574720,60000990,Chalmers University of Technology,Sweden
2-s2.0-79955574720,60011373,Danmarks Tekniske Universitet,Denmark
2-s2.0-79954614501,60006164,Los Alamos National Laboratory,United States
2-s2.0-79960957871,60001439,Pennsylvania State University,United States
2-s2.0-79960957871,60014439,UC Davis,United States
2-s2.0-79953066045,60092864,Daegu Gyeongbuk Institute of Science and Technology,South Korea
2-s2.0-79953066045,60012704,Kyungpook National University,South Korea
2-s2.0-79953697667,60028876,"Inha University, Incheon",South Korea
2-s2.0-79957597402,60016912,Yonsei University,South Korea
2-s2.0-79957597402,60094951,Halla University,South Korea
2-s2.0-79957597402,60107290,Yonsei University Wonju Campus,South Korea
2-s2.0-79957597402,60000142,Konkuk University,South Korea
2-s2.0-79955542448,60008928,Hong Kong Polytechnic University,China
2-s2.0-79955365455,60013409,National Cancer Institute,United States
2-s2.0-79955365455,60030612,"University of California, San Diego",United States
2-s2.0-79957821486,60014754,"University of California, San Diego, School of Medicine",United States
2-s2.0-79961202047,112079807,Careggi Hospital,United States
2-s2.0-79961202047,112673792,Translational Research Laboratory Istituto Toscano Tumori,Italy
2-s2.0-79961202047,60021660,"Istituto Nazionale Di Fisica Nucleare, Frascati",Italy
2-s2.0-79961202047,60002838,Universita degli Studi di Siena,Italy
2-s2.0-79961202047,60012981,Icahn School of Medicine at Mount Sinai,United States
2-s2.0-79961202047,60021859,Universita degli Studi di Firenze,Italy
2-s2.0-79955043825,60002327,Hvidovre Hospital,Denmark
2-s2.0-79955043825,100507222,MedCom,Denmark
2-s2.0-79955043825,60019381,Regionshospitalet Herning,Denmark
2-s2.0-79955043825,60033419,Vejle Sygehus,Denmark
2-s2.0-79955043825,60025088,"Aarhus Amtssygehus, Aarhus University Hospital",Denmark
2-s2.0-79955043825,60015555,Aalborg Sygehus,Denmark
2-s2.0-79955043825,60015591,Odense Universitetshospital,Denmark
2-s2.0-79955043825,60023882,Arhus Universitetshospital,Denmark
2-s2.0-79955043825,60006564,Rigshospitalet,Denmark
2-s2.0-79955850839,60027271,Naval Research Laboratory,United States
2-s2.0-79959247619,60007324,Shanghai Institute for Biological Sciences Chinese Academy of Sciences,China
2-s2.0-79959247619,60024542,South China University of Technology,China
2-s2.0-79959247619,60011069,East China University of Science and Technology,China
2-s2.0-79955068416,110234237,Centers for Cancer Pharmacology and Excellence in Environmental Toxicology,United States
2-s2.0-79955068416,60009343,Memorial Sloan-Kettering Cancer Center,United States
2-s2.0-79955068416,60003711,"University of Pennsylvania, School of Medicine",United States
2-s2.0-79959822194,60015549,"Bio-Rad Laboratories, Inc.",United States
2-s2.0-79957973825,60022195,Massachusetts Institute of Technology,United States
2-s2.0-79957973825,100989269,NanoString Technologies,United States
2-s2.0-79957973825,60025111,The University of North Carolina at Chapel Hill,United States
2-s2.0-79957973825,60019356,Whitehead Institute for Biomedical Research,United States
2-s2.0-79957973825,60009470,Howard Hughes Medical Institute,United States
2-s2.0-79955757684,60024805,Universitats Klinikum Freiburg und Medizinische Fakultat,Germany
2-s2.0-79955757684,60028717,Ludwig-Maximilians-Universitat Munchen,Germany
2-s2.0-79955753954,60028717,Ludwig-Maximilians-Universitat Munchen,Germany
2-s2.0-79961069489,111515365,Ghencea Medical Center,Romania
2-s2.0-79961069489,60001478,Universitatea din Bucuresti,Romania
2-s2.0-79956126246,60012387,Georgia State University,United States
2-s2.0-79959686733,60024116,Wakayama Medical University,Japan
2-s2.0-79959686733,60002354,University of Tokyo Faculty of Medicine,Japan
2-s2.0-79955037032,60026803,Station Biologique de Roscoff,France
2-s2.0-79955037032,60016437,Goteborgs Universitet,Sweden
2-s2.0-79955037032,60027679,SOLEIL Synchrotron,France
2-s2.0-79955037032,60001422,Universite Pierre et Marie Curie,France
2-s2.0-84861629161,60057258,Universidad Industrial de Santander,Colombia
2-s2.0-79957599212,60020457,Universidade Federal do Ceara,Brazil
2-s2.0-79957599212,60021606,Universidade Estadual do Ceara,Brazil
2-s2.0-79953744721,60031707,Michigan State University,United States
2-s2.0-79953744721,60104611,The Sainsbury Laboratory,
2-s2.0-79953744721,60015577,Boyce Thompson Institute for Plant Research,United States
2-s2.0-79953744721,60011132,Ohio University,United States
2-s2.0-84863370481,60032955,Huazhong Agricultural University,China
2-s2.0-84863370481,60015407,Hebei Agricultural University,China
2-s2.0-79955085425,60008724,Duke University,United States
2-s2.0-79958059564,108638118,Malayer University,Iran
2-s2.0-79958059564,60020609,Isfahan University of Medical Sciences,Iran
2-s2.0-79958059564,60024836,University of Isfahan,Iran
2-s2.0-79955767858,60015595,Universitat Bielefeld,Germany
2-s2.0-79954842560,60006198,Creighton University School of Medicine,United States
2-s2.0-79954842560,60012028,Creighton University,United States
2-s2.0-79958798016,60016849,University of Toronto,Canada
2-s2.0-79958798016,60019499,Chinese Academy of Sciences,China
2-s2.0-79955572359,60073509,West China Hospital,China
2-s2.0-79953034310,60073387,Kaohsiung Medical University Chung-Ho Memorial Hospital,Taiwan
2-s2.0-79953034310,60095397,Foo-Yin University Hospital,Taiwan
2-s2.0-79953034310,60072403,Ping Tung Christian Hospital Taiwan,Taiwan
2-s2.0-79953034310,60003105,Fooyin University Taiwan,Taiwan
2-s2.0-79953034310,60012256,Kaohsiung Medical University,Taiwan
2-s2.0-84874677219,60019094,Guangzhou University of Traditional Chinese Medicine,China
2-s2.0-79955871892,60000463,David R. Cheriton School of Computer Science,Canada
2-s2.0-79955871892,60074721,Toyota Technological Institute at Chicago,United States
2-s2.0-79955502370,60013551,China Agricultural University,China
2-s2.0-79955502370,60070795,Central Veterinary Research Laboratory Dubai,United Arab Emirates
2-s2.0-79955502370,60092443,DaLian Fisheries University,China
2-s2.0-80051828658,60004862,University of Arkansas - Fayetteville,United States
2-s2.0-80051828658,60013402,Oregon State University,United States
2-s2.0-80051828658,60001526,Mississippi State University,United States
2-s2.0-79955531833,60005558,Mayo Clinic,United States
2-s2.0-79955400512,60025997,Keio University,Japan
2-s2.0-79955367528,60017777,National Institute of Child Health and Human Development,United States
2-s2.0-79955367528,60004572,Swansea University,United Kingdom
2-s2.0-79955367528,60023998,Cardiff University,United Kingdom
2-s2.0-79955539686,NaN,NaN,NaN
2-s2.0-79955394875,60028970,Rutgers Robert Wood Johnson Medical School,United States
2-s2.0-79955394875,60020633,University of Louisville,United States
2-s2.0-79955135254,109673620,MTI University,Egypt
2-s2.0-79955135254,60010294,Cairo University,Egypt
2-s2.0-79955093933,60000990,Chalmers University of Technology,Sweden
2-s2.0-79955118846,60029306,Wuhan University,China
2-s2.0-79955118846,60014402,Renmin University of China,China
2-s2.0-79955118846,60025278,Tsinghua University,China
2-s2.0-79955118846,60031004,University of Queensland,Australia
2-s2.0-79955118846,60027272,University of Edinburgh,United Kingdom
2-s2.0-79955107205,60006476,Utah Valley University,United States
2-s2.0-79955107205,60010023,Rijksuniversiteit Groningen,Netherlands
2-s2.0-79955107205,60025988,Universitat Wien,Austria
2-s2.0-79955106038,60005681,Tel Aviv University,Israel
2-s2.0-79955106038,60007592,Universitat Politecnica de Catalunya,Spain
2-s2.0-79955106038,60011604,Technische Universitat Berlin,Germany
2-s2.0-79955117510,60028876,"Inha University, Incheon",South Korea
2-s2.0-79955142868,101641639,Bioinformatics Group,Germany
2-s2.0-79955142868,60107763,Fraunhofer-Institut fur Zelltherapie und Immunologie,Germany
2-s2.0-79955142868,60020022,Max Planck Institute for Mathematics in the Sciences,Germany
2-s2.0-79955142868,60030961,Santa Fe Institute,United States
2-s2.0-79955142868,60012556,Universitat Marburg,Germany
2-s2.0-79955142868,60030840,Kobenhavns Universitet,Denmark
2-s2.0-79955142868,60025988,Universitat Wien,Austria
2-s2.0-79955142868,60008042,Universitat Leipzig,Germany
2-s2.0-79955096774,60028333,University of New South Wales (UNSW) Australia,Australia
2-s2.0-79955100676,110236433,"Chengdu Universe Animals Pharmaceutical Co.,Ltd.",China
2-s2.0-79955100676,110110186,Pengzhou Animal Husbandry and Veterinary Bureau,China
2-s2.0-79955100676,60088062,Mianyang Normal University,China
2-s2.0-79955409571,106946123,School of Pharmacy,United States
2-s2.0-79955409571,108256367,Keck School of Medicine,United States
2-s2.0-79955409571,110244357,USC College,
2-s2.0-79955409571,60022143,University of Southern California/Norris Comprehensive Cancer Center,United States
2-s2.0-79955104996,60015765,Centre for Addiction and Mental Health,Canada
2-s2.0-79955104996,60024666,National Central University Taiwan,Taiwan
2-s2.0-79955469668,60010023,Rijksuniversiteit Groningen,Netherlands
2-s2.0-79955094888,100406653,Section of Molecular Biology,Italy
2-s2.0-79955162644,60012464,Universidad de Chile,Chile
2-s2.0-79955059412,60025924,Molecular Biophysics Unit,India
2-s2.0-79955070215,60006062,Kurashiki University of Science and the Arts,Japan
2-s2.0-79955070215,60105159,"Ritsumeikan University, Biwako-Kusatsu",Japan
2-s2.0-84884619707,60030619,Max Planck Institute for Molecular Genetics,Germany
2-s2.0-79954994459,60026124,European Bioinformatics Institute,United Kingdom
2-s2.0-79955011369,60009037,"Jet Propulsion Laboratory, California Institute of Technology",United States
2-s2.0-79955009168,60010023,Rijksuniversiteit Groningen,Netherlands
2-s2.0-79955009168,102001304,Dialysis Centre Groningen,Netherlands
2-s2.0-79955038621,60028868,Universita di Pisa,Italy
2-s2.0-79955038621,60012259,Universita degli Studi di Torino,Italy
2-s2.0-79955020072,60011610,Tierarztliche Hochschule Hannover,Germany
2-s2.0-79955020072,60008293,University of Bremen,Germany
2-s2.0-79955107168,102053573,Agilent Laboratories,Israel
2-s2.0-79955107168,60022403,Technion - Israel Institute of Technology,Israel
2-s2.0-79955107168,60008768,Ontario Cancer Institute University of Toronto,Canada
2-s2.0-79955107168,60016849,University of Toronto,Canada
2-s2.0-79955038937,60006873,University of Nevada School of Medicine,United States
2-s2.0-79955038937,60033270,Wonkwang University,South Korea
2-s2.0-79955017164,60002786,Hebei Normal University,China
2-s2.0-79953289309,60021783,Nantong University,China
2-s2.0-84873151472,60023133,Qinghai University,China
2-s2.0-79954617449,60015277,Thomas Jefferson University,United States
2-s2.0-79954617449,60001462,Scripps Florida,United States
2-s2.0-79954617449,60006989,Pfizer Inc.,United States
2-s2.0-79954617449,60103484,Merck Research Laboratories,United States
2-s2.0-79954627742,110210737,George O'Brien Urology Research Center,United States
2-s2.0-79954627742,60020304,University of Maryland,United States
2-s2.0-79954627742,60031581,California Institute of Technology,United States
2-s2.0-79954627742,60021212,The Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,United States
2-s2.0-79954627742,60005248,Johns Hopkins University,United States
2-s2.0-79954571666,60001881,University of Sheffield,United Kingdom
2-s2.0-79954571666,60025225,University of Southampton,United Kingdom
2-s2.0-79954571666,60012070,University of Leeds,United Kingdom
2-s2.0-79954626833,100685804,"Full Moon BioSystems, Inc.",United States
2-s2.0-79955941397,60029310,Zhejiang University School of Medicine,China
2-s2.0-84885569621,60006541,The University of Hong Kong,Hong Kong
2-s2.0-79952851109,60076640,The Hamner Institutes for Health Sciences,United States
2-s2.0-79952851109,60028897,"University of Ottawa, Canada",Canada
2-s2.0-79954565022,106928999,Taiwan Normal University,Taiwan
2-s2.0-79954565022,60012370,National Chiao Tung University Taiwan,Taiwan
2-s2.0-79954565022,60006988,China Medical University Taichung,Taiwan
2-s2.0-79954565022,60024666,National Central University Taiwan,Taiwan
2-s2.0-79954553605,60015023,University of Texas M. D. Anderson Cancer Center,United States
2-s2.0-79954508889,60030961,Santa Fe Institute,United States
2-s2.0-79954508889,60015481,"University of Washington, Seattle",United States
2-s2.0-79954508889,60031040,Umea universitet,Sweden
2-s2.0-79954452583,60025930,Kennedy Institute - National Eye Clinic,Denmark
2-s2.0-79955111760,60003970,Zhejiang University,China
2-s2.0-79955111760,60025761,Huazhong University of Science and Technology,China
2-s2.0-79954560260,60020469,University of North Carolina School of Medicine,United States
