eid,affiliation_id,affiliation_name,affiliation_country
2-s2.0-84945477897,60008141,Orebro Universitet,Sweden
2-s2.0-84945477897,60102538,Karlsruhe Institute of Technology,Germany
2-s2.0-84937611110,60104678,Zhejiang Academy of Agricultural Sciences,China
2-s2.0-84971450095,60026415,Stony Brook University State University of New York,United States
2-s2.0-84939198680,60069255,Sobolev Institute of Mathematics of Siberian Branch of the RAS,Russian Federation
2-s2.0-84939181288,60069638,"Institute of Biomedical Chemistry, Russian Academy of Medical Sciences",Russian Federation
2-s2.0-84939181288,60026473,"Engelhardt Institute of Molecular Biology, Russian Academy of Sciences",Russian Federation
2-s2.0-84939181288,60021331,Russian Academy of Sciences,Russian Federation
2-s2.0-84939181288,60069625,Ministry of Health of Russian Federation,Russian Federation
2-s2.0-84937045134,60026004,Fundacao Oswaldo Cruz,Brazil
2-s2.0-84937045134,60028351,Universidade Federal de Sao Joao del-Rei,Brazil
2-s2.0-84937045134,60000036,Universidade Federal do Rio de Janeiro,Brazil
2-s2.0-84939144281,60028378,Stockholms universitet,Sweden
2-s2.0-84946116843,60000961,Institute Ruder Boskovic,Croatia
2-s2.0-84946116843,60026553,University of Melbourne,Australia
2-s2.0-84946116843,60005248,Johns Hopkins University,United States
2-s2.0-84946116843,60002896,Hunter College,United States
2-s2.0-84937763848,60032838,Stanford University School of Medicine,United States
2-s2.0-84941333926,60014567,DOE Joint Genome Institute,United States
2-s2.0-84941333926,60009164,UC MERCED,United States
2-s2.0-84941333926,60015481,"University of Washington, Seattle",United States
2-s2.0-84941333926,60029445,University of Minnesota Twin Cities,United States
2-s2.0-84941333926,60104897,Pacific Biosciences,United States
2-s2.0-84941648533,60009806,Lanzhou Jiaotong University,China
2-s2.0-84940478465,60015487,Anhui Agricultural University,China
2-s2.0-84941360537,60073652,Tongji University,China
2-s2.0-84941360537,60020224,Wenzhou University,China
2-s2.0-84942932701,60026209,Genentech Incorporated,United States
2-s2.0-84942932701,60024618,Touro University,United States
2-s2.0-84942932701,60026825,Pharmaceuticals and Medical Devices Agency,Japan
2-s2.0-84937020082,60000990,Chalmers University of Technology,Sweden
2-s2.0-84937678233,60024045,Nanjing Agricultural University,China
2-s2.0-84937030428,60000990,Chalmers University of Technology,Sweden
2-s2.0-84979457182,107916835,Sidra Medical and Research Center,Qatar
2-s2.0-84949186623,60068815,University of Belgrade,Serbia
2-s2.0-84934958875,60000135,University of North Florida,United States
2-s2.0-84934958875,60000305,Case Western Reserve University,United States
2-s2.0-84934958875,60021121,Indiana University,United States
2-s2.0-84940768333,60001157,"Academic Medical Centre, University of Amsterdam",Netherlands
2-s2.0-84940768333,60015481,"University of Washington, Seattle",United States
2-s2.0-84940768333,60016987,Helsinki University Central Hospital,Finland
2-s2.0-84940778423,110505056,Lithuanian University of Health Sciences,Lithuania
2-s2.0-84940778423,60018362,Otto von Guericke University of Magdeburg,Germany
2-s2.0-84940778423,60059987,Vilnius University,Lithuania
2-s2.0-84940502192,60030162,Columbia University in the City of New York,United States
2-s2.0-84940502192,60073566,Shandong Academy of Agricultural Sciences,China
2-s2.0-84940502192,60014826,South Dakota State University,United States
2-s2.0-84940502192,60022165,Lady Davis Institute for Medical Research,Canada
2-s2.0-84938879455,60012374,Universidade Cidade de Sao Paulo,Brazil
2-s2.0-84938879455,60107228,Laboratorio Nacional de Biociencias,Brazil
2-s2.0-84937064488,60026852,Shandong Agricultural University,China
2-s2.0-84937027239,60014168,Uniwersytet im. Adama Mickiewicza w Poznaniu,Poland
2-s2.0-84937027239,60032724,University Medical Center Utrecht,Netherlands
2-s2.0-84937027239,60069010,Poznan University of Medical Sciences,Poland
2-s2.0-84936867014,60023578,Universite Claude Bernard Lyon 1,France
2-s2.0-84949256887,60019713,Saginaw Valley State University,United States
2-s2.0-84999873105,60002952,Helsingin Yliopisto,Finland
2-s2.0-84999873105,60012311,Karolinska Institutet,Sweden
2-s2.0-84999851068,115203733,Instituto de Investigación Biomédica Ourense-Pontevedra-Vigo (IBI),Spain
2-s2.0-84999851068,60026134,Universidad de Vigo,Spain
2-s2.0-84999634040,60025988,Universitat Wien,Austria
2-s2.0-84999634040,60011394,Medizinische Universitat Wien,Austria
2-s2.0-84933532167,60073428,306th Hospital of the People's Liberation Army,China
2-s2.0-84933532167,60023797,Third Military Medical University,China
2-s2.0-84933532167,60073506,Sichuan Provincial People's Hospital,China
2-s2.0-84933532167,60089803,"Daping Hospital, the Third Military Medical University",China
2-s2.0-84930755940,60031041,Northwest A&amp;F University,China
2-s2.0-84930755940,60017705,Chinese Academy of Agricultural Sciences,China
2-s2.0-84930755940,60087826,Ministry of Agriculture of the People's Republic of China,China
2-s2.0-84957873901,60000174,Shaanxi Normal University,China
2-s2.0-84953868338,60073453,Beijing Tongren Hospital,China
2-s2.0-84953868338,60069728,Zhongshan Ophthalmic Center,China
2-s2.0-84936889717,60012957,University of Maryland School of Medicine,United States
2-s2.0-84936889717,60006577,"National Institutes of Health, Bethesda",United States
2-s2.0-84936889717,60003088,George Washington University,United States
2-s2.0-84961265314,60031707,Michigan State University,United States
2-s2.0-84959420645,60022148,UCL,United Kingdom
2-s2.0-84963690372,60022148,UCL,United Kingdom
2-s2.0-84963690372,60031101,University of Cambridge,United Kingdom
2-s2.0-84963684602,60022659,University of Connecticut,United States
2-s2.0-84963692206,60006297,University of Pennsylvania,United States
2-s2.0-84959441304,60010756,Dartmouth College,United States
2-s2.0-84959441304,60006297,University of Pennsylvania,United States
2-s2.0-84941308756,60069728,Zhongshan Ophthalmic Center,China
2-s2.0-84937907672,60009102,Murdoch Children's Research Institute,Australia
2-s2.0-84937907672,113001478,Australian Genome Research Facility,Australia
2-s2.0-84937907672,115480317,Melbourne Genomics Health Alliance,Australia
2-s2.0-84937907672,112576906,CSIRO Food and Nutrition Flagship,Australia
2-s2.0-84937907672,60029470,Commonwealth Scientific and Industrial Research Organization,Australia
2-s2.0-84937907672,60026553,University of Melbourne,Australia
2-s2.0-84937907672,112578414,Population Health and Immunity Division,Australia
2-s2.0-84937907672,60005245,Royal Melbourne Hospital,Australia
2-s2.0-84940496471,60006173,University of Missouri-Columbia,United States
2-s2.0-84940496471,60022756,"Washington University in St. Louis, School of Medicine",United States
2-s2.0-84939561035,60101370,"Architecture et Fonction des Macromolecules Biologiques, Marseille",France
2-s2.0-84939561035,60102127,Aix Marseille Universite,France
2-s2.0-84940099939,60025997,Keio University,Japan
2-s2.0-84940099939,60014652,Hokkaido University,Japan
2-s2.0-84936803420,60014653,"University of Maryland, Baltimore",United States
2-s2.0-84942048818,60015457,University of Kansas Lawrence,United States
2-s2.0-84937615791,60031913,Chang Gung Memorial Hospital,Taiwan
2-s2.0-84937615791,60005429,National Taiwan University,Taiwan
2-s2.0-84937615791,60073386,National Cheng Kung University Hospital,Taiwan
2-s2.0-84937615791,60010037,National Health Research Institutes Taiwan,Taiwan
2-s2.0-84937615791,60017511,National Chung Hsing University,Taiwan
2-s2.0-84937615791,60073387,Kaohsiung Medical University Chung-Ho Memorial Hospital,Taiwan
2-s2.0-84937615791,60006121,Veterans General Hospital-Taichung Taiwan,Taiwan
2-s2.0-84937615791,60013314,Veterans General Hospital-Taipei,Taiwan
2-s2.0-84937615791,60092850,"Institute of Statistical Science, Academia Sinica",Taiwan
2-s2.0-84937615791,60073385,National Taiwan University Hospital,Taiwan
2-s2.0-84937615791,60027550,"University of California, Los Angeles",United States
2-s2.0-84937615791,60069716,National Yang-Ming University Taiwan,Taiwan
2-s2.0-84937615791,60027767,Chung Shan Medical University,Taiwan
2-s2.0-84937615791,60092852,"Genomics Research Center, Academia Sinica",Taiwan
2-s2.0-84936871811,105873179,Hubei Ecology Vocational College,China
2-s2.0-84936871811,60013805,Chinese Academy of Forestry,China
2-s2.0-84936871811,60032955,Huazhong Agricultural University,China
2-s2.0-84936757107,60014653,"University of Maryland, Baltimore",United States
2-s2.0-84936746505,60027165,University of Rochester,United States
2-s2.0-84936746505,60029042,University of Hawaii System,United States
2-s2.0-84955568687,60000717,University of Johannesburg,South Africa
2-s2.0-84937566069,106560522,Tehran Medical Genetics Laboratory,Iran
2-s2.0-84937566069,60005548,Pasteur Institute of Iran,Iran
2-s2.0-84937566069,60105242,"Islamic Azad University, Science and Research Branch",Iran
2-s2.0-84937566069,60032053,Tarbiat Modares University,Iran
2-s2.0-84940523430,60003677,Hoshi University,Japan
2-s2.0-84940523430,60020563,Saitama Medical University,Japan
2-s2.0-84940523430,60028149,Showa University School of Medicine,Japan
2-s2.0-84940523430,60014256,University of Tsukuba,Japan
2-s2.0-84941368598,60010591,Huazhong Normal University,China
2-s2.0-84941368598,60031031,Shandong University,China
2-s2.0-84941354314,60014992,Universidade Federal de Sao Paulo,Brazil
2-s2.0-84941354314,60008088,Universidade de Sao Paulo - USP,Brazil
2-s2.0-84936847521,60023691,"University of California, San Francisco",United States
2-s2.0-84936847521,60006031,European Molecular Biology Laboratory Hamburg,Germany
2-s2.0-84936847521,60010954,Bijvoet Center for Biomolecular Research,Netherlands
2-s2.0-84936847521,60026124,European Bioinformatics Institute,United Kingdom
2-s2.0-84936847521,60025135,San Diego Supercomputer Center,United States
2-s2.0-84936847521,60005037,"Tel Aviv University, Sackler Faculty of Medicine",Israel
2-s2.0-84936847521,60008134,CNRS Centre National de la Recherche Scientifique,France
2-s2.0-84936847521,60002441,Baylor College of Medicine,United States
2-s2.0-84936847521,60007174,Lawrence Berkeley National Laboratory,United States
2-s2.0-84936847521,60009016,Birkbeck University of London,United Kingdom
2-s2.0-84936847521,60013409,National Cancer Institute,United States
2-s2.0-84936847521,60015481,"University of Washington, Seattle",United States
2-s2.0-84936847521,60025310,Heinrich Heine Universitat,Germany
2-s2.0-84936847521,60026851,University of Oxford,United Kingdom
2-s2.0-84936847521,60105830,Wellcome Trust Centre for Cell Biology,
2-s2.0-84936847521,60025709,The University of Sydney,Australia
2-s2.0-84936847521,60030623,"Rutgers, The State University of New Jersey",United States
2-s2.0-84936847521,60032179,University of Wisconsin Madison,United States
2-s2.0-84936847521,60028970,Rutgers Robert Wood Johnson Medical School,United States
2-s2.0-84936847521,60023588,Universitat Basel,Switzerland
2-s2.0-84936847521,60001772,"Institut Pasteur, Paris",France
2-s2.0-84936847521,60007517,Center for Advanced Biotechnology and Medicine,United States
2-s2.0-84936847521,60010269,The Medical Research Council Laboratory of Molecular Biology,United Kingdom
2-s2.0-84936847521,60026285,Swiss Institute of Bioinformatics,Switzerland
2-s2.0-84936847521,60020952,Max Planck Institute of Biophysics,Germany
2-s2.0-84936847521,60024322,Osaka University,Japan
2-s2.0-84936847521,60006577,"National Institutes of Health, Bethesda",United States
2-s2.0-84936847521,60007774,Forschungszentrum Jülich (FZJ),Germany
2-s2.0-84936847521,60011604,Technische Universitat Berlin,Germany
2-s2.0-84936847521,60025038,UC Berkeley,United States
2-s2.0-84936847521,60103296,Cambridge Institute for Medical Research,United Kingdom
2-s2.0-84936847521,60032907,Institucio Catalana de Recerca I Estudis Avancats,Spain
2-s2.0-84936847521,60003915,Vanderbilt University,United States
2-s2.0-84936758815,60019600,Nova Southeastern University,United States
2-s2.0-84936758815,60014232,VA Medical Center,United States
2-s2.0-84936758815,60029251,University of Miami,United States
2-s2.0-84936758815,60021519,University of Miami Leonard M. Miller School of Medicine,United States
2-s2.0-84936758815,60030835,University of Alberta,Canada
2-s2.0-84939259072,60088187,The Fourth Military Medical University,China
2-s2.0-84939259072,60082498,309th Hospital of Chinese PLA,China
2-s2.0-84941264476,60014454,Anhui Medical University,China
2-s2.0-84941264476,60019118,University of Science and Technology of China,China
2-s2.0-84936118324,60031645,Madras Medical College,India
2-s2.0-84936118324,60015785,Visvesvaraya National Institute of Technology,India
2-s2.0-84930537721,60103558,Uniwersytet Przyrodniczy w Poznaniu,Poland
2-s2.0-84930537721,60005208,Rutgers New Jersey Medical School,United States
2-s2.0-84930537721,60020537,Instytut Chemii Bioorganicznej Polskiej Akademii Nauk,Poland
2-s2.0-84937020008,60002676,Universidad Jaume I,Spain
2-s2.0-84941365267,115660059,27100 (I,Italy
2-s2.0-84941365267,60082167,Istituto Zooprofilattico Sperimentale della Lombardia e dell'Emilia Romagna Bruno Ubertini,Italy
2-s2.0-84941365267,60015197,Universita degli Studi di Pavia,Italy
2-s2.0-84941365267,60021199,Consiglio Nazionale delle Ricerche,Italy
2-s2.0-84941365267,60030318,Universita degli Studi di Milano,Italy
2-s2.0-84937709070,115660254,Tai Po Industrial Estate,Hong Kong
2-s2.0-84937709070,60002798,Chinese University of Hong Kong,China
2-s2.0-84937709070,60008323,John Radcliffe Hospital,United Kingdom
2-s2.0-84937709070,60015618,Leiden University Medical Center - LUMC,Netherlands
2-s2.0-84937709070,60026851,University of Oxford,United Kingdom
2-s2.0-84937709070,60006541,The University of Hong Kong,Hong Kong
2-s2.0-84937709070,60023643,Lancaster University,United Kingdom
2-s2.0-84941368513,60005290,University of Illinois,United States
2-s2.0-84936881044,60032955,Huazhong Agricultural University,China
2-s2.0-84941357083,60002494,McGill University,Canada
2-s2.0-84941357083,60009507,Universite de Montreal,Canada
2-s2.0-84936952079,60032350,Universita degli Studi di Roma La Sapienza,Italy
2-s2.0-84936871947,60026282,Zhejiang University of Technology,China
2-s2.0-84936871947,60003970,Zhejiang University,China
2-s2.0-84936871947,60032619,Universite Laval,Canada
2-s2.0-84934755430,60030612,"University of California, San Diego",United States
2-s2.0-84934755430,60010307,University of Colorado at Denver,United States
2-s2.0-84908616695,60032256,Universita degli Studi di Verona,Italy
2-s2.0-84908616695,60000414,Birla Institute of Technology and Science Pilani,India
2-s2.0-84935519820,60003970,Zhejiang University,China
2-s2.0-84935519820,60017705,Chinese Academy of Agricultural Sciences,China
2-s2.0-84941249121,60094102,Amorepacific Corporation,South Korea
2-s2.0-84941249121,60092867,Korea Institute of Science and Technology Information,South Korea
2-s2.0-84941249121,60001873,Kyung Hee University,South Korea
2-s2.0-84936797996,60019619,UniversitatsSpital Zurich,Switzerland
2-s2.0-84936797996,60009963,Hopitaux universitaires de Geneve,Switzerland
2-s2.0-84936947996,60010023,Rijksuniversiteit Groningen,Netherlands
2-s2.0-84935135954,60009831,Washington State University,United States
2-s2.0-84935135954,60015481,"University of Washington, Seattle",United States
2-s2.0-84935135954,60003625,Fred Hutchinson Cancer Research Center,United States
2-s2.0-84933574365,60083550,Frankfurt Institute for Advanced Studies,Germany
2-s2.0-84933574365,60033293,University of Washington Medical Center,United States
2-s2.0-84933574365,60015658,Japan Atomic Energy Agency,Japan
2-s2.0-84933574365,60021660,"Istituto Nazionale Di Fisica Nucleare, Frascati",Italy
2-s2.0-84933574365,60023691,"University of California, San Francisco",United States
2-s2.0-84933574365,60003280,Universitatsklinikum Heidelberg,Germany
2-s2.0-84933574365,60017994,Yale University School of Medicine,United States
2-s2.0-84933574365,60007762,Johann Wolfgang Goethe Universitat Frankfurt am Main,Germany
2-s2.0-84933574365,60028717,Ludwig-Maximilians-Universitat Munchen,Germany
2-s2.0-84933574365,60029929,Massachusetts General Hospital,United States
2-s2.0-84933574365,60002746,Harvard Medical School,United States
2-s2.0-84933574365,60013881,Fermi National Accelerator Laboratory,United States
2-s2.0-84933574365,60001972,Universitatsklinikum Mannheim,Germany
2-s2.0-84934768325,115400821,Stephenson Cancer Center,United States
2-s2.0-84934768325,60029833,University of Oklahoma Health Sciences Center,United States
2-s2.0-84940026164,60004923,North Carolina State University,United States
2-s2.0-84936791627,60015336,Chuo University,Japan
2-s2.0-84936791627,60020739,Yamaguchi University,Japan
2-s2.0-84936804892,60001359,University of Essex,United Kingdom
2-s2.0-84936804892,60004630,Fujian Agriculture and Forestry University,China
2-s2.0-84935455296,60015595,Universitat Bielefeld,Germany
2-s2.0-84935068811,60015595,Universitat Bielefeld,Germany
2-s2.0-84941139662,60031454,Xi'an University of Architecture and Technology,China
2-s2.0-84938741190,100320115,Third People's Hospital of Liaocheng,China
2-s2.0-84938741190,100659971,Affiliated Hospital of Binzhou Medical University,China
2-s2.0-84938741190,60031031,Shandong University,China
2-s2.0-84940175330,60023691,"University of California, San Francisco",United States
2-s2.0-84940175330,60014982,National Cheng Kung University,Taiwan
2-s2.0-84940175330,60012369,Chinese Culture University Taiwan,Taiwan
2-s2.0-84940175330,60078563,Ton-Duc-Thang University,Viet Nam
2-s2.0-84947043418,60001490,University of Glasgow,United Kingdom
2-s2.0-84936971316,60018310,Nanjing Medical University,China
2-s2.0-84940039766,60073612,Qidong Liver Cancer Institute,China
2-s2.0-84940039766,60018310,Nanjing Medical University,China
2-s2.0-84940039766,60089925,Jiangsu Provincial Center for Disease Prevention and Control,China
2-s2.0-84940039766,60010432,Soochow University,China
2-s2.0-84940039766,60073456,"Cancer Institute and Hospital, Chinese Academy of Medical Sciences",China
2-s2.0-84940039766,60069723,Hospital of Nanjing Medical University,China
2-s2.0-84936845996,60033316,Universiteit Gent,Belgium
2-s2.0-84924044193,60032144,Korea Advanced Institute of Science &amp; Technology,South Korea
2-s2.0-84939415836,60073652,Tongji University,China
2-s2.0-84924663315,112578138,Tecnológico de Estudios Superiores de Ecatepec,Mexico
2-s2.0-84924663315,60024080,Universidad Autonoma Metropolitana - Cuajimalpa,Mexico
2-s2.0-84924663315,60007592,Universitat Politecnica de Catalunya,Spain
2-s2.0-84924663315,60032442,Universidad Nacional Autonoma de Mexico,Mexico
2-s2.0-84937762833,60024045,Nanjing Agricultural University,China
2-s2.0-84945289846,60028868,Universita di Pisa,Italy
2-s2.0-84936133582,60012279,Helmholtz Centre for Infection Research (HZI),Germany
2-s2.0-84945317216,60028868,Universita di Pisa,Italy
2-s2.0-84986550248,NaN,NaN,NaN
2-s2.0-84940046539,60005037,"Tel Aviv University, Sackler Faculty of Medicine",Israel
2-s2.0-84940046539,60005681,Tel Aviv University,Israel
2-s2.0-84936803846,NaN,NaN,NaN
2-s2.0-84929119370,60015493,National Institute of Immunology India,India
2-s2.0-84936887452,60089631,COMSATS Institute of Information Technology,Pakistan
2-s2.0-84936887452,60058195,International Islamic University Islamabad,Pakistan
2-s2.0-84950284621,60021931,Johannes Kepler Universitat Linz,Austria
2-s2.0-84938216839,60015481,"University of Washington, Seattle",United States
2-s2.0-84938216839,60029752,Weis Center for Research,United States
2-s2.0-84938216839,60001117,The Johns Hopkins School of Medicine,United States
2-s2.0-84938216839,60005558,Mayo Clinic,United States
2-s2.0-84938216839,60008270,Geisinger Health System,United States
2-s2.0-84938216839,60104417,Group Health Research Institute,United States
2-s2.0-84938216839,60001439,Pennsylvania State University,United States
2-s2.0-84933500773,60022355,University of Montana,United States
2-s2.0-84934768521,60006297,University of Pennsylvania,United States
2-s2.0-84934768521,60021160,Cleveland Clinic Foundation,United States
2-s2.0-84934768521,60013223,University of Minnesota School of Public Health,United States
2-s2.0-84934768521,60000305,Case Western Reserve University,United States
2-s2.0-84947254292,60031216,Johannes Gutenberg Universitat Mainz,Germany
2-s2.0-84947582541,60008724,Duke University,United States
2-s2.0-84947582541,60006288,Delft University of Technology,Netherlands
2-s2.0-84947582541,60017165,Khon Kaen University,Thailand
2-s2.0-84947582541,60007363,Northwestern University,United States
2-s2.0-84947582541,60032907,Institucio Catalana de Recerca I Estudis Avancats,Spain
2-s2.0-84947582541,60009952,Universitat de Girona,Spain
2-s2.0-84945461112,60020484,Hacettepe Universitesi,Turkey
2-s2.0-84947270681,60029570,Universidade Estadual de Campinas,Brazil
2-s2.0-84934323945,60006297,University of Pennsylvania,United States
2-s2.0-84934323945,60021160,Cleveland Clinic Foundation,United States
2-s2.0-84934323945,60013223,University of Minnesota School of Public Health,United States
2-s2.0-84934323945,60000305,Case Western Reserve University,United States
2-s2.0-84947474530,60005510,Nanyang Technological University,Singapore
2-s2.0-84947474530,60078616,Nanyang Technological University School of Computer Engineering,Singapore
2-s2.0-84947474530,60031198,Genome Institute of Singapore,Singapore
2-s2.0-84947474530,60023202,"Bioinformatics Institute, A-Star, Singapore",Singapore
2-s2.0-84942446650,60043678,Center for Genetic Engineering and Biotechnology Havana,Cuba
2-s2.0-84942446650,60021432,Leibniz Institut fur Pflanzenbiochemie,Germany
2-s2.0-84942446650,60042762,Instituto Superior Politecnico Jose Antonio Echeverria,Cuba
2-s2.0-84942446650,60046703,Universidad de La Habana,Cuba
2-s2.0-84942446650,60003044,Universidad de la Laguna,Spain
2-s2.0-84955371186,113836960,SJB Research Foundation,India
2-s2.0-84955371186,60103956,BioAxis DNA Research Centre,India
2-s2.0-84955371186,116275146,Annamacharya Institute of Technology and Sciences,India
2-s2.0-84941880861,60023813,Shanghai University,China
2-s2.0-84935691970,112438578,National Institute for Bioprocessing Research and Training,Ireland
2-s2.0-84935691970,60025059,Dublin City University,Ireland
2-s2.0-84926632671,60073509,West China Hospital,China
2-s2.0-84926632671,106632867,Fifth Hospital of Chengdu City,China
2-s2.0-84926632671,60016521,Sichuan University,China
2-s2.0-84942575204,100419498,College of Biological Science,China
2-s2.0-84942575204,60089787,Shanghai Center for Bioinformation Technology,China
2-s2.0-84942575204,60018310,Nanjing Medical University,China
2-s2.0-84942575204,60021182,Sun Yat-Sen University,China
2-s2.0-84942575204,60019118,University of Science and Technology of China,China
2-s2.0-84942575204,60019499,Chinese Academy of Sciences,China
2-s2.0-84942575204,60008332,Nanchang University,China
2-s2.0-84942575204,60004573,Peking University Health Science Center,China
2-s2.0-84942575204,60073652,Tongji University,China
2-s2.0-84953344410,NaN,NaN,NaN
2-s2.0-84952774915,NaN,NaN,NaN
2-s2.0-84939179650,60019616,Harbin Institute of Technology,China
2-s2.0-84939179650,60014662,Drexel University,United States
2-s2.0-84935753858,60023004,University of Delaware,United States
2-s2.0-84939123558,60021947,Indiana University School of Medicine Indianapolis,United States
2-s2.0-84939123558,60024324,University of Iowa,United States
2-s2.0-84939268491,60032203,South China Agricultural University,China
2-s2.0-84939268491,60007776,Cornell University,United States
2-s2.0-84939268491,60032955,Huazhong Agricultural University,China
2-s2.0-84939268491,60087826,Ministry of Agriculture of the People's Republic of China,China
2-s2.0-84939268491,60073524,Guangdong Academy of Agricultural Sciences,China
2-s2.0-84938304732,60002798,Chinese University of Hong Kong,China
2-s2.0-84938304732,60015150,Imperial College London,United Kingdom
2-s2.0-84938304732,60007997,Weill Cornell Medical College,United States
2-s2.0-84928394923,60009506,King Fahd University of Petroleum and Minerals,Saudi Arabia
2-s2.0-84928394923,60026610,Clemson University,United States
2-s2.0-84928394923,60001526,Mississippi State University,United States
2-s2.0-84928425021,60018308,Xi'an Jiaotong University,China
2-s2.0-84928425021,100353186,Yijishan Hospital,China
2-s2.0-84928425021,60030434,Qingdao University,China
2-s2.0-84928425021,60073704,Shaanxi Provincial People's Hospital,China
2-s2.0-84986558131,60082819,Shanghai Jiao Tong University School of Medicine,China
2-s2.0-84926395075,60027086,University of Alabama at Birmingham,United States
2-s2.0-84942571617,60004354,Iowa State University,United States
2-s2.0-84942571617,60002494,McGill University,Canada
2-s2.0-84936976525,60031482,Universidade Federal de Pernambuco,Brazil
2-s2.0-84936976525,107920957,Centro de Pesquisas Aggeu Magalhães (CPqAM),Brazil
2-s2.0-84936976525,60005405,Universidade Federal de Alagoas,Brazil
2-s2.0-84934286757,60004489,New York City College of Technology,United States
2-s2.0-84934286757,100361301,Hospital for Special Surgery,United States
2-s2.0-84934286757,60007997,Weill Cornell Medical College,United States
2-s2.0-84933678946,60031419,Ningbo University,China
2-s2.0-84933678946,60020258,Nanjing Normal University,China
2-s2.0-84937073166,60007524,Shiga University of Medical Science,Japan
2-s2.0-84937073166,60009013,Kyoto Pharmaceutical University,Japan
2-s2.0-84939168036,60023256,Politecnico di Milano,Italy
2-s2.0-84939168036,60016849,University of Toronto,Canada
2-s2.0-84933678186,60021947,Indiana University School of Medicine Indianapolis,United States
2-s2.0-84928812317,60023610,Universidade da Coruña,Spain
2-s2.0-84928812317,60006754,Consejo Superior de Investigaciones Cient&amp;iacute;ficas,Spain
2-s2.0-84939417630,60103970,Zhejiang Agriculture and Forestry University,China
2-s2.0-84938302799,60001881,University of Sheffield,United Kingdom
2-s2.0-84938302799,60005686,University of Auckland,New Zealand
2-s2.0-84938268152,60026415,Stony Brook University State University of New York,United States
2-s2.0-84938268152,60002593,Southern Medical University,China
2-s2.0-84938268152,60021918,University of Virginia,United States
2-s2.0-84939186183,60014156,Soongsil University,South Korea
2-s2.0-84939186183,60030521,Children's Hospital Boston,United States
2-s2.0-84928109450,114664911,National Center of Genetic Resources (Embrapa-Cenargen),Brazil
2-s2.0-84928109450,60020457,Universidade Federal do Ceara,Brazil
2-s2.0-84928109450,60015043,Universidade Federal do Parana,Brazil
2-s2.0-84928109450,60020541,Universidade Catolica de Brasilia,Brazil
2-s2.0-84928109450,60021606,Universidade Estadual do Ceara,Brazil
2-s2.0-84937969722,60002593,Southern Medical University,China
2-s2.0-84937969722,60004573,Peking University Health Science Center,China
2-s2.0-84926618639,100592649,Shaanxi Blood Center,China
2-s2.0-84926618639,60018308,Xi'an Jiaotong University,China
2-s2.0-84933504593,60028492,Douglas Mental Health University Institute,Canada
2-s2.0-84933504593,60007257,European Molecular Biology Laboratory Heidelberg,Germany
2-s2.0-84933504593,60002494,McGill University,Canada
2-s2.0-84938889792,60012171,BC Centre for Disease Control,Canada
2-s2.0-84938889792,60009230,Instituto Nacional de Saude Dr. Ricardo Jorge,Portugal
2-s2.0-84938697816,112817773,Laboratory for Pathophysiology,Italy
2-s2.0-84938697816,60015205,The Netherlands Cancer Institute,Netherlands
2-s2.0-84938697816,60001997,VU University Medical Center,Netherlands
2-s2.0-84938697816,60021199,Consiglio Nazionale delle Ricerche,Italy
2-s2.0-84938697816,60029091,"IRCCS Istituto Ortopedico Rizzoli, Bologna",Italy
2-s2.0-84939181502,60015457,University of Kansas Lawrence,United States
2-s2.0-84939181502,60025578,Xidian University,China
2-s2.0-84951573495,105513041,"RETROTHERAPY, LLC",United States
2-s2.0-84951573495,60026247,Gustavus Adolphus College,United States
2-s2.0-84951573495,60020565,Children's Hospital Los Angeles,United States
2-s2.0-84951573495,60015183,Keck School of Medicine of USC,United States
2-s2.0-84951573495,60000745,University of Illinois at Urbana-Champaign,United States
2-s2.0-84928989454,60012937,Universiteit Antwerpen,Belgium
2-s2.0-84931447811,NaN,NaN,NaN
2-s2.0-84938998647,60008088,Universidade de Sao Paulo - USP,Brazil
2-s2.0-84929950336,60018649,Hochschule Biberach,Germany
2-s2.0-84929950336,109574828,ACIB GmbH,Austria
2-s2.0-84929950336,60024895,Universitat fur Bodenkultur Wien,Austria
2-s2.0-84935082866,60033420,York University,Canada
2-s2.0-84935082866,60016849,University of Toronto,Canada
2-s2.0-84935082866,60006541,The University of Hong Kong,Hong Kong
2-s2.0-84935082866,60012718,Mahidol University,Thailand
2-s2.0-84935082866,60032619,Universite Laval,Canada
2-s2.0-84939200062,60004956,Instituto Superior Tecnico,Portugal
2-s2.0-84925306128,60007232,Ohio Environmental Protection Agency,United States
2-s2.0-84925306128,60021624,University of Toledo,United States
2-s2.0-84945946790,60019533,Tianjin University,China
2-s2.0-84938973497,60021660,"Istituto Nazionale Di Fisica Nucleare, Frascati",Italy
2-s2.0-84938973497,60007592,Universitat Politecnica de Catalunya,Spain
2-s2.0-84938973497,60021199,Consiglio Nazionale delle Ricerche,Italy
2-s2.0-84938973497,60022778,Universita degli Studi di Bari,Italy
2-s2.0-84957953090,60024045,Nanjing Agricultural University,China
2-s2.0-84957953090,109500929,Jiang Xi Agricultural University,China
2-s2.0-84925047739,60013227,Northwestern University Feinberg School of Medicine,United States
2-s2.0-84925047739,60014334,Dana-Farber Cancer Institute,United States
2-s2.0-84925047739,60002746,Harvard Medical School,United States
2-s2.0-84928738619,60028237,Dow AgroSciences,United States
2-s2.0-84959521657,60012708,Stanford University,United States
